fila_bronze,timestamp,viaje_id,order_id,camion_id,producto_id,temperatura_cabina_c,temp_unit,humedad_cabina_pct,desviacion_termica_flag,desviacion_proximos_60min_flag,timestamp_estado,timestamp_motivo,viaje_id_estado,viaje_id_motivo,order_id_estado,order_id_motivo,camion_id_estado,camion_id_motivo,producto_id_estado,producto_id_motivo,temperatura_cabina_c_estado,temperatura_cabina_c_motivo,temp_unit_estado,temp_unit_motivo,humedad_cabina_pct_estado,humedad_cabina_pct_motivo,desviacion_termica_flag_estado,desviacion_termica_flag_motivo,desviacion_proximos_60min_flag_estado,desviacion_proximos_60min_flag_motivo,cantidad_problemas,en_cuarentena,severidad_maxima,columnas_con_problemas,motivos_fila,zona_horaria_origen,version_diagnostico,sha256_bronze
28834,2026-08-21 12:20:00,VIA-01023,ORD-2026-03826,CAM-02,PROD-009,3.73,C,67.5,0,0,CRITICO,Copia idéntica de la lectura; no contar dos veces,CRITICO,Copia idéntica de la lectura; no contar dos veces,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,2,True,CRITICO,timestamp|viaje_id,timestamp: Copia idéntica de la lectura | timestamp: no contar dos veces | viaje_id: Copia idéntica de la lectura | viaje_id: no contar dos veces,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf
28835,2026-08-08 14:52:00,VIA-01146,ORD-2026-06006,CAM-08,PROD-036,5.09,C,72.2,0,0,CRITICO,Copia idéntica de la lectura; no contar dos veces,CRITICO,Copia idéntica de la lectura; no contar dos veces,OK,,OK,,REVISAR,Sin correspondencia en Productos Silver de cobertura parcial,OK,,OK,,OK,,OK,,OK,,3,True,CRITICO,timestamp|viaje_id|producto_id,timestamp: Copia idéntica de la lectura | timestamp: no contar dos veces | viaje_id: Copia idéntica de la lectura | viaje_id: no contar dos veces | producto_id: Sin correspondencia en Productos Silver de cobertura parcial,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf
28836,2026-08-05 09:12:00,VIA-00306,ORD-2026-06512,CAM-24,PROD-045,4.37,C,82.2,0,0,CRITICO,Copia idéntica de la lectura; no contar dos veces,CRITICO,Copia idéntica de la lectura; no contar dos veces,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,2,True,CRITICO,timestamp|viaje_id,timestamp: Copia idéntica de la lectura | timestamp: no contar dos veces | viaje_id: Copia idéntica de la lectura | viaje_id: no contar dos veces,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf
28837,2026-08-30 19:32:00,VIA-00673,ORD-2026-04325,CAM-20,PROD-027,4.29,C,80.9,0,0,CRITICO,Copia idéntica de la lectura; no contar dos veces,CRITICO,Copia idéntica de la lectura; no contar dos veces,OK,,REVISAR,Sin correspondencia en Flota Silver de cobertura parcial,OK,,OK,,OK,,OK,,OK,,OK,,3,True,CRITICO,timestamp|viaje_id|camion_id,timestamp: Copia idéntica de la lectura | timestamp: no contar dos veces | viaje_id: Copia idéntica de la lectura | viaje_id: no contar dos veces | camion_id: Sin correspondencia en Flota Silver de cobertura parcial,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf
28838,2026-08-04 17:56:00,VIA-00135,ORD-2026-02724,CAM-12,PROD-010,19.46,C,54.0,0,0,CRITICO,Copia idéntica de la lectura; no contar dos veces,CRITICO,Copia idéntica de la lectura; no contar dos veces,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,2,True,CRITICO,timestamp|viaje_id,timestamp: Copia idéntica de la lectura | timestamp: no contar dos veces | viaje_id: Copia idéntica de la lectura | viaje_id: no contar dos veces,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf
28839,2026-08-01 23:23:00,VIA-00821,ORD-2026-06765,CAM-19,PROD-036,2.96,C,79.3,0,0,CRITICO,Copia idéntica de la lectura; no contar dos veces,CRITICO,Copia idéntica de la lectura; no contar dos veces,OK,,OK,,REVISAR,Sin correspondencia en Productos Silver de cobertura parcial,OK,,OK,,OK,,OK,,OK,,3,True,CRITICO,timestamp|viaje_id|producto_id,timestamp: Copia idéntica de la lectura | timestamp: no contar dos veces | viaje_id: Copia idéntica de la lectura | viaje_id: no contar dos veces | producto_id: Sin correspondencia en Productos Silver de cobertura parcial,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf
28840,2026-08-20 09:55:00,VIA-00755,ORD-2026-06845,CAM-14,PROD-032,18.59,C,51.2,0,0,CRITICO,Copia idéntica de la lectura; no contar dos veces,CRITICO,Copia idéntica de la lectura; no contar dos veces,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,2,True,CRITICO,timestamp|viaje_id,timestamp: Copia idéntica de la lectura | timestamp: no contar dos veces | viaje_id: Copia idéntica de la lectura | viaje_id: no contar dos veces,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf
28841,2026-08-06 23:25:00,VIA-00531,ORD-2026-07401,CAM-08,PROD-058,-17.73,C,68.4,0,0,CRITICO,Copia idéntica de la lectura; no contar dos veces,CRITICO,Copia idéntica de la lectura; no contar dos veces,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,2,True,CRITICO,timestamp|viaje_id,timestamp: Copia idéntica de la lectura | timestamp: no contar dos veces | viaje_id: Copia idéntica de la lectura | viaje_id: no contar dos veces,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf
28842,2026-08-27 05:16:00,VIA-00757,ORD-2026-01175,CAM-20,PROD-042,20.86,C,50.7,0,0,CRITICO,Copia idéntica de la lectura; no contar dos veces,CRITICO,Copia idéntica de la lectura; no contar dos veces,OK,,REVISAR,Sin correspondencia en Flota Silver de cobertura parcial,OK,,OK,,OK,,OK,,OK,,OK,,3,True,CRITICO,timestamp|viaje_id|camion_id,timestamp: Copia idéntica de la lectura | timestamp: no contar dos veces | viaje_id: Copia idéntica de la lectura | viaje_id: no contar dos veces | camion_id: Sin correspondencia en Flota Silver de cobertura parcial,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf
28843,2026-08-30 14:53:00,VIA-00897,ORD-2026-04328,CAM-23,PROD-027,3.05,C,71.5,0,0,CRITICO,Copia idéntica de la lectura; no contar dos veces,CRITICO,Copia idéntica de la lectura; no contar dos veces,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,2,True,CRITICO,timestamp|viaje_id,timestamp: Copia idéntica de la lectura | timestamp: no contar dos veces | viaje_id: Copia idéntica de la lectura | viaje_id: no contar dos veces,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf
28844,2026-08-20 19:22:00,VIA-00091,ORD-2026-05940,CAM-26,PROD-053,4.46,C,78.3,0,0,CRITICO,Copia idéntica de la lectura; no contar dos veces,CRITICO,Copia idéntica de la lectura; no contar dos veces,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,2,True,CRITICO,timestamp|viaje_id,timestamp: Copia idéntica de la lectura | timestamp: no contar dos veces | viaje_id: Copia idéntica de la lectura | viaje_id: no contar dos veces,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf
28845,2026-08-05 14:02:00,VIA-00980,ORD-2026-05944,CAM-26,PROD-007,21.78,C,49.8,0,0,CRITICO,Copia idéntica de la lectura; no contar dos veces,CRITICO,Copia idéntica de la lectura; no contar dos veces,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,2,True,CRITICO,timestamp|viaje_id,timestamp: Copia idéntica de la lectura | timestamp: no contar dos veces | viaje_id: Copia idéntica de la lectura | viaje_id: no contar dos veces,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf
28846,2026-08-05 23:29:00,VIA-00640,ORD-2026-02492,CAM-22,PROD-047,3.86,C,66.3,0,0,CRITICO,Copia idéntica de la lectura; no contar dos veces,CRITICO,Copia idéntica de la lectura; no contar dos veces,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,2,True,CRITICO,timestamp|viaje_id,timestamp: Copia idéntica de la lectura | timestamp: no contar dos veces | viaje_id: Copia idéntica de la lectura | viaje_id: no contar dos veces,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf
28847,2026-08-28 23:01:00,VIA-00543,ORD-2026-03706,CAM-24,PROD-031,,C,46.3,0,0,CRITICO,Misma clave con datos diferentes; revisar ambas lecturas,CRITICO,Misma clave con datos diferentes; revisar ambas lecturas,OK,,OK,,REVISAR,Sin correspondencia en Productos Silver de cobertura parcial,CRITICO,Valor faltante,OK,,OK,,OK,,OK,,4,True,CRITICO,timestamp|viaje_id|producto_id|temperatura_cabina_c,timestamp: Misma clave con datos diferentes | timestamp: revisar ambas lecturas | viaje_id: Misma clave con datos diferentes | viaje_id: revisar ambas lecturas | producto_id: Sin correspondencia en Productos Silver de cobertura parcial | temperatura_cabina_c: Valor faltante,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf
28848,2026-08-27 19:42:00,VIA-00475,ORD-2026-01792,CAM-03,PROD-016,18.45,C,,0,0,CRITICO,Misma clave con datos diferentes; revisar ambas lecturas,CRITICO,Misma clave con datos diferentes; revisar ambas lecturas,OK,,OK,,REVISAR,Sin correspondencia en Productos Silver de cobertura parcial,OK,,OK,,CRITICO,Valor faltante,OK,,OK,,4,True,CRITICO,timestamp|viaje_id|producto_id|humedad_cabina_pct,timestamp: Misma clave con datos diferentes | timestamp: revisar ambas lecturas | viaje_id: Misma clave con datos diferentes | viaje_id: revisar ambas lecturas | producto_id: Sin correspondencia en Productos Silver de cobertura parcial | humedad_cabina_pct: Valor faltante,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf
28849,2026-08-17 08:26:00,VIA-00073,ORD-2026-01330,CAM-13,PROD-018,20.25,C,53.6,0,0,CRITICO,Copia idéntica de la lectura; no contar dos veces,CRITICO,Copia idéntica de la lectura; no contar dos veces,OK,,OK,,REVISAR,Sin correspondencia en Productos Silver de cobertura parcial,OK,,OK,,OK,,OK,,OK,,3,True,CRITICO,timestamp|viaje_id|producto_id,timestamp: Copia idéntica de la lectura | timestamp: no contar dos veces | viaje_id: Copia idéntica de la lectura | viaje_id: no contar dos veces | producto_id: Sin correspondencia en Productos Silver de cobertura parcial,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf
28850,2026-08-04 13:49:00,VIA-00985,ORD-2026-01091,CAM-19,PROD-058,-17.56,C,54.4,0,0,CRITICO,Copia idéntica de la lectura; no contar dos veces,CRITICO,Copia idéntica de la lectura; no contar dos veces,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,2,True,CRITICO,timestamp|viaje_id,timestamp: Copia idéntica de la lectura | timestamp: no contar dos veces | viaje_id: Copia idéntica de la lectura | viaje_id: no contar dos veces,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf
28851,2026-08-12 18:33:00,VIA-01182,ORD-2026-01656,CAM-26,PROD-048,21.01,C,46.3,0,0,CRITICO,Copia idéntica de la lectura; no contar dos veces,CRITICO,Copia idéntica de la lectura; no contar dos veces,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,2,True,CRITICO,timestamp|viaje_id,timestamp: Copia idéntica de la lectura | timestamp: no contar dos veces | viaje_id: Copia idéntica de la lectura | viaje_id: no contar dos veces,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf
28852,2026-08-14 02:26:00,VIA-00379,ORD-2026-04281,CAM-08,PROD-008,-18.33,C,63.4,0,0,CRITICO,Copia idéntica de la lectura; no contar dos veces,CRITICO,Copia idéntica de la lectura; no contar dos veces,OK,,OK,,REVISAR,Sin correspondencia en Productos Silver de cobertura parcial,OK,,OK,,OK,,OK,,OK,,3,True,CRITICO,timestamp|viaje_id|producto_id,timestamp: Copia idéntica de la lectura | timestamp: no contar dos veces | viaje_id: Copia idéntica de la lectura | viaje_id: no contar dos veces | producto_id: Sin correspondencia en Productos Silver de cobertura parcial,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf
28853,2026-08-18 14:54:00,VIA-00258,ORD-2026-04678,CAM-08,PROD-058,-18.64,C,70.4,0,0,CRITICO,Copia idéntica de la lectura; no contar dos veces,CRITICO,Copia idéntica de la lectura; no contar dos veces,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,2,True,CRITICO,timestamp|viaje_id,timestamp: Copia idéntica de la lectura | timestamp: no contar dos veces | viaje_id: Copia idéntica de la lectura | viaje_id: no contar dos veces,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf
28854,2026-08-14 09:12:00,VIA-00939,ORD-2026-05340,CAM-03,PROD-030,21.35,C,53.8,0,0,CRITICO,Copia idéntica de la lectura; no contar dos veces,CRITICO,Copia idéntica de la lectura; no contar dos veces,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,2,True,CRITICO,timestamp|viaje_id,timestamp: Copia idéntica de la lectura | timestamp: no contar dos veces | viaje_id: Copia idéntica de la lectura | viaje_id: no contar dos veces,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf
28855,2026-08-16 08:41:00,VIA-01166,ORD-2026-01739,CAM-27,PROD-050,23.28,C,45.8,0,0,CRITICO,Copia idéntica de la lectura; no contar dos veces,CRITICO,Copia idéntica de la lectura; no contar dos veces,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,2,True,CRITICO,timestamp|viaje_id,timestamp: Copia idéntica de la lectura | timestamp: no contar dos veces | viaje_id: Copia idéntica de la lectura | viaje_id: no contar dos veces,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf
28856,2026-08-30 05:53:00,VIA-00433,ORD-2026-00959,CAM-10,PROD-023,2.99,C,64.7,0,0,CRITICO,Copia idéntica de la lectura; no contar dos veces,CRITICO,Copia idéntica de la lectura; no contar dos veces,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,2,True,CRITICO,timestamp|viaje_id,timestamp: Copia idéntica de la lectura | timestamp: no contar dos veces | viaje_id: Copia idéntica de la lectura | viaje_id: no contar dos veces,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf
28857,2026-08-02 22:34:00,VIA-00260,ORD-2026-02932,CAM-30,PROD-002,22.76,C,44.5,0,0,CRITICO,Copia idéntica de la lectura; no contar dos veces,CRITICO,Copia idéntica de la lectura; no contar dos veces,OK,,REVISAR,Sin correspondencia en Flota Silver de cobertura parcial,OK,,OK,,OK,,OK,,OK,,OK,,3,True,CRITICO,timestamp|viaje_id|camion_id,timestamp: Copia idéntica de la lectura | timestamp: no contar dos veces | viaje_id: Copia idéntica de la lectura | viaje_id: no contar dos veces | camion_id: Sin correspondencia en Flota Silver de cobertura parcial,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf
28858,2026-08-08 08:33:00,VIA-00674,ORD-2026-05091,CAM-08,PROD-055,22.22,C,47.9,0,0,CRITICO,Copia idéntica de la lectura; no contar dos veces,CRITICO,Copia idéntica de la lectura; no contar dos veces,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,2,True,CRITICO,timestamp|viaje_id,timestamp: Copia idéntica de la lectura | timestamp: no contar dos veces | viaje_id: Copia idéntica de la lectura | viaje_id: no contar dos veces,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf
28859,2026-08-26 12:11:00,VIA-00828,ORD-2026-04623,CAM-01,PROD-049,4.17,C,75.5,0,0,CRITICO,Copia idéntica de la lectura; no contar dos veces,CRITICO,Copia idéntica de la lectura; no contar dos veces,OK,,OK,,REVISAR,Sin correspondencia en Productos Silver de cobertura parcial,OK,,OK,,OK,,OK,,OK,,3,True,CRITICO,timestamp|viaje_id|producto_id,timestamp: Copia idéntica de la lectura | timestamp: no contar dos veces | viaje_id: Copia idéntica de la lectura | viaje_id: no contar dos veces | producto_id: Sin correspondencia en Productos Silver de cobertura parcial,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf
28860,2026-08-04 15:52:00,VIA-00751,ORD-2026-06416,CAM-09,PROD-048,18.51,C,44.0,0,0,CRITICO,Copia idéntica de la lectura; no contar dos veces,CRITICO,Copia idéntica de la lectura; no contar dos veces,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,2,True,CRITICO,timestamp|viaje_id,timestamp: Copia idéntica de la lectura | timestamp: no contar dos veces | viaje_id: Copia idéntica de la lectura | viaje_id: no contar dos veces,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf
28861,2026-08-16 01:15:00,VIA-00718,ORD-2026-00659,CAM-21,PROD-038,20.83,C,38.6,0,1,CRITICO,Copia idéntica de la lectura; no contar dos veces,CRITICO,Copia idéntica de la lectura; no contar dos veces,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,2,True,CRITICO,timestamp|viaje_id,timestamp: Copia idéntica de la lectura | timestamp: no contar dos veces | viaje_id: Copia idéntica de la lectura | viaje_id: no contar dos veces,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf
28862,2026-08-26 18:25:00,VIA-00761,ORD-2026-00954,CAM-24,PROD-015,3.77,C,,0,0,CRITICO,Misma clave con datos diferentes; revisar ambas lecturas,CRITICO,Misma clave con datos diferentes; revisar ambas lecturas,OK,,OK,,OK,,OK,,OK,,CRITICO,Valor faltante,OK,,OK,,3,True,CRITICO,timestamp|viaje_id|humedad_cabina_pct,timestamp: Misma clave con datos diferentes | timestamp: revisar ambas lecturas | viaje_id: Misma clave con datos diferentes | viaje_id: revisar ambas lecturas | humedad_cabina_pct: Valor faltante,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf
28863,2026-08-05 05:31:00,VIA-00374,ORD-2026-06903,CAM-10,PROD-028,20.95,C,34.5,0,0,CRITICO,Copia idéntica de la lectura; no contar dos veces,CRITICO,Copia idéntica de la lectura; no contar dos veces,OK,,OK,,REVISAR,Sin correspondencia en Productos Silver de cobertura parcial,OK,,OK,,OK,,OK,,OK,,3,True,CRITICO,timestamp|viaje_id|producto_id,timestamp: Copia idéntica de la lectura | timestamp: no contar dos veces | viaje_id: Copia idéntica de la lectura | viaje_id: no contar dos veces | producto_id: Sin correspondencia en Productos Silver de cobertura parcial,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf
28864,2026-08-14 01:36:00,VIA-01028,ORD-2026-07477,CAM-15,PROD-034,4.93,C,79.0,0,0,CRITICO,Copia idéntica de la lectura; no contar dos veces,CRITICO,Copia idéntica de la lectura; no contar dos veces,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,2,True,CRITICO,timestamp|viaje_id,timestamp: Copia idéntica de la lectura | timestamp: no contar dos veces | viaje_id: Copia idéntica de la lectura | viaje_id: no contar dos veces,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf
28865,2026-08-16 01:22:00,VIA-01056,ORD-2026-02364,CAM-28,PROD-008,-17.47,C,60.7,0,0,CRITICO,Copia idéntica de la lectura; no contar dos veces,CRITICO,Copia idéntica de la lectura; no contar dos veces,OK,,OK,,REVISAR,Sin correspondencia en Productos Silver de cobertura parcial,OK,,OK,,OK,,OK,,OK,,3,True,CRITICO,timestamp|viaje_id|producto_id,timestamp: Copia idéntica de la lectura | timestamp: no contar dos veces | viaje_id: Copia idéntica de la lectura | viaje_id: no contar dos veces | producto_id: Sin correspondencia en Productos Silver de cobertura parcial,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf
28866,2026-08-12 16:33:00,VIA-00786,ORD-2026-05280,CAM-13,PROD-040,21.28,C,39.7,0,0,CRITICO,Copia idéntica de la lectura; no contar dos veces,CRITICO,Copia idéntica de la lectura; no contar dos veces,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,2,True,CRITICO,timestamp|viaje_id,timestamp: Copia idéntica de la lectura | timestamp: no contar dos veces | viaje_id: Copia idéntica de la lectura | viaje_id: no contar dos veces,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf
28867,2026-08-15 17:31:00,VIA-00442,ORD-2026-02381,CAM-24,PROD-059,20.77,C,47.2,0,0,CRITICO,Copia idéntica de la lectura; no contar dos veces,CRITICO,Copia idéntica de la lectura; no contar dos veces,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,2,True,CRITICO,timestamp|viaje_id,timestamp: Copia idéntica de la lectura | timestamp: no contar dos veces | viaje_id: Copia idéntica de la lectura | viaje_id: no contar dos veces,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf
28868,2026-08-28 12:01:00,VIA-00670,ORD-2026-03021,CAM-08,PROD-041,-19.07,C,68.9,0,0,CRITICO,Copia idéntica de la lectura; no contar dos veces,CRITICO,Copia idéntica de la lectura; no contar dos veces,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,2,True,CRITICO,timestamp|viaje_id,timestamp: Copia idéntica de la lectura | timestamp: no contar dos veces | viaje_id: Copia idéntica de la lectura | viaje_id: no contar dos veces,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf
28869,2026-08-08 22:43:00,VIA-00962,ORD-2026-07499,CAM-18,PROD-050,18.22,C,50.1,0,0,CRITICO,Copia idéntica de la lectura; no contar dos veces,CRITICO,Copia idéntica de la lectura; no contar dos veces,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,2,True,CRITICO,timestamp|viaje_id,timestamp: Copia idéntica de la lectura | timestamp: no contar dos veces | viaje_id: Copia idéntica de la lectura | viaje_id: no contar dos veces,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf
28870,2026-08-04 06:10:00,VIA-00694,ORD-2026-00099,CAM-25,PROD-027,3.35,C,79.8,0,0,CRITICO,Copia idéntica de la lectura; no contar dos veces,CRITICO,Copia idéntica de la lectura; no contar dos veces,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,2,True,CRITICO,timestamp|viaje_id,timestamp: Copia idéntica de la lectura | timestamp: no contar dos veces | viaje_id: Copia idéntica de la lectura | viaje_id: no contar dos veces,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf
28871,2026-08-22 15:54:00,VIA-00185,ORD-2026-00226,CAM-15,PROD-017,19.18,C,49.2,0,0,CRITICO,Copia idéntica de la lectura; no contar dos veces,CRITICO,Copia idéntica de la lectura; no contar dos veces,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,2,True,CRITICO,timestamp|viaje_id,timestamp: Copia idéntica de la lectura | timestamp: no contar dos veces | viaje_id: Copia idéntica de la lectura | viaje_id: no contar dos veces,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf
28872,2026-08-06 04:15:00,VIA-00445,ORD-2026-03433,CAM-08,PROD-022,4.03,C,90.0,0,0,CRITICO,Copia idéntica de la lectura; no contar dos veces,CRITICO,Copia idéntica de la lectura; no contar dos veces,OK,,OK,,REVISAR,Sin correspondencia en Productos Silver de cobertura parcial,OK,,OK,,OK,,OK,,OK,,3,True,CRITICO,timestamp|viaje_id|producto_id,timestamp: Copia idéntica de la lectura | timestamp: no contar dos veces | viaje_id: Copia idéntica de la lectura | viaje_id: no contar dos veces | producto_id: Sin correspondencia en Productos Silver de cobertura parcial,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf
28873,2026-08-13 01:05:00,VIA-00188,ORD-2026-00183,CAM-12,PROD-020,18.63,C,59.8,0,0,CRITICO,Copia idéntica de la lectura; no contar dos veces,CRITICO,Copia idéntica de la lectura; no contar dos veces,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,2,True,CRITICO,timestamp|viaje_id,timestamp: Copia idéntica de la lectura | timestamp: no contar dos veces | viaje_id: Copia idéntica de la lectura | viaje_id: no contar dos veces,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf
