fila_bronze,timestamp,viaje_id,order_id,camion_id,producto_id,temperatura_cabina_c,temp_unit,humedad_cabina_pct,desviacion_termica_flag,desviacion_proximos_60min_flag,columnas_con_problemas,en_cuarentena,temperatura_c_preparada,tratamiento_temperatura,tipo_duplicado,decision_duplicado,fila_canonica,justificacion_duplicado,camion_id_preparado,en_cuarentena_inicial,columnas_problema_iniciales,motivos_finales,en_cuarentena_final,tratamientos_aplicados,version_tratamiento
20071,2026-08-02 08:25:00,VIA-00837,ORD-2026-05889,CAM-15,PROD-055,,C,55.9,0,0,temperatura_cabina_c,True,,SIN_TRATAMIENTO,,,,,CAM-15,True,temperatura_cabina_c,temperatura_cabina_c:FALTANTE,True,,GIAD-M3-S4-IOT-tratamiento-v3
20097,2026-08-12 02:45:00,VIA-00838,ORD-2026-02844, cam-20 ,PROD-046,18.38,C,44.8,0,0,camion_id,True,18.38,C_ORIGINAL,,,,, cam-20 ,True,camion_id,camion_id:FORMATO_INVALIDO,True,,GIAD-M3-S4-IOT-tratamiento-v3
20228,2026-08-26 09:42:00,VIA-00843,ORD-2026-07262,CAM-28,PROD-025,-10.1,C,-83.3,1,1,humedad_cabina_pct,True,-10.1,C_ORIGINAL,,,,,CAM-28,True,humedad_cabina_pct,humedad_cabina_pct:FUERA_RANGO,True,,GIAD-M3-S4-IOT-tratamiento-v3
20311,2026-08-18 10:45:00,VIA-00847,ORD-2026-04887,CAM-19,PROD-018,-999.0,C,50.1,0,0,temperatura_cabina_c,True,-999.0,C_ORIGINAL,,,,,CAM-19,True,temperatura_cabina_c,temperatura_cabina_c:VALOR_CENTINELA,True,,GIAD-M3-S4-IOT-tratamiento-v3
20388,2026-08-16 04:10:00,VIA-00850,ORD-2026-05780,CAM-26,PROD-034,-999.0,C,71.4,1,1,temperatura_cabina_c,True,-999.0,C_ORIGINAL,,,,,CAM-26,True,temperatura_cabina_c,temperatura_cabina_c:VALOR_CENTINELA,True,,GIAD-M3-S4-IOT-tratamiento-v3
20461,2026-08-16 18:36:00,VIA-00853,ORD-2026-06319,CAM-02,PROD-052,-999.0,C,59.9,0,0,temperatura_cabina_c,True,-999.0,C_ORIGINAL,,,,,CAM-02,True,temperatura_cabina_c,temperatura_cabina_c:VALOR_CENTINELA,True,,GIAD-M3-S4-IOT-tratamiento-v3
20468,2026-08-16 22:06:00,VIA-00853,ORD-2026-06319, cam-02 ,PROD-052,2.87,C,69.6,0,0,camion_id,True,2.87,C_ORIGINAL,,,,, cam-02 ,True,camion_id,camion_id:FORMATO_INVALIDO,True,,GIAD-M3-S4-IOT-tratamiento-v3
20478,2026-08-11 22:08:00,VIA-00854,ORD-2026-06495, cam-24 ,PROD-017,17.37,C,55.1,0,0,camion_id,True,17.37,C_ORIGINAL,,,,, cam-24 ,True,camion_id,camion_id:FORMATO_INVALIDO,True,,GIAD-M3-S4-IOT-tratamiento-v3
20645,2026-08-24 18:54:00,VIA-00861,ORD-2026-00829,CAM-06,PROD-039,-999.0,C,57.9,0,0,temperatura_cabina_c,True,-999.0,C_ORIGINAL,,,,,CAM-06,True,temperatura_cabina_c,temperatura_cabina_c:VALOR_CENTINELA,True,,GIAD-M3-S4-IOT-tratamiento-v3
20884,2026-08-10 02:03:00,VIA-00871,ORD-2026-05637,CAM-24,PROD-030,21.1,C,,0,0,humedad_cabina_pct,True,21.1,C_ORIGINAL,,,,,CAM-24,True,humedad_cabina_pct,humedad_cabina_pct:FALTANTE,True,,GIAD-M3-S4-IOT-tratamiento-v3
21058,2026-02-31 09:15:00,VIA-00878,ORD-2026-02175,CAM-01,PROD-056,5.08,C,85.4,0,0,timestamp,True,5.08,C_ORIGINAL,,,,,CAM-01,True,timestamp,timestamp:FECHA_INVALIDA,True,,GIAD-M3-S4-IOT-tratamiento-v3
21074,2026-08-19 08:31:00,VIA-00879,ORD-2026-06707,CAM-01,PROD-020,-999.0,C,62.5,0,1,temperatura_cabina_c,True,-999.0,C_ORIGINAL,,,,,CAM-01,True,temperatura_cabina_c,temperatura_cabina_c:VALOR_CENTINELA,True,,GIAD-M3-S4-IOT-tratamiento-v3
21118,2026-08-10 09:52:00,VIA-00880,ORD-2026-04852,CAM-26,PROD-049,3.55,C,,0,0,humedad_cabina_pct,True,3.55,C_ORIGINAL,,,,,CAM-26,True,humedad_cabina_pct,humedad_cabina_pct:FALTANTE,True,,GIAD-M3-S4-IOT-tratamiento-v3
21159,2026-08-24 04:02:00,VIA-00882,ORD-2026-00488,CAM-26,PROD-041,-999.0,C,64.1,0,0,temperatura_cabina_c,True,-999.0,C_ORIGINAL,,,,,CAM-26,True,temperatura_cabina_c,temperatura_cabina_c:VALOR_CENTINELA,True,,GIAD-M3-S4-IOT-tratamiento-v3
21212,2026-08-14 18:14:00,VIA-00884,ORD-2026-02791,CAM-02,PROD-009,2.66,C,,0,0,humedad_cabina_pct,True,2.66,C_ORIGINAL,,,,,CAM-02,True,humedad_cabina_pct,humedad_cabina_pct:FALTANTE,True,,GIAD-M3-S4-IOT-tratamiento-v3
21240,2026-08-26 04:37:00,VIA-00885,ORD-2026-07094,CAM-08,PROD-036,,C,75.9,0,0,temperatura_cabina_c|viaje_id+timestamp,True,,SIN_TRATAMIENTO,COMPLEMENTARIO,COPIA_EXCLUIDA,28901,Una lectura tiene más campos completos y todos los valores no vacíos coinciden,CAM-08,True,temperatura_cabina_c|viaje_id+timestamp,temperatura_cabina_c:FALTANTE|viaje_id+timestamp:CLAVE_EN_CONFLICTO,True,COPIA_EXCLUIDA,GIAD-M3-S4-IOT-tratamiento-v3
21325,2026-08-07 11:11:00,VIA-00889,ORD-2026-03183,CAM-07,PROD-060,,C,67.2,0,0,temperatura_cabina_c,True,,SIN_TRATAMIENTO,,,,,CAM-07,True,temperatura_cabina_c,temperatura_cabina_c:FALTANTE,True,,GIAD-M3-S4-IOT-tratamiento-v3
21409,2026-08-05 02:17:00,VIA-00893,ORD-2026-01236,CAM-10,PROD-049,,C,72.8,0,0,temperatura_cabina_c,True,,SIN_TRATAMIENTO,,,,,CAM-10,True,temperatura_cabina_c,temperatura_cabina_c:FALTANTE,True,,GIAD-M3-S4-IOT-tratamiento-v3
21413,2026-08-05 04:17:00,VIA-00893,ORD-2026-01236,CAM-10,PROD-049,,C,78.6,0,0,temperatura_cabina_c,True,,SIN_TRATAMIENTO,,,,,CAM-10,True,temperatura_cabina_c,temperatura_cabina_c:FALTANTE,True,,GIAD-M3-S4-IOT-tratamiento-v3
21421,2026-02-31 09:15:00,VIA-00893,ORD-2026-01236,CAM-10,PROD-049,4.08,C,68.3,0,1,timestamp,True,4.08,C_ORIGINAL,,,,,CAM-10,True,timestamp,timestamp:FECHA_INVALIDA,True,,GIAD-M3-S4-IOT-tratamiento-v3
21435,2026-08-30 12:10:00,VIA-00894,ORD-2026-03236,CAM-26,PROD-015,3.94,C,,0,0,humedad_cabina_pct,True,3.94,C_ORIGINAL,,,,,CAM-26,True,humedad_cabina_pct,humedad_cabina_pct:FALTANTE,True,,GIAD-M3-S4-IOT-tratamiento-v3
21452,2026-08-30 20:40:00,VIA-00894,ORD-2026-03236,CAM-26,PROD-015,-999.0,C,78.4,0,0,temperatura_cabina_c,True,-999.0,C_ORIGINAL,,,,,CAM-26,True,temperatura_cabina_c,temperatura_cabina_c:VALOR_CENTINELA,True,,GIAD-M3-S4-IOT-tratamiento-v3
21460,2026-08-22 22:35:00,VIA-00895,ORD-2026-01584,CAM-28,PROD-054,-999.0,C,64.0,0,0,temperatura_cabina_c,True,-999.0,C_ORIGINAL,,,,,CAM-28,True,temperatura_cabina_c,temperatura_cabina_c:VALOR_CENTINELA,True,,GIAD-M3-S4-IOT-tratamiento-v3
21714,2026-08-10 06:35:00,VIA-00905,ORD-2026-02563,CAM-28,PROD-040,-999.0,C,46.3,0,0,temperatura_cabina_c,True,-999.0,C_ORIGINAL,,,,,CAM-28,True,temperatura_cabina_c,temperatura_cabina_c:VALOR_CENTINELA,True,,GIAD-M3-S4-IOT-tratamiento-v3
21743,2026-08-29 10:32:00,VIA-00906,ORD-2026-04265, cam-21 ,PROD-006,16.45,C,50.1,0,0,camion_id,True,16.45,C_ORIGINAL,,,,, cam-21 ,True,camion_id,camion_id:FORMATO_INVALIDO,True,,GIAD-M3-S4-IOT-tratamiento-v3
21754,2026-08-10 02:51:00,VIA-00907,ORD-2026-07219,CAM-17,PROD-040,-999.0,C,56.0,0,0,temperatura_cabina_c,True,-999.0,C_ORIGINAL,,,,,CAM-17,True,temperatura_cabina_c,temperatura_cabina_c:VALOR_CENTINELA,True,,GIAD-M3-S4-IOT-tratamiento-v3
21765,2026-08-10 08:21:00,VIA-00907,ORD-2026-07219, cam-17 ,PROD-040,18.3,C,47.7,0,0,camion_id,True,18.3,C_ORIGINAL,,,,, cam-17 ,True,camion_id,camion_id:FORMATO_INVALIDO,True,,GIAD-M3-S4-IOT-tratamiento-v3
21847,2026-08-09 07:15:00,VIA-00911,ORD-2026-00373, cam-28 ,PROD-053,2.23,C,73.0,0,0,camion_id,True,2.23,C_ORIGINAL,,,,, cam-28 ,True,camion_id,camion_id:FORMATO_INVALIDO,True,,GIAD-M3-S4-IOT-tratamiento-v3
21887,2026-08-06 03:35:00,VIA-00912,ORD-2026-01925,CAM-20,PROD-019,16.91,C,,0,0,humedad_cabina_pct,True,16.91,C_ORIGINAL,,,,,CAM-20,True,humedad_cabina_pct,humedad_cabina_pct:FALTANTE,True,,GIAD-M3-S4-IOT-tratamiento-v3
21913,2026-08-02 04:49:00,VIA-00914,ORD-2026-01504,CAM-10,PROD-014,-999.0,C,59.8,0,0,temperatura_cabina_c,True,-999.0,C_ORIGINAL,,,,,CAM-10,True,temperatura_cabina_c,temperatura_cabina_c:VALOR_CENTINELA,True,,GIAD-M3-S4-IOT-tratamiento-v3
21931,2026-08-02 13:49:00,VIA-00914,ORD-2026-01504, cam-10 ,PROD-014,20.23,C,48.9,0,0,camion_id,True,20.23,C_ORIGINAL,,,,, cam-10 ,True,camion_id,camion_id:FORMATO_INVALIDO,True,,GIAD-M3-S4-IOT-tratamiento-v3
22248,2026-08-26 17:35:00,VIA-00927,ORD-2026-07022,CAM-20,PROD-002,18.36,C,,0,0,humedad_cabina_pct,True,18.36,C_ORIGINAL,,,,,CAM-20,True,humedad_cabina_pct,humedad_cabina_pct:FALTANTE,True,,GIAD-M3-S4-IOT-tratamiento-v3
22298,2026-08-16 10:23:00,VIA-00930,ORD-2026-02185,CAM-20,PROD-009,4.31,C,,0,0,humedad_cabina_pct,True,4.31,C_ORIGINAL,,,,,CAM-20,True,humedad_cabina_pct,humedad_cabina_pct:FALTANTE,True,,GIAD-M3-S4-IOT-tratamiento-v3
22365,2026-08-30 04:45:00,VIA-00932,ORD-2026-02192,CAM-26,PROD-050,,C,63.7,0,0,temperatura_cabina_c,True,,SIN_TRATAMIENTO,,,,,CAM-26,True,temperatura_cabina_c,temperatura_cabina_c:FALTANTE,True,,GIAD-M3-S4-IOT-tratamiento-v3
22511,2026-08-12 15:36:00,VIA-00938,ORD-2026-03401, cam-25 ,PROD-034,4.39,C,81.3,0,0,camion_id,True,4.39,C_ORIGINAL,,,,, cam-25 ,True,camion_id,camion_id:FORMATO_INVALIDO,True,,GIAD-M3-S4-IOT-tratamiento-v3
22592,2026-08-01 03:40:00,VIA-00942,ORD-2026-01543,CAM-26,PROD-057,,C,46.4,0,0,temperatura_cabina_c,True,,SIN_TRATAMIENTO,,,,,CAM-26,True,temperatura_cabina_c,temperatura_cabina_c:FALTANTE,True,,GIAD-M3-S4-IOT-tratamiento-v3
22613,2026-02-31 09:15:00,VIA-00943,ORD-2026-05464,CAM-19,PROD-050,17.07,C,45.9,0,0,timestamp,True,17.07,C_ORIGINAL,,,,,CAM-19,True,timestamp,timestamp:FECHA_INVALIDA,True,,GIAD-M3-S4-IOT-tratamiento-v3
22730,2026-08-13 10:10:00,VIA-00948,ORD-2026-02486, cam-20 ,PROD-026,4.96,C,76.9,0,0,camion_id,True,4.96,C_ORIGINAL,,,,, cam-20 ,True,camion_id,camion_id:FORMATO_INVALIDO,True,,GIAD-M3-S4-IOT-tratamiento-v3
22824,2026-08-29 12:18:00,VIA-00951,ORD-2026-00365, cam-15 ,PROD-005,19.35,C,53.7,0,0,camion_id,True,19.35,C_ORIGINAL,,,,, cam-15 ,True,camion_id,camion_id:FORMATO_INVALIDO,True,,GIAD-M3-S4-IOT-tratamiento-v3
22835,2026-08-26 14:22:00,VIA-00952,ORD-2026-06575,CAM-19,PROD-043,-999.0,C,79.2,0,0,temperatura_cabina_c,True,-999.0,C_ORIGINAL,,,,,CAM-19,True,temperatura_cabina_c,temperatura_cabina_c:VALOR_CENTINELA,True,,GIAD-M3-S4-IOT-tratamiento-v3
22841,2026-08-26 17:22:00,VIA-00952,ORD-2026-06575,CAM-19,PROD-043,-19.25,C,,0,0,humedad_cabina_pct,True,-19.25,C_ORIGINAL,,,,,CAM-19,True,humedad_cabina_pct,humedad_cabina_pct:FALTANTE,True,,GIAD-M3-S4-IOT-tratamiento-v3
22880,2026-08-04 23:53:00,VIA-00954,ORD-2026-01196, cam-20 ,PROD-012,19.17,C,38.7,0,0,camion_id,True,19.17,C_ORIGINAL,,,,, cam-20 ,True,camion_id,camion_id:FORMATO_INVALIDO,True,,GIAD-M3-S4-IOT-tratamiento-v3
22960,2026-08-08 19:05:00,VIA-00957,ORD-2026-07439,CAM-08,PROD-026,3.79,C,,0,1,humedad_cabina_pct,True,3.79,C_ORIGINAL,,,,,CAM-08,True,humedad_cabina_pct,humedad_cabina_pct:FALTANTE,True,,GIAD-M3-S4-IOT-tratamiento-v3
23055,2026-08-16 15:19:00,VIA-00961,ORD-2026-06299,CAM-11,PROD-034,-999.0,C,67.0,0,0,temperatura_cabina_c,True,-999.0,C_ORIGINAL,,,,,CAM-11,True,temperatura_cabina_c,temperatura_cabina_c:VALOR_CENTINELA,True,,GIAD-M3-S4-IOT-tratamiento-v3
23093,2026-08-02 22:08:00,VIA-00963,ORD-2026-07082,CAM-03,PROD-031,,C,46.7,0,0,temperatura_cabina_c,True,,SIN_TRATAMIENTO,,,,,CAM-03,True,temperatura_cabina_c,temperatura_cabina_c:FALTANTE,True,,GIAD-M3-S4-IOT-tratamiento-v3
23135,2026-08-28 22:40:00,VIA-00964,ORD-2026-00420,CAM-24,PROD-051,-17.35,C,,0,0,humedad_cabina_pct,True,-17.35,C_ORIGINAL,,,,,CAM-24,True,humedad_cabina_pct,humedad_cabina_pct:FALTANTE,True,,GIAD-M3-S4-IOT-tratamiento-v3
23167,2026-08-28 09:59:00,VIA-00966,ORD-2026-00270,CAM-24,PROD-001,-999.0,C,77.6,0,0,temperatura_cabina_c,True,-999.0,C_ORIGINAL,,,,,CAM-24,True,temperatura_cabina_c,temperatura_cabina_c:VALOR_CENTINELA,True,,GIAD-M3-S4-IOT-tratamiento-v3
23179,2026-08-28 15:59:00,VIA-00966,ORD-2026-00270,CAM-24,PROD-001,4.88,C,,0,0,humedad_cabina_pct,True,4.88,C_ORIGINAL,,,,,CAM-24,True,humedad_cabina_pct,humedad_cabina_pct:FALTANTE,True,,GIAD-M3-S4-IOT-tratamiento-v3
23220,2026-08-27 18:37:00,VIA-00968,ORD-2026-03406,CAM-28,PROD-047,-999.0,C,73.5,0,0,temperatura_cabina_c,True,-999.0,C_ORIGINAL,,,,,CAM-28,True,temperatura_cabina_c,temperatura_cabina_c:VALOR_CENTINELA,True,,GIAD-M3-S4-IOT-tratamiento-v3
23426,2026-08-21 16:30:00,VIA-00977,ORD-2026-01289,CAM-20,PROD-056,-999.0,C,73.4,0,0,temperatura_cabina_c,True,-999.0,C_ORIGINAL,,,,,CAM-20,True,temperatura_cabina_c,temperatura_cabina_c:VALOR_CENTINELA,True,,GIAD-M3-S4-IOT-tratamiento-v3
23456,2026-08-02 16:45:00,VIA-00978,ORD-2026-03708,CAM-04,PROD-048,20.6,C,,0,0,humedad_cabina_pct,True,20.6,C_ORIGINAL,,,,,CAM-04,True,humedad_cabina_pct,humedad_cabina_pct:FALTANTE,True,,GIAD-M3-S4-IOT-tratamiento-v3
23561,2026-08-14 22:14:00,VIA-00982,ORD-2026-04963,CAM-24,PROD-034,-999.0,C,84.4,0,0,temperatura_cabina_c,True,-999.0,C_ORIGINAL,,,,,CAM-24,True,temperatura_cabina_c,temperatura_cabina_c:VALOR_CENTINELA,True,,GIAD-M3-S4-IOT-tratamiento-v3
23567,2026-08-15 01:14:00,VIA-00982,ORD-2026-04963, cam-24 ,PROD-034,5.34,C,76.4,0,0,camion_id,True,5.34,C_ORIGINAL,,,,, cam-24 ,True,camion_id,camion_id:FORMATO_INVALIDO,True,,GIAD-M3-S4-IOT-tratamiento-v3
23601,2026-08-08 16:52:00,VIA-00984,ORD-2026-02983,CAM-24,PROD-058,,C,74.9,0,0,temperatura_cabina_c,True,,SIN_TRATAMIENTO,,,,,CAM-24,True,temperatura_cabina_c,temperatura_cabina_c:FALTANTE,True,,GIAD-M3-S4-IOT-tratamiento-v3
23702,2026-08-17 02:59:00,VIA-00988,ORD-2026-04780,CAM-26,PROD-002,-999.0,C,56.6,0,0,temperatura_cabina_c,True,-999.0,C_ORIGINAL,,,,,CAM-26,True,temperatura_cabina_c,temperatura_cabina_c:VALOR_CENTINELA,True,,GIAD-M3-S4-IOT-tratamiento-v3
23787,2026-08-06 09:33:00,VIA-00992,ORD-2026-01772, cam-28 ,PROD-056,4.58,C,66.7,0,0,camion_id,True,4.58,C_ORIGINAL,,,,, cam-28 ,True,camion_id,camion_id:FORMATO_INVALIDO,True,,GIAD-M3-S4-IOT-tratamiento-v3
23861,2026-08-10 03:43:00,VIA-00995,ORD-2026-07065,CAM-28,PROD-055,-999.0,C,56.3,0,0,temperatura_cabina_c,True,-999.0,C_ORIGINAL,,,,,CAM-28,True,temperatura_cabina_c,temperatura_cabina_c:VALOR_CENTINELA,True,,GIAD-M3-S4-IOT-tratamiento-v3
23991,2026-08-23 04:52:00,VIA-01000,ORD-2026-06120,CAM-25,PROD-016,,C,49.1,0,0,temperatura_cabina_c,True,,SIN_TRATAMIENTO,,,,,CAM-25,True,temperatura_cabina_c,temperatura_cabina_c:FALTANTE,True,,GIAD-M3-S4-IOT-tratamiento-v3
24040,2026-08-30 15:37:00,VIA-01002,ORD-2026-05173,CAM-24,PROD-052,4.13,C,,0,0,humedad_cabina_pct,True,4.13,C_ORIGINAL,,,,,CAM-24,True,humedad_cabina_pct,humedad_cabina_pct:FALTANTE,True,,GIAD-M3-S4-IOT-tratamiento-v3
24402,2026-08-12 14:05:00,VIA-01017,ORD-2026-00092,CAM-26,PROD-019,-999.0,C,59.4,0,0,temperatura_cabina_c,True,-999.0,C_ORIGINAL,,,,,CAM-26,True,temperatura_cabina_c,temperatura_cabina_c:VALOR_CENTINELA,True,,GIAD-M3-S4-IOT-tratamiento-v3
24416,2026-08-07 02:34:00,VIA-01018,ORD-2026-07391,CAM-27,PROD-003,22.84,C,,0,0,humedad_cabina_pct,True,22.84,C_ORIGINAL,,,,,CAM-27,True,humedad_cabina_pct,humedad_cabina_pct:FALTANTE,True,,GIAD-M3-S4-IOT-tratamiento-v3
24579,2026-08-03 08:03:00,VIA-01025,ORD-2026-01983,CAM-18,PROD-047,5.16,C,-92.6,0,0,humedad_cabina_pct,True,5.16,C_ORIGINAL,,,,,CAM-18,True,humedad_cabina_pct,humedad_cabina_pct:FUERA_RANGO,True,,GIAD-M3-S4-IOT-tratamiento-v3
24647,2026-08-03 04:51:00,VIA-01027,ORD-2026-00798,CAM-19,PROD-054,-999.0,C,69.4,0,0,temperatura_cabina_c,True,-999.0,C_ORIGINAL,,,,,CAM-19,True,temperatura_cabina_c,temperatura_cabina_c:VALOR_CENTINELA,True,,GIAD-M3-S4-IOT-tratamiento-v3
24674,2026-08-05 07:19:00,VIA-01029,ORD-2026-05517,CAM-24,PROD-034,,C,72.8,0,0,temperatura_cabina_c,True,,SIN_TRATAMIENTO,,,,,CAM-24,True,temperatura_cabina_c,temperatura_cabina_c:FALTANTE,True,,GIAD-M3-S4-IOT-tratamiento-v3
24824,2026-08-18 21:44:00,VIA-01035,ORD-2026-03286,CAM-10,PROD-014,19.71,C,,0,0,humedad_cabina_pct,True,19.71,C_ORIGINAL,,,,,CAM-10,True,humedad_cabina_pct,humedad_cabina_pct:FALTANTE,True,,GIAD-M3-S4-IOT-tratamiento-v3
24838,2026-08-19 04:44:00,VIA-01035,ORD-2026-03286,CAM-10,PROD-014,-999.0,C,63.1,0,0,temperatura_cabina_c,True,-999.0,C_ORIGINAL,,,,,CAM-10,True,temperatura_cabina_c,temperatura_cabina_c:VALOR_CENTINELA,True,,GIAD-M3-S4-IOT-tratamiento-v3
24976,2026-08-16 03:41:00,VIA-01041,ORD-2026-00370, cam-24 ,PROD-059,25.39,C,46.8,1,1,camion_id,True,25.39,C_ORIGINAL,,,,, cam-24 ,True,camion_id,camion_id:FORMATO_INVALIDO,True,,GIAD-M3-S4-IOT-tratamiento-v3
25016,2026-08-05 19:00:00,VIA-01043,ORD-2026-02537,CAM-19,PROD-050,19.24,C,,0,0,humedad_cabina_pct,True,19.24,C_ORIGINAL,,,,,CAM-19,True,humedad_cabina_pct,humedad_cabina_pct:FALTANTE,True,,GIAD-M3-S4-IOT-tratamiento-v3
25029,2026-08-06 01:30:00,VIA-01043,ORD-2026-02537,CAM-19,PROD-050,25.97,C,,1,0,humedad_cabina_pct,True,25.97,C_ORIGINAL,,,,,CAM-19,True,humedad_cabina_pct,humedad_cabina_pct:FALTANTE,True,,GIAD-M3-S4-IOT-tratamiento-v3
25071,2026-08-23 15:18:00,VIA-01045,ORD-2026-05898,CAM-11,PROD-052,4.25,C,,0,0,humedad_cabina_pct,True,4.25,C_ORIGINAL,,,,,CAM-11,True,humedad_cabina_pct,humedad_cabina_pct:FALTANTE,True,,GIAD-M3-S4-IOT-tratamiento-v3
25485,2026-08-19 09:55:00,VIA-01062,ORD-2026-01155,CAM-20,PROD-009,-999.0,C,77.8,0,0,temperatura_cabina_c,True,-999.0,C_ORIGINAL,,,,,CAM-20,True,temperatura_cabina_c,temperatura_cabina_c:VALOR_CENTINELA,True,,GIAD-M3-S4-IOT-tratamiento-v3
25532,2026-08-28 13:45:00,VIA-01064,ORD-2026-01024,CAM-09,PROD-039,-999.0,C,48.3,0,0,temperatura_cabina_c,True,-999.0,C_ORIGINAL,,,,,CAM-09,True,temperatura_cabina_c,temperatura_cabina_c:VALOR_CENTINELA,True,,GIAD-M3-S4-IOT-tratamiento-v3
25535,2026-08-28 15:15:00,VIA-01064,ORD-2026-01024,CAM-09,PROD-039,,C,49.7,0,0,temperatura_cabina_c,True,,SIN_TRATAMIENTO,,,,,CAM-09,True,temperatura_cabina_c,temperatura_cabina_c:FALTANTE,True,,GIAD-M3-S4-IOT-tratamiento-v3
25630,2026-08-07 22:28:00,VIA-01068,ORD-2026-01414,CAM-28,PROD-023,,C,85.4,1,0,temperatura_cabina_c,True,,SIN_TRATAMIENTO,,,,,CAM-28,True,temperatura_cabina_c,temperatura_cabina_c:FALTANTE,True,,GIAD-M3-S4-IOT-tratamiento-v3
25688,2026-08-07 03:38:00,VIA-01071,ORD-2026-06244,CAM-08,PROD-056,4.79,C,,0,1,humedad_cabina_pct,True,4.79,C_ORIGINAL,,,,,CAM-08,True,humedad_cabina_pct,humedad_cabina_pct:FALTANTE,True,,GIAD-M3-S4-IOT-tratamiento-v3
26047,2026-08-22 17:38:00,VIA-01086,ORD-2026-06737,CAM-08,PROD-047,,C,70.9,0,0,temperatura_cabina_c,True,,SIN_TRATAMIENTO,,,,,CAM-08,True,temperatura_cabina_c,temperatura_cabina_c:FALTANTE,True,,GIAD-M3-S4-IOT-tratamiento-v3
26061,2026-08-23 00:38:00,VIA-01086,ORD-2026-06737,CAM-08,PROD-047,3.02,C,,0,0,humedad_cabina_pct,True,3.02,C_ORIGINAL,,,,,CAM-08,True,humedad_cabina_pct,humedad_cabina_pct:FALTANTE,True,,GIAD-M3-S4-IOT-tratamiento-v3
26093,2026-08-17 02:46:00,VIA-01088,ORD-2026-05447,CAM-25,PROD-033,-999.0,C,46.0,0,0,temperatura_cabina_c,True,-999.0,C_ORIGINAL,,,,,CAM-25,True,temperatura_cabina_c,temperatura_cabina_c:VALOR_CENTINELA,True,,GIAD-M3-S4-IOT-tratamiento-v3
26101,2026-08-17 06:46:00,VIA-01088,ORD-2026-05447,CAM-25,PROD-033,20.62,C,-37.4,0,0,humedad_cabina_pct,True,20.62,C_ORIGINAL,,,,,CAM-25,True,humedad_cabina_pct,humedad_cabina_pct:FUERA_RANGO,True,,GIAD-M3-S4-IOT-tratamiento-v3
26120,2026-08-20 16:32:00,VIA-01089,ORD-2026-01989,CAM-26,PROD-048,-999.0,C,41.6,0,0,temperatura_cabina_c,True,-999.0,C_ORIGINAL,,,,,CAM-26,True,temperatura_cabina_c,temperatura_cabina_c:VALOR_CENTINELA,True,,GIAD-M3-S4-IOT-tratamiento-v3
26156,2026-08-06 13:38:00,VIA-01090,ORD-2026-06698,CAM-01,PROD-024,,C,43.3,0,0,temperatura_cabina_c,True,,SIN_TRATAMIENTO,,,,,CAM-01,True,temperatura_cabina_c,temperatura_cabina_c:FALTANTE,True,,GIAD-M3-S4-IOT-tratamiento-v3
26238,2026-08-10 14:19:00,VIA-01094,ORD-2026-01593,CAM-08,PROD-025,-18.16,C,,0,0,humedad_cabina_pct,True,-18.16,C_ORIGINAL,,,,,CAM-08,True,humedad_cabina_pct,humedad_cabina_pct:FALTANTE,True,,GIAD-M3-S4-IOT-tratamiento-v3
26242,2026-02-31 09:15:00,VIA-01094,ORD-2026-01593,CAM-08,PROD-025,-18.8,C,65.2,0,0,timestamp,True,-18.8,C_ORIGINAL,,,,,CAM-08,True,timestamp,timestamp:FECHA_INVALIDA,True,,GIAD-M3-S4-IOT-tratamiento-v3
26321,2026-08-04 20:38:00,VIA-01097,ORD-2026-00823,CAM-08,PROD-056,4.71,C,,0,0,humedad_cabina_pct,True,4.71,C_ORIGINAL,,,,,CAM-08,True,humedad_cabina_pct,humedad_cabina_pct:FALTANTE,True,,GIAD-M3-S4-IOT-tratamiento-v3
26353,2026-08-11 11:32:00,VIA-01099,ORD-2026-03719,CAM-30,PROD-048,,C,43.2,0,0,temperatura_cabina_c,True,,SIN_TRATAMIENTO,,,,,CAM-30,True,temperatura_cabina_c,temperatura_cabina_c:FALTANTE,True,,GIAD-M3-S4-IOT-tratamiento-v3
26425,2026-08-14 02:28:00,VIA-01102,ORD-2026-04077,CAM-19,PROD-014,,C,47.7,0,0,temperatura_cabina_c,True,,SIN_TRATAMIENTO,,,,,CAM-19,True,temperatura_cabina_c,temperatura_cabina_c:FALTANTE,True,,GIAD-M3-S4-IOT-tratamiento-v3
26525,2026-08-12 23:04:00,VIA-01106,ORD-2026-03592,CAM-25,PROD-024,-999.0,C,54.5,0,0,temperatura_cabina_c,True,-999.0,C_ORIGINAL,,,,,CAM-25,True,temperatura_cabina_c,temperatura_cabina_c:VALOR_CENTINELA,True,,GIAD-M3-S4-IOT-tratamiento-v3
26584,2026-08-03 10:21:00,VIA-01108,ORD-2026-04770,CAM-11,PROD-004,4.54,C,-76.6,0,0,humedad_cabina_pct,True,4.54,C_ORIGINAL,,,,,CAM-11,True,humedad_cabina_pct,humedad_cabina_pct:FUERA_RANGO,True,,GIAD-M3-S4-IOT-tratamiento-v3
26990,2026-08-06 16:46:00,VIA-01125,ORD-2026-07496,CAM-08,PROD-044,4.61,C,,0,1,humedad_cabina_pct,True,4.61,C_ORIGINAL,,,,,CAM-08,True,humedad_cabina_pct,humedad_cabina_pct:FALTANTE,True,,GIAD-M3-S4-IOT-tratamiento-v3
