order_id,satisfaccion_score,costo_devolucion_bob,queja_motivo
ORD-2026-03722,2,2326.79,Faltaban items
ORD-2026-03723,4,0.0,Ninguno
ORD-2026-03726,4,0.0,Ninguno
ORD-2026-03727,1,987.62,Retraso de camion
ORD-2026-03731,3,0.0,Ninguno
ORD-2026-03732,4,0.0,Ninguno
ORD-2026-03733,4,0.0,Retraso de camion
ORD-2026-03734,5,0.0,Caja dañada
ORD-2026-03735,2,674.34,Faltaban items
ORD-2026-03738,4,0.0,Ninguno
ORD-2026-03740,5,0.0,Ninguno
ORD-2026-03741,5,0.0,Faltaban items
ORD-2026-03742,5,0.0,Ninguno
ORD-2026-03745,4,0.0,Ninguno
ORD-2026-03746,4,0.0,Retraso de camion
ORD-2026-03747,4,0.0,Ninguno
ORD-2026-03749,2,1002.92,Faltaban items
ORD-2026-03750,4,0.0,Ninguno
ORD-2026-03751,4,0.0,Ninguno
ORD-2026-03753,2,742.79,Retraso de camion
ORD-2026-03756,1,1540.49,Retraso de camion
ORD-2026-03757,3,0.0,Ninguno
ORD-2026-03759,4,0.0,Ninguno
ORD-2026-03761,2,2920.43,Faltaban items
ORD-2026-03762,5,0.0,Ninguno
ORD-2026-03765,4,0.0,Ninguno
ORD-2026-03766,4,0.0,Ninguno
ORD-2026-03768,4,0.0,Faltaban items
ORD-2026-03770,5,0.0,Ninguno
ORD-2026-03774,5,0.0,Ninguno
ORD-2026-03775,2,2426.33,Retraso de camion
ORD-2026-03777,3,0.0,Ninguno
ORD-2026-03778,3,0.0,Ninguno
ORD-2026-03780,4,0.0,Ninguno
ORD-2026-03782,5,0.0,Ninguno
ORD-2026-03783,4,0.0,Retraso de camion
ORD-2026-03787,3,0.0,Retraso de camion
ORD-2026-03788,3,0.0,Retraso de camion
ORD-2026-03793,4,0.0,Ninguno
ORD-2026-03796,5,0.0,Ninguno
ORD-2026-03802,4,0.0,Ninguno
ORD-2026-03805,3,0.0,Retraso de camion
ORD-2026-03807,3,0.0,Retraso de camion
ORD-2026-03808,4,0.0,Ninguno
ORD-2026-03809,4,0.0,Ninguno
ORD-2026-03811,1,1254.15,Retraso de camion
ORD-2026-03812,2,631.52,Retraso de camion
ORD-2026-03815,1,1207.17,Retraso de camion
ORD-2026-03817,5,0.0,Ninguno
ORD-2026-03818,2,2590.32,Faltaban items
ORD-2026-03820,4,0.0,Ninguno
ORD-2026-03821,4,0.0,Retraso de camion
ORD-2026-03822,3,0.0,Faltaban items
ORD-2026-03823,5,0.0,Ninguno
ORD-2026-03826,5,0.0,Ninguno
ORD-2026-03827,5,0.0,Caja dañada
ORD-2026-03829,4,0.0,Caja dañada
ORD-2026-03830,2,2926.29,Retraso de camion
ORD-2026-03831,4,0.0,Ninguno
ORD-2026-03832,5,0.0,Ninguno
ORD-2026-03833,5,0.0,Ninguno
ORD-2026-03834,5,0.0,Ninguno
ORD-2026-03835,2,693.55,Faltaban items
ORD-2026-03836,5,0.0,Ninguno
ORD-2026-03838,2,2579.76,Retraso de camion
ORD-2026-03840,4,0.0,Ninguno
ORD-2026-03842,5,0.0,Ninguno
ORD-2026-03847,4,0.0,Ninguno
ORD-2026-03849,4,0.0,Ninguno
ORD-2026-03850,2,1826.4,Ninguno
ORD-2026-03851,5,0.0,Caja dañada
ORD-2026-03853,5,0.0,Ninguno
ORD-2026-03855,5,0.0,Ninguno
ORD-2026-03860,5,0.0,Ninguno
ORD-2026-03864,5,0.0,Ninguno
ORD-2026-03866,5,0.0,Ninguno
ORD-2026-03868,3,0.0,Faltaban items
ORD-2026-03871,4,0.0,Ninguno
ORD-2026-03878,4,0.0,Ninguno
ORD-2026-03879,2,2713.68,Retraso de camion
ORD-2026-03881,3,0.0,Ninguno
ORD-2026-03882,5,0.0,Ninguno
ORD-2026-03885,3,0.0,Retraso de camion
ORD-2026-03887,4,0.0,Ninguno
ORD-2026-03888,5,0.0,Ninguno
ORD-2026-03889,4,0.0,Ninguno
ORD-2026-03890,4,0.0,Caja dañada
ORD-2026-03892,5,0.0,Ninguno
ORD-2026-03899,5,0.0,Ninguno
ORD-2026-03900,4,0.0,Ninguno
ORD-2026-03901,3,0.0,Retraso de camion
ORD-2026-03902,4,0.0,Ninguno
ORD-2026-03903,4,0.0,Ninguno
ORD-2026-03905,5,0.0,Ninguno
ORD-2026-03909,2,2167.58,Retraso de camion
ORD-2026-03910,4,0.0,Ninguno
ORD-2026-03912,5,0.0,Ninguno
ORD-2026-03914,2,2912.04,Retraso de camion
ORD-2026-03915,4,0.0,Ninguno
ORD-2026-03916,4,0.0,Ninguno
ORD-2026-03917,5,0.0,Ninguno
ORD-2026-03921,2,965.29,Retraso de camion
ORD-2026-03922,5,0.0,Ninguno
ORD-2026-03923,3,0.0,Retraso de camion
ORD-2026-03924,5,0.0,Ninguno
ORD-2026-03925,5,0.0,Caja dañada
ORD-2026-03926,5,0.0,Ninguno
ORD-2026-03928,4,0.0,Ninguno
ORD-2026-03929,5,0.0,Ninguno
ORD-2026-03930,3,0.0,Ninguno
ORD-2026-03932,4,0.0,Ninguno
ORD-2026-03933,4,0.0,Ninguno
ORD-2026-03934,3,0.0,Caja dañada
ORD-2026-03937,5,0.0,Caja dañada
ORD-2026-03938,2,1173.62,Faltaban items
ORD-2026-03945,3,0.0,Retraso de camion
ORD-2026-03946,5,0.0,Ninguno
ORD-2026-03947,4,0.0,Ninguno
ORD-2026-03948,1,2931.97,Retraso de camion
ORD-2026-03951,4,0.0,Retraso de camion
ORD-2026-03953,5,0.0,Caja dañada
ORD-2026-03955,4,0.0,Ninguno
ORD-2026-03957,4,0.0,Retraso de camion
ORD-2026-03960,3,0.0,Ninguno
ORD-2026-03961,5,0.0,Ninguno
ORD-2026-03965,2,730.85,Retraso de camion
ORD-2026-03967,4,0.0,Ninguno
ORD-2026-03968,5,0.0,Ninguno
ORD-2026-03970,4,0.0,Ninguno
ORD-2026-03972,4,0.0,Retraso de camion
ORD-2026-03974,3,0.0,Faltaban items
ORD-2026-03975,5,0.0,Ninguno
ORD-2026-03977,5,0.0,Ninguno
ORD-2026-03979,3,0.0,Retraso de camion
ORD-2026-03980,4,0.0,Retraso de camion
ORD-2026-03982,3,0.0,Retraso de camion
ORD-2026-03984,3,0.0,Retraso de camion
ORD-2026-03986,4,0.0,Ninguno
ORD-2026-03988,2,2927.35,Faltaban items
ORD-2026-03989,4,0.0,Ninguno
ORD-2026-03993,4,0.0,Ninguno
ORD-2026-03996,2,2362.96,Retraso de camion
ORD-2026-03997,5,0.0,Ninguno
ORD-2026-03999,5,0.0,Ninguno
ORD-2026-04003,4,0.0,Ninguno
ORD-2026-04004,4,0.0,Ninguno
ORD-2026-04005,3,0.0,Ninguno
ORD-2026-04007,2,755.51,Retraso de camion
ORD-2026-04008,3,0.0,Ninguno
ORD-2026-04009,4,0.0,Ninguno
ORD-2026-04010,3,0.0,Ninguno
ORD-2026-04011,2,1296.72,Faltaban items
ORD-2026-04012,4,0.0,Ninguno
ORD-2026-04013,3,0.0,Retraso de camion
ORD-2026-04016,4,0.0,Ninguno
ORD-2026-04020,5,0.0,Ninguno
ORD-2026-04021,3,0.0,Retraso de camion
ORD-2026-04022,1,1632.15,Retraso de camion
ORD-2026-04023,4,0.0,Ninguno
ORD-2026-04024,3,0.0,Retraso de camion
ORD-2026-04025,4,0.0,Ninguno
ORD-2026-04029,5,0.0,Ninguno
ORD-2026-04030,2,2777.52,Retraso de camion
ORD-2026-04031,4,0.0,Faltaban items
ORD-2026-04032,4,0.0,Ninguno
ORD-2026-04033,3,0.0,Retraso de camion
ORD-2026-04034,4,0.0,Ninguno
ORD-2026-04039,5,0.0,Ninguno
ORD-2026-04040,5,0.0,Ninguno
ORD-2026-04041,4,0.0,Ninguno
ORD-2026-04042,4,0.0,Ninguno
ORD-2026-04043,5,0.0,Ninguno
ORD-2026-04044,4,0.0,Ninguno
ORD-2026-04046,4,0.0,Ninguno
ORD-2026-04047,5,0.0,Ninguno
ORD-2026-04049,1,852.17,Faltaban items
ORD-2026-04050,5,0.0,Faltaban items
ORD-2026-04051,5,0.0,Ninguno
ORD-2026-04055,4,0.0,Ninguno
ORD-2026-04057,4,0.0,Retraso de camion
ORD-2026-04059,4,0.0,Ninguno
ORD-2026-04060,5,0.0,Ninguno
ORD-2026-04071,3,0.0,Ninguno
ORD-2026-04072,4,0.0,Ninguno
ORD-2026-04073,2,2981.43,Retraso de camion
ORD-2026-04074,4,0.0,Ninguno
ORD-2026-04075,5,0.0,Ninguno
ORD-2026-04077,4,0.0,Ninguno
ORD-2026-04079,4,0.0,Ninguno
ORD-2026-04082,4,0.0,Retraso de camion
ORD-2026-04083,4,0.0,Retraso de camion
ORD-2026-04084,5,0.0,Ninguno
ORD-2026-04087,3,0.0,Ninguno
ORD-2026-04088,3,0.0,Retraso de camion
ORD-2026-04093,4,0.0,Retraso de camion
ORD-2026-04095,3,0.0,Faltaban items
ORD-2026-04098,3,0.0,Retraso de camion
ORD-2026-04101,5,0.0,Ninguno
ORD-2026-04103,5,0.0,Ninguno
ORD-2026-04106,3,0.0,Retraso de camion
ORD-2026-04108,4,0.0,Ninguno
ORD-2026-04109,3,0.0,Faltaban items
ORD-2026-04110,3,0.0,Ninguno
ORD-2026-04111,3,0.0,Ninguno
ORD-2026-04116,5,0.0,Ninguno
ORD-2026-04118,4,0.0,Ninguno
ORD-2026-04120,4,0.0,Ninguno
ORD-2026-04122,3,0.0,Ninguno
ORD-2026-04123,1,1966.36,Ninguno
ORD-2026-04126,4,0.0,Ninguno
ORD-2026-04127,4,0.0,Ninguno
ORD-2026-04132,2,1285.85,Ninguno
ORD-2026-04137,5,0.0,Ninguno
ORD-2026-04141,4,0.0,Faltaban items
ORD-2026-04142,4,0.0,Ninguno
ORD-2026-04143,3,0.0,Retraso de camion
ORD-2026-04145,5,0.0,Ninguno
ORD-2026-04146,4,0.0,Ninguno
ORD-2026-04148,5,0.0,Ninguno
ORD-2026-04149,4,0.0,Ninguno
ORD-2026-04152,5,0.0,Ninguno
ORD-2026-04154,5,0.0,Ninguno
ORD-2026-04155,3,0.0,Ninguno
ORD-2026-04157,5,0.0,Caja dañada
ORD-2026-04160,3,0.0,Ninguno
ORD-2026-04165,5,0.0,Ninguno
ORD-2026-04168,5,0.0,Ninguno
ORD-2026-04170,4,0.0,Faltaban items
ORD-2026-04173,1,1134.13,Retraso de camion
ORD-2026-04174,3,0.0,Retraso de camion
ORD-2026-04180,5,0.0,Ninguno
ORD-2026-04181,2,849.21,Retraso de camion
ORD-2026-04182,5,0.0,Ninguno
ORD-2026-04184,3,0.0,Ninguno
ORD-2026-04185,4,0.0,Ninguno
ORD-2026-04186,4,0.0,Ninguno
ORD-2026-04187,2,802.84,Ninguno
ORD-2026-04189,5,0.0,Ninguno
ORD-2026-04191,4,0.0,Ninguno
ORD-2026-04193,4,0.0,Ninguno
ORD-2026-04194,3,0.0,Ninguno
ORD-2026-04195,5,0.0,Ninguno
ORD-2026-04196,1,2110.89,Retraso de camion
ORD-2026-04198,5,0.0,Ninguno
ORD-2026-04201,3,0.0,Faltaban items
ORD-2026-04202,2,759.82,Retraso de camion
ORD-2026-04209,3,0.0,Ninguno
ORD-2026-04210,5,0.0,Ninguno
ORD-2026-04214,5,0.0,Ninguno
ORD-2026-04217,5,0.0,Ninguno
ORD-2026-04220,3,0.0,Faltaban items
ORD-2026-04221,3,0.0,Ninguno
ORD-2026-04225,4,0.0,Ninguno
ORD-2026-04226,3,0.0,Retraso de camion
ORD-2026-04227,3,0.0,Faltaban items
ORD-2026-04229,4,0.0,Ninguno
ORD-2026-04234,4,0.0,Caja dañada
ORD-2026-04235,2,1002.91,Retraso de camion
ORD-2026-04237,5,0.0,Ninguno
ORD-2026-04242,3,0.0,Ninguno
ORD-2026-04243,3,0.0,Ninguno
ORD-2026-04245,4,0.0,Retraso de camion
ORD-2026-04247,3,0.0,Retraso de camion
ORD-2026-04250,2,2943.17,Faltaban items
ORD-2026-04253,4,0.0,Faltaban items
ORD-2026-04256,4,0.0,Ninguno
ORD-2026-04259,5,0.0,Ninguno
ORD-2026-04262,4,0.0,Ninguno
ORD-2026-04263,3,0.0,Ninguno
ORD-2026-04264,2,2584.73,Retraso de camion
ORD-2026-04265,3,0.0,Retraso de camion
ORD-2026-04266,2,2101.39,Retraso de camion
ORD-2026-04267,3,0.0,Faltaban items
ORD-2026-04270,3,0.0,Ninguno
ORD-2026-04273,4,0.0,Ninguno
ORD-2026-04274,4,0.0,Ninguno
ORD-2026-04276,5,0.0,Ninguno
ORD-2026-04277,2,1886.63,Faltaban items
ORD-2026-04285,2,1004.99,Retraso de camion
ORD-2026-04287,5,0.0,Ninguno
ORD-2026-04288,5,0.0,Ninguno
ORD-2026-04291,2,1140.16,Retraso de camion
ORD-2026-04292,5,0.0,Ninguno
ORD-2026-04295,2,1278.85,Retraso de camion
ORD-2026-04296,4,0.0,Ninguno
ORD-2026-04298,2,2724.75,Retraso de camion
ORD-2026-04299,3,0.0,Ninguno
ORD-2026-04306,5,0.0,Ninguno
ORD-2026-04309,4,0.0,Ninguno
ORD-2026-04310,5,0.0,Ninguno
ORD-2026-04313,3,0.0,Ninguno
ORD-2026-04314,5,0.0,Ninguno
ORD-2026-04316,2,1322.67,Faltaban items
ORD-2026-04317,3,0.0,Retraso de camion
ORD-2026-04320,5,0.0,Ninguno
ORD-2026-04321,4,0.0,Ninguno
ORD-2026-04324,4,0.0,Ninguno
ORD-2026-04331,3,0.0,Retraso de camion
ORD-2026-04332,2,594.76,Faltaban items
ORD-2026-04333,4,0.0,Ninguno
ORD-2026-04334,2,2713.0,Retraso de camion
ORD-2026-04335,4,0.0,Ninguno
ORD-2026-04336,2,1515.79,Faltaban items
ORD-2026-04337,2,2334.7,Retraso de camion
ORD-2026-04338,4,0.0,Ninguno
ORD-2026-04343,3,0.0,Faltaban items
ORD-2026-04346,5,0.0,Ninguno
ORD-2026-04347,4,0.0,Ninguno
ORD-2026-04348,4,0.0,Ninguno
ORD-2026-04358,1,1012.08,Retraso de camion
ORD-2026-04359,5,0.0,Ninguno
ORD-2026-04360,2,715.93,Retraso de camion
ORD-2026-04363,5,0.0,Ninguno
ORD-2026-04365,3,0.0,Ninguno
ORD-2026-04366,2,2042.82,Faltaban items
ORD-2026-04367,5,0.0,Ninguno
ORD-2026-04369,3,0.0,Retraso de camion
ORD-2026-04370,4,0.0,Ninguno
ORD-2026-04372,5,0.0,Ninguno
ORD-2026-04374,1,2583.09,Faltaban items
ORD-2026-04375,3,0.0,Faltaban items
ORD-2026-04377,5,0.0,Ninguno
ORD-2026-04380,5,0.0,Ninguno
ORD-2026-04381,4,0.0,Ninguno
ORD-2026-04383,3,0.0,Ninguno
ORD-2026-04384,5,0.0,Ninguno
ORD-2026-04385,4,0.0,Ninguno
ORD-2026-04387,5,0.0,Ninguno
ORD-2026-04388,2,1673.01,Retraso de camion
ORD-2026-04390,3,0.0,Ninguno
ORD-2026-04391,4,0.0,Retraso de camion
ORD-2026-04394,5,0.0,Ninguno
ORD-2026-04395,4,0.0,Ninguno
ORD-2026-04396,5,0.0,Ninguno
ORD-2026-04398,5,0.0,Ninguno
ORD-2026-04400,2,758.26,Faltaban items
ORD-2026-04403,1,1506.92,Retraso de camion
ORD-2026-04405,2,852.4,Retraso de camion
ORD-2026-04407,1,2097.56,Ninguno
ORD-2026-04411,5,0.0,Ninguno
ORD-2026-04413,5,0.0,Caja dañada
ORD-2026-04416,5,0.0,Ninguno
ORD-2026-04417,2,1389.04,Retraso de camion
ORD-2026-04418,5,0.0,Ninguno
ORD-2026-04420,5,0.0,Ninguno
ORD-2026-04424,4,0.0,Ninguno
ORD-2026-04425,5,0.0,Caja dañada
ORD-2026-04427,4,0.0,Ninguno
ORD-2026-04428,4,0.0,Ninguno
ORD-2026-04433,5,0.0,Ninguno
ORD-2026-04435,5,0.0,Ninguno
ORD-2026-04437,2,681.59,Retraso de camion
ORD-2026-04438,3,0.0,Retraso de camion
ORD-2026-04440,5,0.0,Ninguno
ORD-2026-04441,2,842.89,Retraso de camion
ORD-2026-04443,3,0.0,Faltaban items
ORD-2026-04444,2,1693.23,Faltaban items
ORD-2026-04446,2,2371.93,Retraso de camion
ORD-2026-04447,4,0.0,Ninguno
ORD-2026-04448,5,0.0,Ninguno
ORD-2026-04449,5,0.0,Ninguno
ORD-2026-04452,2,1191.71,Retraso de camion
ORD-2026-04455,3,0.0,Faltaban items
ORD-2026-04456,4,0.0,Ninguno
ORD-2026-04458,3,0.0,Retraso de camion
ORD-2026-04459,3,0.0,Faltaban items
ORD-2026-04461,5,0.0,Ninguno
ORD-2026-04464,4,0.0,Retraso de camion
ORD-2026-04466,1,1344.14,Faltaban items
ORD-2026-04467,2,1262.72,Retraso de camion
ORD-2026-04468,3,0.0,Faltaban items
ORD-2026-04471,5,0.0,Ninguno
ORD-2026-04473,4,0.0,Ninguno
ORD-2026-04478,3,0.0,Retraso de camion
ORD-2026-04479,3,0.0,Ninguno
ORD-2026-04481,4,0.0,Retraso de camion
ORD-2026-04482,1,518.41,Faltaban items
ORD-2026-04484,2,1897.06,Ninguno
ORD-2026-04485,3,0.0,Retraso de camion
ORD-2026-04486,5,0.0,Ninguno
ORD-2026-04487,4,0.0,Ninguno
ORD-2026-04493,5,0.0,Ninguno
ORD-2026-04494,3,0.0,Retraso de camion
ORD-2026-04495,5,0.0,Ninguno
ORD-2026-04496,4,0.0,Ninguno
ORD-2026-04497,5,0.0,Ninguno
ORD-2026-04498,5,0.0,Ninguno
ORD-2026-04499,5,0.0,Ninguno
ORD-2026-04503,5,0.0,Ninguno
ORD-2026-04509,1,783.25,Retraso de camion
ORD-2026-04511,4,0.0,Ninguno
ORD-2026-04512,4,0.0,Ninguno
ORD-2026-04513,4,0.0,Ninguno
ORD-2026-04515,5,0.0,Ninguno
ORD-2026-04516,3,0.0,Retraso de camion
ORD-2026-04518,3,0.0,Ninguno
ORD-2026-04520,4,0.0,Ninguno
ORD-2026-04521,5,0.0,Ninguno
ORD-2026-04524,4,0.0,Ninguno
ORD-2026-04528,3,0.0,Ninguno
ORD-2026-04531,3,0.0,Retraso de camion
ORD-2026-04534,3,0.0,Ninguno
ORD-2026-04536,5,0.0,Ninguno
ORD-2026-04538,3,0.0,Faltaban items
ORD-2026-04540,4,0.0,Ninguno
ORD-2026-04542,4,0.0,Ninguno
ORD-2026-04543,5,0.0,Ninguno
ORD-2026-04546,4,0.0,Ninguno
ORD-2026-04547,3,0.0,Faltaban items
ORD-2026-04548,2,2107.32,Retraso de camion
ORD-2026-04549,5,0.0,Ninguno
ORD-2026-04550,1,1525.47,Retraso de camion
ORD-2026-04551,4,0.0,Ninguno
ORD-2026-04552,5,0.0,Ninguno
ORD-2026-04553,4,0.0,Ninguno
ORD-2026-04555,2,2538.51,Retraso de camion
ORD-2026-04557,3,0.0,Retraso de camion
ORD-2026-04558,5,0.0,Ninguno
ORD-2026-04559,5,0.0,Caja dañada
ORD-2026-04565,3,0.0,Retraso de camion
ORD-2026-04569,2,1131.98,Retraso de camion
ORD-2026-04571,5,0.0,Caja dañada
ORD-2026-04573,4,0.0,Ninguno
ORD-2026-04575,5,0.0,Ninguno
ORD-2026-04576,4,0.0,Ninguno
ORD-2026-04577,1,785.01,Retraso de camion
ORD-2026-04578,3,0.0,Ninguno
ORD-2026-04579,3,0.0,Ninguno
ORD-2026-04587,3,0.0,Faltaban items
ORD-2026-04588,4,0.0,Ninguno
ORD-2026-04589,3,0.0,Faltaban items
ORD-2026-04595,5,0.0,Ninguno
ORD-2026-04597,4,0.0,Caja dañada
ORD-2026-04599,4,0.0,Ninguno
ORD-2026-04602,5,0.0,Ninguno
ORD-2026-04604,5,0.0,Ninguno
ORD-2026-04605,3,0.0,Faltaban items
ORD-2026-04607,3,0.0,Ninguno
ORD-2026-04608,3,0.0,Ninguno
ORD-2026-04609,3,0.0,Caja dañada
ORD-2026-04612,1,1655.66,Retraso de camion
ORD-2026-04613,1,735.14,Retraso de camion
ORD-2026-04619,3,0.0,Retraso de camion
ORD-2026-04620,5,0.0,Ninguno
ORD-2026-04622,5,0.0,Caja dañada
ORD-2026-04624,1,1285.27,Retraso de camion
ORD-2026-04626,2,1642.54,Retraso de camion
ORD-2026-04632,1,1167.82,Faltaban items
ORD-2026-04633,4,0.0,Ninguno
ORD-2026-04635,5,0.0,Ninguno
ORD-2026-04638,4,0.0,Ninguno
ORD-2026-04639,5,0.0,Caja dañada
ORD-2026-04640,3,0.0,Ninguno
ORD-2026-04646,4,0.0,Ninguno
ORD-2026-04648,2,2426.02,Retraso de camion
ORD-2026-04649,3,0.0,Ninguno
ORD-2026-04651,4,0.0,Ninguno
ORD-2026-04652,3,0.0,Retraso de camion
ORD-2026-04654,4,0.0,Retraso de camion
ORD-2026-04655,4,0.0,Ninguno
ORD-2026-04656,4,0.0,Ninguno
ORD-2026-04662,3,0.0,Ninguno
ORD-2026-04663,3,0.0,Faltaban items
ORD-2026-04667,4,0.0,Ninguno
ORD-2026-04668,3,0.0,Retraso de camion
ORD-2026-04671,3,0.0,Retraso de camion
ORD-2026-04672,4,0.0,Ninguno
ORD-2026-04673,2,1087.77,Faltaban items
ORD-2026-04674,5,0.0,Ninguno
ORD-2026-04675,4,0.0,Ninguno
ORD-2026-04676,3,0.0,Retraso de camion
ORD-2026-04677,2,1618.95,Retraso de camion
ORD-2026-04679,4,0.0,Ninguno
ORD-2026-04680,2,1508.65,Retraso de camion
ORD-2026-04683,5,0.0,Ninguno
ORD-2026-04685,2,1024.35,Retraso de camion
ORD-2026-04687,5,0.0,Caja dañada
ORD-2026-04693,4,0.0,Ninguno
ORD-2026-04695,3,0.0,Caja dañada
ORD-2026-04698,5,0.0,Ninguno
ORD-2026-04699,3,0.0,Ninguno
ORD-2026-04700,2,2420.78,Faltaban items
ORD-2026-04701,3,0.0,Retraso de camion
ORD-2026-04706,3,0.0,Ninguno
ORD-2026-04707,3,0.0,Retraso de camion
ORD-2026-04709,2,990.78,Retraso de camion
ORD-2026-04710,5,0.0,Caja dañada
ORD-2026-04713,4,0.0,Faltaban items
ORD-2026-04714,2,2229.52,Retraso de camion
ORD-2026-04719,4,0.0,Ninguno
ORD-2026-04721,3,0.0,Retraso de camion
ORD-2026-04723,3,0.0,Retraso de camion
ORD-2026-04727,5,0.0,Ninguno
ORD-2026-04730,5,0.0,Ninguno
ORD-2026-04731,3,0.0,Retraso de camion
ORD-2026-04736,3,0.0,Retraso de camion
ORD-2026-04740,3,0.0,Ninguno
ORD-2026-04741,2,2296.15,Retraso de camion
ORD-2026-04743,5,0.0,Ninguno
ORD-2026-04745,4,0.0,Ninguno
ORD-2026-04747,5,0.0,Ninguno
ORD-2026-04748,5,0.0,Ninguno
ORD-2026-04749,4,0.0,Retraso de camion
ORD-2026-04752,2,2293.74,Retraso de camion
ORD-2026-04753,5,0.0,Ninguno
ORD-2026-04754,3,0.0,Ninguno
ORD-2026-04756,3,0.0,Ninguno
ORD-2026-04757,2,620.12,Retraso de camion
ORD-2026-04758,4,0.0,Retraso de camion
ORD-2026-04759,5,0.0,Retraso de camion
ORD-2026-04761,2,1383.01,Retraso de camion
ORD-2026-04762,2,1494.38,Retraso de camion
ORD-2026-04763,4,0.0,Ninguno
ORD-2026-04764,2,2778.06,Faltaban items
ORD-2026-04770,4,0.0,Faltaban items
ORD-2026-04771,4,0.0,Ninguno
ORD-2026-04776,5,0.0,Ninguno
ORD-2026-04777,4,0.0,Ninguno
ORD-2026-04778,2,1704.93,Retraso de camion
ORD-2026-04779,5,0.0,Ninguno
ORD-2026-04780,4,0.0,Ninguno
ORD-2026-04782,3,0.0,Ninguno
ORD-2026-04784,2,2071.87,Retraso de camion
ORD-2026-04785,5,0.0,Ninguno
ORD-2026-04789,5,0.0,Ninguno
ORD-2026-04790,3,0.0,Retraso de camion
ORD-2026-04793,5,0.0,Ninguno
ORD-2026-04794,5,0.0,Ninguno
ORD-2026-04795,3,0.0,Retraso de camion
ORD-2026-04796,1,934.54,Retraso de camion
ORD-2026-04797,5,0.0,Ninguno
ORD-2026-04801,5,0.0,Caja dañada
ORD-2026-04802,4,0.0,Ninguno
ORD-2026-04804,5,0.0,Ninguno
ORD-2026-04805,5,0.0,Ninguno
ORD-2026-04806,4,0.0,Ninguno
ORD-2026-04812,3,0.0,Retraso de camion
ORD-2026-04815,3,0.0,Faltaban items
ORD-2026-04816,1,738.39,Retraso de camion
ORD-2026-04818,5,0.0,Ninguno
ORD-2026-04819,3,0.0,Ninguno
ORD-2026-04820,4,0.0,Ninguno
ORD-2026-04821,5,0.0,Ninguno
ORD-2026-04822,5,0.0,Ninguno
ORD-2026-04825,3,0.0,Retraso de camion
ORD-2026-04827,2,1501.6,Faltaban items
ORD-2026-04828,2,730.81,Retraso de camion
ORD-2026-04830,5,0.0,Ninguno
ORD-2026-04831,3,0.0,Retraso de camion
ORD-2026-04833,4,0.0,Faltaban items
ORD-2026-04834,2,2152.05,Retraso de camion
ORD-2026-04835,5,0.0,Ninguno
ORD-2026-04836,3,0.0,Ninguno
ORD-2026-04840,5,0.0,Caja dañada
ORD-2026-04841,4,0.0,Ninguno
ORD-2026-04843,4,0.0,Ninguno
ORD-2026-04848,4,0.0,Ninguno
ORD-2026-04853,5,0.0,Ninguno
ORD-2026-04855,5,0.0,Ninguno
ORD-2026-04856,5,0.0,Ninguno
ORD-2026-04858,5,0.0,Ninguno
ORD-2026-04861,3,0.0,Faltaban items
ORD-2026-04863,3,0.0,Ninguno
ORD-2026-04864,5,0.0,Ninguno
ORD-2026-04866,4,0.0,Ninguno
ORD-2026-04868,3,0.0,Retraso de camion
ORD-2026-04869,3,0.0,Ninguno
ORD-2026-04871,4,0.0,Retraso de camion
ORD-2026-04873,5,0.0,Caja dañada
ORD-2026-04874,5,0.0,Ninguno
ORD-2026-04875,4,0.0,Retraso de camion
ORD-2026-04876,2,1386.23,Retraso de camion
ORD-2026-04885,3,0.0,Ninguno
ORD-2026-04886,5,0.0,Ninguno
ORD-2026-04888,5,0.0,Ninguno
ORD-2026-04889,3,0.0,Faltaban items
ORD-2026-04891,3,0.0,Ninguno
ORD-2026-04894,4,0.0,Ninguno
ORD-2026-04895,7,0.0,Retraso de camion
ORD-2026-04897,4,0.0,Faltaban items
ORD-2026-04899,1,1598.04,Faltaban items
ORD-2026-04905,5,0.0,Ninguno
ORD-2026-04907,5,0.0,Ninguno
ORD-2026-04908,5,0.0,Caja dañada
ORD-2026-04911,3,0.0,Ninguno
ORD-2026-04912,4,0.0,Ninguno
ORD-2026-04913,5,0.0,Ninguno
ORD-2026-04914,5,0.0,Ninguno
ORD-2026-04915,1,2970.41,Retraso de camion
ORD-2026-04917,4,0.0,Ninguno
ORD-2026-04918,2,1200.79,Retraso de camion
ORD-2026-04919,4,0.0,Ninguno
ORD-2026-04920,5,0.0,Ninguno
ORD-2026-04922,5,0.0,Ninguno
ORD-2026-04926,3,0.0,Retraso de camion
ORD-2026-04927,5,0.0,Ninguno
ORD-2026-04929,2,2494.29,Faltaban items
ORD-2026-04930,5,0.0,Ninguno
ORD-2026-04932,4,0.0,Retraso de camion
ORD-2026-04934,5,0.0,Ninguno
ORD-2026-04938,3,0.0,Faltaban items
ORD-2026-04940,4,0.0,Ninguno
ORD-2026-04942,4,0.0,Ninguno
ORD-2026-04944,4,0.0,Ninguno
ORD-2026-04945,4,0.0,Ninguno
ORD-2026-04951,3,0.0,Retraso de camion
ORD-2026-04953,3,0.0,Ninguno
ORD-2026-04954,2,900.08,Retraso de camion
ORD-2026-04956,5,0.0,Ninguno
ORD-2026-04958,5,0.0,Ninguno
ORD-2026-04959,4,0.0,Ninguno
ORD-2026-04960,3,0.0,Ninguno
ORD-2026-04961,5,0.0,Ninguno
