_fila_bronze,timestamp,viaje_id,order_id,camion_id,producto_id,temperatura_cabina_c,humedad_cabina_pct,desviacion_termica_flag,temperatura_anterior,ts_temperatura_anterior,variacion_temperatura_30min,ts_base_variacion,motivo_temperatura_anterior,motivo_variacion_30min,desviacion_proximos_60min_flag,ventana_objetivo_evaluable,objetivo_coincide_con_silver,calidad_estado,calidad_motivo
21500,2026-08-04 08:11:00+00:00,VIA-00896,ORD-2026-06348,CAM-09,PROD-014,17.24,47.5,0,22.13,2026-08-04 07:41:00+00:00,-4.890000000000001,2026-08-04 07:41:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
21501,2026-08-04 08:41:00+00:00,VIA-00896,ORD-2026-06348,CAM-09,PROD-014,19.0,33.7,0,17.24,2026-08-04 08:11:00+00:00,1.7600000000000016,2026-08-04 08:11:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
21502,2026-08-04 09:11:00+00:00,VIA-00896,ORD-2026-06348,CAM-09,PROD-014,19.09,41.3,0,19.0,2026-08-04 08:41:00+00:00,0.08999999999999986,2026-08-04 08:41:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
21503,2026-08-04 09:41:00+00:00,VIA-00896,ORD-2026-06348,CAM-09,PROD-014,16.41,31.9,0,19.09,2026-08-04 09:11:00+00:00,-2.6799999999999997,2026-08-04 09:11:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
21504,2026-08-04 10:11:00+00:00,VIA-00896,ORD-2026-06348,CAM-09,PROD-014,21.36,41.5,0,16.41,2026-08-04 09:41:00+00:00,4.949999999999999,2026-08-04 09:41:00+00:00,,,,False,False,objetivo_no_evaluable,sin_cobertura_futura_hasta_60min_en_la_entidad
21505,2026-08-04 10:41:00+00:00,VIA-00896,ORD-2026-06348,CAM-09,PROD-014,18.69,56.4,0,21.36,2026-08-04 10:11:00+00:00,-2.669999999999998,2026-08-04 10:11:00+00:00,,,,False,False,objetivo_no_evaluable,sin_cobertura_futura_hasta_60min_en_la_entidad
21506,2026-08-30 18:23:00+00:00,VIA-00897,ORD-2026-04328,CAM-23,PROD-027,4.22,82.3,0,,,,,primera_lectura_del_viaje,primera_lectura_del_viaje,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
21508,2026-08-30 19:23:00+00:00,VIA-00897,ORD-2026-04328,CAM-23,PROD-027,3.8,73.2,0,4.22,2026-08-30 18:23:00+00:00,,,,"sin_lectura_en_[t-45,t-30]_minutos",0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
21509,2026-08-30 19:53:00+00:00,VIA-00897,ORD-2026-04328,CAM-23,PROD-027,3.82,76.7,0,3.8,2026-08-30 19:23:00+00:00,0.020000000000000018,2026-08-30 19:23:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
21510,2026-08-30 20:23:00+00:00,VIA-00897,ORD-2026-04328,CAM-23,PROD-027,3.94,71.9,0,3.82,2026-08-30 19:53:00+00:00,0.1200000000000001,2026-08-30 19:53:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
21511,2026-08-30 20:53:00+00:00,VIA-00897,ORD-2026-04328,CAM-23,PROD-027,4.89,83.7,0,3.94,2026-08-30 20:23:00+00:00,0.9499999999999997,2026-08-30 20:23:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
21512,2026-08-30 21:23:00+00:00,VIA-00897,ORD-2026-04328,CAM-23,PROD-027,3.72,69.4,0,4.89,2026-08-30 20:53:00+00:00,-1.1699999999999995,2026-08-30 20:53:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
21513,2026-08-30 21:53:00+00:00,VIA-00897,ORD-2026-04328,CAM-23,PROD-027,4.35,78.8,0,3.72,2026-08-30 21:23:00+00:00,0.6299999999999994,2026-08-30 21:23:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
21514,2026-08-30 22:23:00+00:00,VIA-00897,ORD-2026-04328,CAM-23,PROD-027,4.68,69.9,0,4.35,2026-08-30 21:53:00+00:00,0.33000000000000007,2026-08-30 21:53:00+00:00,,,1.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
21515,2026-08-30 22:53:00+00:00,VIA-00897,ORD-2026-04328,CAM-23,PROD-027,3.82,63.1,0,4.68,2026-08-30 22:23:00+00:00,-0.8599999999999999,2026-08-30 22:23:00+00:00,,,1.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
21516,2026-08-30 23:23:00+00:00,VIA-00897,ORD-2026-04328,CAM-23,PROD-027,9.51,84.1,1,3.82,2026-08-30 22:53:00+00:00,5.6899999999999995,2026-08-30 22:53:00+00:00,,,1.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
21517,2026-08-30 23:53:00+00:00,VIA-00897,ORD-2026-04328,CAM-23,PROD-027,11.49,84.0,1,9.51,2026-08-30 23:23:00+00:00,1.9800000000000004,2026-08-30 23:23:00+00:00,,,1.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
21518,2026-08-31 00:23:00+00:00,VIA-00897,ORD-2026-04328,CAM-23,PROD-027,9.86,75.9,1,11.49,2026-08-30 23:53:00+00:00,-1.6300000000000008,2026-08-30 23:53:00+00:00,,,1.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
21519,2026-08-31 00:53:00+00:00,VIA-00897,ORD-2026-04328,CAM-23,PROD-027,10.54,76.5,1,9.86,2026-08-31 00:23:00+00:00,0.6799999999999997,2026-08-31 00:23:00+00:00,,,1.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
21520,2026-08-31 01:23:00+00:00,VIA-00897,ORD-2026-04328,CAM-23,PROD-027,9.67,72.5,1,10.54,2026-08-31 00:53:00+00:00,-0.8699999999999992,2026-08-31 00:53:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
21521,2026-08-31 01:53:00+00:00,VIA-00897,ORD-2026-04328,CAM-23,PROD-027,3.66,68.2,0,9.67,2026-08-31 01:23:00+00:00,-6.01,2026-08-31 01:23:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
21522,2026-08-31 02:23:00+00:00,VIA-00897,ORD-2026-04328,CAM-23,PROD-027,5.37,80.3,0,3.66,2026-08-31 01:53:00+00:00,1.71,2026-08-31 01:53:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
21523,2026-08-31 02:53:00+00:00,VIA-00897,ORD-2026-04328,CAM-23,PROD-027,4.43,78.8,0,5.37,2026-08-31 02:23:00+00:00,-0.9400000000000004,2026-08-31 02:23:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
21524,2026-08-31 03:23:00+00:00,VIA-00897,ORD-2026-04328,CAM-23,PROD-027,2.84,88.3,0,4.43,2026-08-31 02:53:00+00:00,-1.5899999999999999,2026-08-31 02:53:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
21525,2026-08-31 03:53:00+00:00,VIA-00897,ORD-2026-04328,CAM-23,PROD-027,4.46,78.5,0,2.84,2026-08-31 03:23:00+00:00,1.62,2026-08-31 03:23:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
21526,2026-08-31 04:23:00+00:00,VIA-00897,ORD-2026-04328,CAM-23,PROD-027,3.53,92.5,0,4.46,2026-08-31 03:53:00+00:00,-0.9300000000000002,2026-08-31 03:53:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
21527,2026-08-31 04:53:00+00:00,VIA-00897,ORD-2026-04328,CAM-23,PROD-027,3.72,67.2,0,3.53,2026-08-31 04:23:00+00:00,0.1900000000000004,2026-08-31 04:23:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
21528,2026-08-31 05:23:00+00:00,VIA-00897,ORD-2026-04328,CAM-23,PROD-027,4.4,72.9,0,3.72,2026-08-31 04:53:00+00:00,0.6800000000000002,2026-08-31 04:53:00+00:00,,,,False,False,objetivo_no_evaluable,sin_cobertura_futura_hasta_60min_en_la_entidad
21529,2026-08-31 05:53:00+00:00,VIA-00897,ORD-2026-04328,CAM-23,PROD-027,2.41,76.7,0,4.4,2026-08-31 05:23:00+00:00,-1.9900000000000002,2026-08-31 05:23:00+00:00,,,,False,False,objetivo_no_evaluable,sin_cobertura_futura_hasta_60min_en_la_entidad
21530,2026-08-09 22:05:00+00:00,VIA-00898,ORD-2026-05708,CAM-06,PROD-032,21.61,48.1,0,,,,,primera_lectura_del_viaje,primera_lectura_del_viaje,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
21531,2026-08-09 22:35:00+00:00,VIA-00898,ORD-2026-05708,CAM-06,PROD-032,17.77,36.2,0,21.61,2026-08-09 22:05:00+00:00,-3.84,2026-08-09 22:05:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
21532,2026-08-09 23:05:00+00:00,VIA-00898,ORD-2026-05708,CAM-06,PROD-032,22.51,54.4,0,17.77,2026-08-09 22:35:00+00:00,4.740000000000002,2026-08-09 22:35:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
21533,2026-08-09 23:35:00+00:00,VIA-00898,ORD-2026-05708,CAM-06,PROD-032,21.53,54.4,0,22.51,2026-08-09 23:05:00+00:00,-0.9800000000000004,2026-08-09 23:05:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
21534,2026-08-10 00:05:00+00:00,VIA-00898,ORD-2026-05708,CAM-06,PROD-032,19.44,41.9,0,21.53,2026-08-09 23:35:00+00:00,-2.09,2026-08-09 23:35:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
21535,2026-08-10 00:35:00+00:00,VIA-00898,ORD-2026-05708,CAM-06,PROD-032,20.13,49.8,0,19.44,2026-08-10 00:05:00+00:00,0.6899999999999977,2026-08-10 00:05:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
21536,2026-08-10 01:05:00+00:00,VIA-00898,ORD-2026-05708,CAM-06,PROD-032,19.57,45.4,0,20.13,2026-08-10 00:35:00+00:00,-0.5599999999999987,2026-08-10 00:35:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
21537,2026-08-10 01:35:00+00:00,VIA-00898,ORD-2026-05708,CAM-06,PROD-032,20.69,55.7,0,19.57,2026-08-10 01:05:00+00:00,1.120000000000001,2026-08-10 01:05:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
21538,2026-08-10 02:05:00+00:00,VIA-00898,ORD-2026-05708,CAM-06,PROD-032,20.68,45.7,0,20.69,2026-08-10 01:35:00+00:00,-0.010000000000001563,2026-08-10 01:35:00+00:00,,,1.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
21539,2026-08-10 02:35:00+00:00,VIA-00898,ORD-2026-05708,CAM-06,PROD-032,18.62,49.8,0,20.68,2026-08-10 02:05:00+00:00,-2.0599999999999987,2026-08-10 02:05:00+00:00,,,1.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
21540,2026-08-10 03:05:00+00:00,VIA-00898,ORD-2026-05708,CAM-06,PROD-032,26.55,51.3,1,18.62,2026-08-10 02:35:00+00:00,7.93,2026-08-10 02:35:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
21541,2026-08-10 03:35:00+00:00,VIA-00898,ORD-2026-05708,CAM-06,PROD-032,24.36,43.1,0,26.55,2026-08-10 03:05:00+00:00,-2.1900000000000013,2026-08-10 03:05:00+00:00,,,1.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
21542,2026-08-10 04:05:00+00:00,VIA-00898,ORD-2026-05708,CAM-06,PROD-032,24.82,57.5,0,24.36,2026-08-10 03:35:00+00:00,0.46000000000000085,2026-08-10 03:35:00+00:00,,,1.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
21543,2026-08-10 04:35:00+00:00,VIA-00898,ORD-2026-05708,CAM-06,PROD-032,26.75,46.2,1,24.82,2026-08-10 04:05:00+00:00,1.9299999999999997,2026-08-10 04:05:00+00:00,,,1.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
21544,2026-08-10 05:05:00+00:00,VIA-00898,ORD-2026-05708,CAM-06,PROD-032,26.6,48.9,1,26.75,2026-08-10 04:35:00+00:00,-0.14999999999999858,2026-08-10 04:35:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
21545,2026-08-10 05:35:00+00:00,VIA-00898,ORD-2026-05708,CAM-06,PROD-032,22.05,62.9,0,26.6,2026-08-10 05:05:00+00:00,-4.550000000000001,2026-08-10 05:05:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
21546,2026-08-10 06:05:00+00:00,VIA-00898,ORD-2026-05708,CAM-06,PROD-032,19.78,41.4,0,22.05,2026-08-10 05:35:00+00:00,-2.2699999999999996,2026-08-10 05:35:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
21547,2026-08-10 06:35:00+00:00,VIA-00898,ORD-2026-05708,CAM-06,PROD-032,24.64,45.3,0,19.78,2026-08-10 06:05:00+00:00,4.859999999999999,2026-08-10 06:05:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
21548,2026-08-10 07:05:00+00:00,VIA-00898,ORD-2026-05708,CAM-06,PROD-032,20.79,45.6,0,24.64,2026-08-10 06:35:00+00:00,-3.8500000000000014,2026-08-10 06:35:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
21549,2026-08-10 07:35:00+00:00,VIA-00898,ORD-2026-05708,CAM-06,PROD-032,17.33,44.5,0,20.79,2026-08-10 07:05:00+00:00,-3.460000000000001,2026-08-10 07:05:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
21550,2026-08-10 08:05:00+00:00,VIA-00898,ORD-2026-05708,CAM-06,PROD-032,20.62,36.5,0,17.33,2026-08-10 07:35:00+00:00,3.2900000000000027,2026-08-10 07:35:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
21551,2026-08-10 08:35:00+00:00,VIA-00898,ORD-2026-05708,CAM-06,PROD-032,16.9,41.3,0,20.62,2026-08-10 08:05:00+00:00,-3.7200000000000024,2026-08-10 08:05:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
21552,2026-08-10 09:05:00+00:00,VIA-00898,ORD-2026-05708,CAM-06,PROD-032,20.93,44.7,0,16.9,2026-08-10 08:35:00+00:00,4.030000000000001,2026-08-10 08:35:00+00:00,,,,False,False,objetivo_no_evaluable,sin_cobertura_futura_hasta_60min_en_la_entidad
21553,2026-08-10 09:35:00+00:00,VIA-00898,ORD-2026-05708,CAM-06,PROD-032,20.69,47.8,0,20.93,2026-08-10 09:05:00+00:00,-0.23999999999999844,2026-08-10 09:05:00+00:00,,,,False,False,objetivo_no_evaluable,sin_cobertura_futura_hasta_60min_en_la_entidad
21554,2026-08-13 16:00:00+00:00,VIA-00899,ORD-2026-07152,CAM-08,PROD-041,-17.35,62.5,0,,,,,primera_lectura_del_viaje,primera_lectura_del_viaje,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
21555,2026-08-13 16:30:00+00:00,VIA-00899,ORD-2026-07152,CAM-08,PROD-041,-18.06,74.1,0,-17.35,2026-08-13 16:00:00+00:00,-0.7099999999999973,2026-08-13 16:00:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
21556,2026-08-13 17:00:00+00:00,VIA-00899,ORD-2026-07152,CAM-08,PROD-041,-19.02,80.7,0,-18.06,2026-08-13 16:30:00+00:00,-0.9600000000000009,2026-08-13 16:30:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
21557,2026-08-13 17:30:00+00:00,VIA-00899,ORD-2026-07152,CAM-08,PROD-041,-18.15,74.1,0,-19.02,2026-08-13 17:00:00+00:00,0.870000000000001,2026-08-13 17:00:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
21558,2026-08-13 18:00:00+00:00,VIA-00899,ORD-2026-07152,CAM-08,PROD-041,-17.65,74.2,0,-18.15,2026-08-13 17:30:00+00:00,0.5,2026-08-13 17:30:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
21559,2026-08-13 18:30:00+00:00,VIA-00899,ORD-2026-07152,CAM-08,PROD-041,-17.56,68.2,0,-17.65,2026-08-13 18:00:00+00:00,0.08999999999999986,2026-08-13 18:00:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
21560,2026-08-13 19:00:00+00:00,VIA-00899,ORD-2026-07152,CAM-08,PROD-041,-18.18,71.0,0,-17.56,2026-08-13 18:30:00+00:00,-0.620000000000001,2026-08-13 18:30:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
21561,2026-08-13 19:30:00+00:00,VIA-00899,ORD-2026-07152,CAM-08,PROD-041,-18.37,75.2,0,-18.18,2026-08-13 19:00:00+00:00,-0.19000000000000128,2026-08-13 19:00:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
21562,2026-08-13 20:00:00+00:00,VIA-00899,ORD-2026-07152,CAM-08,PROD-041,-16.88,78.3,0,-18.37,2026-08-13 19:30:00+00:00,1.490000000000002,2026-08-13 19:30:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
21563,2026-08-13 20:30:00+00:00,VIA-00899,ORD-2026-07152,CAM-08,PROD-041,-17.16,66.4,0,-16.88,2026-08-13 20:00:00+00:00,-0.28000000000000114,2026-08-13 20:00:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
21564,2026-08-13 21:00:00+00:00,VIA-00899,ORD-2026-07152,CAM-08,PROD-041,-19.79,72.3,0,-17.16,2026-08-13 20:30:00+00:00,-2.629999999999999,2026-08-13 20:30:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
21565,2026-08-13 21:30:00+00:00,VIA-00899,ORD-2026-07152,CAM-08,PROD-041,-17.69,61.6,0,-19.79,2026-08-13 21:00:00+00:00,2.099999999999998,2026-08-13 21:00:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
21566,2026-08-13 22:00:00+00:00,VIA-00899,ORD-2026-07152,CAM-08,PROD-041,-17.58,68.0,0,-17.69,2026-08-13 21:30:00+00:00,0.11000000000000298,2026-08-13 21:30:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
21567,2026-08-13 22:30:00+00:00,VIA-00899,ORD-2026-07152,CAM-08,PROD-041,-17.81,77.1,0,-17.58,2026-08-13 22:00:00+00:00,-0.23000000000000043,2026-08-13 22:00:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
21568,2026-08-13 23:00:00+00:00,VIA-00899,ORD-2026-07152,CAM-08,PROD-041,-18.28,75.8,0,-17.81,2026-08-13 22:30:00+00:00,-0.4700000000000024,2026-08-13 22:30:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
21569,2026-08-13 23:30:00+00:00,VIA-00899,ORD-2026-07152,CAM-08,PROD-041,-18.79,82.7,0,-18.28,2026-08-13 23:00:00+00:00,-0.509999999999998,2026-08-13 23:00:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
21570,2026-08-14 00:00:00+00:00,VIA-00899,ORD-2026-07152,CAM-08,PROD-041,-18.53,64.3,0,-18.79,2026-08-13 23:30:00+00:00,0.259999999999998,2026-08-13 23:30:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
21571,2026-08-14 00:30:00+00:00,VIA-00899,ORD-2026-07152,CAM-08,PROD-041,-17.98,78.2,0,-18.53,2026-08-14 00:00:00+00:00,0.5500000000000007,2026-08-14 00:00:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
21572,2026-08-14 01:00:00+00:00,VIA-00899,ORD-2026-07152,CAM-08,PROD-041,-17.79,77.0,0,-17.98,2026-08-14 00:30:00+00:00,0.19000000000000128,2026-08-14 00:30:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
21573,2026-08-14 01:30:00+00:00,VIA-00899,ORD-2026-07152,CAM-08,PROD-041,-18.22,67.5,0,-17.79,2026-08-14 01:00:00+00:00,-0.4299999999999997,2026-08-14 01:00:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
21574,2026-08-14 02:00:00+00:00,VIA-00899,ORD-2026-07152,CAM-08,PROD-041,-17.83,57.5,0,-18.22,2026-08-14 01:30:00+00:00,0.39000000000000057,2026-08-14 01:30:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
21575,2026-08-14 02:30:00+00:00,VIA-00899,ORD-2026-07152,CAM-08,PROD-041,-19.11,68.3,0,-17.83,2026-08-14 02:00:00+00:00,-1.2800000000000011,2026-08-14 02:00:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
21576,2026-08-14 03:00:00+00:00,VIA-00899,ORD-2026-07152,CAM-08,PROD-041,-16.55,61.4,0,-19.11,2026-08-14 02:30:00+00:00,2.5599999999999987,2026-08-14 02:30:00+00:00,,,,False,False,objetivo_no_evaluable,sin_cobertura_futura_hasta_60min_en_la_entidad
21577,2026-08-14 03:30:00+00:00,VIA-00899,ORD-2026-07152,CAM-08,PROD-041,-17.25,57.3,0,-16.55,2026-08-14 03:00:00+00:00,-0.6999999999999993,2026-08-14 03:00:00+00:00,,,,False,False,objetivo_no_evaluable,sin_cobertura_futura_hasta_60min_en_la_entidad
21578,2026-08-13 16:03:00+00:00,VIA-00900,ORD-2026-03981,CAM-21,PROD-005,21.08,43.8,0,,,,,primera_lectura_del_viaje,primera_lectura_del_viaje,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
21579,2026-08-13 16:33:00+00:00,VIA-00900,ORD-2026-03981,CAM-21,PROD-005,23.68,43.6,0,21.08,2026-08-13 16:03:00+00:00,2.6000000000000014,2026-08-13 16:03:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
21580,2026-08-13 17:03:00+00:00,VIA-00900,ORD-2026-03981,CAM-21,PROD-005,21.2,52.0,0,23.68,2026-08-13 16:33:00+00:00,-2.4800000000000004,2026-08-13 16:33:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
21581,2026-08-13 17:33:00+00:00,VIA-00900,ORD-2026-03981,CAM-21,PROD-005,21.13,40.4,0,21.2,2026-08-13 17:03:00+00:00,-0.07000000000000028,2026-08-13 17:03:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
21582,2026-08-13 18:03:00+00:00,VIA-00900,ORD-2026-03981,CAM-21,PROD-005,22.05,46.4,0,21.13,2026-08-13 17:33:00+00:00,0.9200000000000017,2026-08-13 17:33:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
21583,2026-08-13 18:33:00+00:00,VIA-00900,ORD-2026-03981,CAM-21,PROD-005,21.81,37.9,0,22.05,2026-08-13 18:03:00+00:00,-0.240000000000002,2026-08-13 18:03:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
21584,2026-08-13 19:03:00+00:00,VIA-00900,ORD-2026-03981,CAM-21,PROD-005,21.21,39.3,0,21.81,2026-08-13 18:33:00+00:00,-0.5999999999999979,2026-08-13 18:33:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
21585,2026-08-13 19:33:00+00:00,VIA-00900,ORD-2026-03981,CAM-21,PROD-005,21.29,53.6,0,21.21,2026-08-13 19:03:00+00:00,0.0799999999999983,2026-08-13 19:03:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
21586,2026-08-13 20:03:00+00:00,VIA-00900,ORD-2026-03981,CAM-21,PROD-005,20.99,56.7,0,21.29,2026-08-13 19:33:00+00:00,-0.3000000000000007,2026-08-13 19:33:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
21587,2026-08-13 20:33:00+00:00,VIA-00900,ORD-2026-03981,CAM-21,PROD-005,20.7,44.8,0,20.99,2026-08-13 20:03:00+00:00,-0.28999999999999915,2026-08-13 20:03:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
21588,2026-08-13 21:03:00+00:00,VIA-00900,ORD-2026-03981,CAM-21,PROD-005,21.87,43.9,0,20.7,2026-08-13 20:33:00+00:00,1.1700000000000017,2026-08-13 20:33:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
21589,2026-08-13 21:33:00+00:00,VIA-00900,ORD-2026-03981,CAM-21,PROD-005,20.82,45.0,0,21.87,2026-08-13 21:03:00+00:00,-1.0500000000000007,2026-08-13 21:03:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
21590,2026-08-13 22:03:00+00:00,VIA-00900,ORD-2026-03981,CAM-21,PROD-005,18.75,49.7,0,20.82,2026-08-13 21:33:00+00:00,-2.0700000000000003,2026-08-13 21:33:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
21591,2026-08-13 22:33:00+00:00,VIA-00900,ORD-2026-03981,CAM-21,PROD-005,20.49,45.1,0,18.75,2026-08-13 22:03:00+00:00,1.7399999999999984,2026-08-13 22:03:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
21592,2026-08-13 23:03:00+00:00,VIA-00900,ORD-2026-03981,CAM-21,PROD-005,22.68,50.0,0,20.49,2026-08-13 22:33:00+00:00,2.1900000000000013,2026-08-13 22:33:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
21593,2026-08-13 23:33:00+00:00,VIA-00900,ORD-2026-03981,CAM-21,PROD-005,18.81,55.3,0,22.68,2026-08-13 23:03:00+00:00,-3.870000000000001,2026-08-13 23:03:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
