timestamp,viaje_id,order_id,camion_id,producto_id,temperatura_cabina_c,temp_unit,humedad_cabina_pct,desviacion_termica_flag,desviacion_proximos_60min_flag,_fila_bronze,timestamp_original,temp_unit_original,temperatura_cabina_c_original,motivos_transformacion,conteo_transformaciones,banderas_informativas,calidad_estado
2026-08-27 16:14:00+00:00,VIA-00981,ORD-2026-01165,CAM-28,PROD-011,-17.22,C,72.9,0,0,23527,2026-08-27 12:14:00,C,-17.22,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-27 16:44:00+00:00,VIA-00981,ORD-2026-01165,CAM-28,PROD-011,-17.1,C,70.1,0,0,23528,2026-08-27 12:44:00,C,-17.1,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-27 17:14:00+00:00,VIA-00981,ORD-2026-01165,CAM-28,PROD-011,-17.93,C,57.2,0,0,23529,2026-08-27 13:14:00,C,-17.93,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-27 17:44:00+00:00,VIA-00981,ORD-2026-01165,CAM-28,PROD-011,-17.88,C,72.3,0,0,23530,2026-08-27 13:44:00,C,-17.88,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-27 18:14:00+00:00,VIA-00981,ORD-2026-01165,CAM-28,PROD-011,-18.54,C,69.8,0,0,23531,2026-08-27 14:14:00,C,-18.54,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-27 18:44:00+00:00,VIA-00981,ORD-2026-01165,CAM-28,PROD-011,-16.52,C,61.0,0,0,23532,2026-08-27 14:44:00,C,-16.52,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-27 19:14:00+00:00,VIA-00981,ORD-2026-01165,CAM-28,PROD-011,-18.71,C,61.4,0,0,23533,2026-08-27 15:14:00,C,-18.71,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-27 19:44:00+00:00,VIA-00981,ORD-2026-01165,CAM-28,PROD-011,-17.07,C,61.8,0,0,23534,2026-08-27 15:44:00,C,-17.07,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-27 20:14:00+00:00,VIA-00981,ORD-2026-01165,CAM-28,PROD-011,-18.89,C,70.9,0,0,23535,2026-08-27 16:14:00,C,-18.89,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-27 20:44:00+00:00,VIA-00981,ORD-2026-01165,CAM-28,PROD-011,-17.71,C,71.7,0,0,23536,2026-08-27 16:44:00,C,-17.71,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-27 21:14:00+00:00,VIA-00981,ORD-2026-01165,CAM-28,PROD-011,-18.58,C,60.1,0,0,23537,2026-08-27 17:14:00,C,-18.58,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-27 21:44:00+00:00,VIA-00981,ORD-2026-01165,CAM-28,PROD-011,-17.81,C,67.6,0,0,23538,2026-08-27 17:44:00,C,-17.81,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-27 22:14:00+00:00,VIA-00981,ORD-2026-01165,CAM-28,PROD-011,-18.29,C,66.3,0,0,23539,2026-08-27 18:14:00,C,-18.29,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-27 22:44:00+00:00,VIA-00981,ORD-2026-01165,CAM-28,PROD-011,-17.93,C,70.5,0,0,23540,2026-08-27 18:44:00,C,-17.93,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-27 23:14:00+00:00,VIA-00981,ORD-2026-01165,CAM-28,PROD-011,-19.4,C,73.8,0,0,23541,2026-08-27 19:14:00,C,-19.4,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-27 23:44:00+00:00,VIA-00981,ORD-2026-01165,CAM-28,PROD-011,-16.84,C,78.7,0,0,23542,2026-08-27 19:44:00,C,-16.84,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-28 00:14:00+00:00,VIA-00981,ORD-2026-01165,CAM-28,PROD-011,-16.7,C,85.5,0,0,23543,2026-08-27 20:14:00,C,-16.7,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-28 00:44:00+00:00,VIA-00981,ORD-2026-01165,CAM-28,PROD-011,-18.77,C,67.3,0,0,23544,2026-08-27 20:44:00,C,-18.77,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-28 01:14:00+00:00,VIA-00981,ORD-2026-01165,CAM-28,PROD-011,-18.43,C,75.5,0,0,23545,2026-08-27 21:14:00,C,-18.43,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-14 18:14:00+00:00,VIA-00982,ORD-2026-04963,CAM-24,PROD-034,3.36,C,68.8,0,0,23546,2026-08-14 14:14:00,C,3.36,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-14 18:44:00+00:00,VIA-00982,ORD-2026-04963,CAM-24,PROD-034,3.71,C,66.5,0,0,23547,2026-08-14 14:44:00,C,3.71,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-14 19:14:00+00:00,VIA-00982,ORD-2026-04963,CAM-24,PROD-034,4.47,C,71.8,0,0,23548,2026-08-14 15:14:00,C,4.47,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-14 19:44:00+00:00,VIA-00982,ORD-2026-04963,CAM-24,PROD-034,4.88,C,73.6,0,0,23549,2026-08-14 15:44:00,C,4.88,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-14 20:14:00+00:00,VIA-00982,ORD-2026-04963,CAM-24,PROD-034,4.78,C,88.4,0,0,23550,2026-08-14 16:14:00,C,4.78,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-14 20:44:00+00:00,VIA-00982,ORD-2026-04963,CAM-24,PROD-034,3.92,C,84.4,0,0,23551,2026-08-14 16:44:00,C,3.92,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-14 21:14:00+00:00,VIA-00982,ORD-2026-04963,CAM-24,PROD-034,4.43,C,71.0,0,0,23552,2026-08-14 17:14:00,C,4.43,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-14 21:44:00+00:00,VIA-00982,ORD-2026-04963,CAM-24,PROD-034,3.62,C,82.5,0,0,23553,2026-08-14 17:44:00,C,3.62,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-14 22:14:00+00:00,VIA-00982,ORD-2026-04963,CAM-24,PROD-034,5.21,C,76.6,0,0,23554,2026-08-14 18:14:00,C,5.21,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-14 22:44:00+00:00,VIA-00982,ORD-2026-04963,CAM-24,PROD-034,3.55,C,67.8,0,0,23555,2026-08-14 18:44:00,C,3.55,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-14 23:14:00+00:00,VIA-00982,ORD-2026-04963,CAM-24,PROD-034,3.95,C,79.0,0,0,23556,2026-08-14 19:14:00,C,3.95,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-14 23:44:00+00:00,VIA-00982,ORD-2026-04963,CAM-24,PROD-034,3.43,C,86.1,0,0,23557,2026-08-14 19:44:00,C,3.43,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-15 00:14:00+00:00,VIA-00982,ORD-2026-04963,CAM-24,PROD-034,3.63,C,79.4,0,0,23558,2026-08-14 20:14:00,C,3.63,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-15 00:44:00+00:00,VIA-00982,ORD-2026-04963,CAM-24,PROD-034,4.39,C,75.7,0,0,23559,2026-08-14 20:44:00,C,4.39,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-15 01:14:00+00:00,VIA-00982,ORD-2026-04963,CAM-24,PROD-034,5.03,C,76.4,0,0,23560,2026-08-14 21:14:00,C,5.03,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-15 01:44:00+00:00,VIA-00982,ORD-2026-04963,CAM-24,PROD-034,3.66,C,75.6,0,0,23561,2026-08-14 21:44:00,C,3.66,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-15 02:44:00+00:00,VIA-00982,ORD-2026-04963,CAM-24,PROD-034,3.76,C,80.4,0,0,23563,2026-08-14 22:44:00,C,3.76,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-15 03:14:00+00:00,VIA-00982,ORD-2026-04963,CAM-24,PROD-034,4.43,C,84.1,0,0,23564,2026-08-14 23:14:00,C,4.43,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-15 03:44:00+00:00,VIA-00982,ORD-2026-04963,CAM-24,PROD-034,4.61,C,73.4,0,1,23565,2026-08-14 23:44:00,C,4.61,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-15 04:14:00+00:00,VIA-00982,ORD-2026-04963,CAM-24,PROD-034,4.0,C,85.0,0,1,23566,2026-08-15 00:14:00,C,4.0,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-15 04:44:00+00:00,VIA-00982,ORD-2026-04963,CAM-24,PROD-034,1.96,C,67.8,1,0,23567,2026-08-15 00:44:00,C,1.96,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-15 05:14:00+00:00,VIA-00982,ORD-2026-04963,CAM-24,PROD-034,5.34,C,76.4,0,0,23568,2026-08-15 01:14:00,C,5.34,fecha_local_bolivia_convertida_utc | normalizacion_identificador:camion_id,2,,valida
2026-08-15 05:44:00+00:00,VIA-00982,ORD-2026-04963,CAM-24,PROD-034,4.44,C,73.2,0,0,23569,2026-08-15 01:44:00,C,4.44,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-22 00:46:00+00:00,VIA-00983,ORD-2026-04379,CAM-08,PROD-022,4.0,C,83.8,0,0,23570,2026-08-21 20:46:00,C,4.0,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-22 01:16:00+00:00,VIA-00983,ORD-2026-04379,CAM-08,PROD-022,3.17,C,69.9,0,0,23571,2026-08-21 21:16:00,C,3.17,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-22 01:46:00+00:00,VIA-00983,ORD-2026-04379,CAM-08,PROD-022,4.84,C,74.4,0,0,23572,2026-08-21 21:46:00,C,4.84,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-22 02:16:00+00:00,VIA-00983,ORD-2026-04379,CAM-08,PROD-022,4.1,C,86.7,0,0,23573,2026-08-21 22:16:00,C,4.1,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-22 02:46:00+00:00,VIA-00983,ORD-2026-04379,CAM-08,PROD-022,5.21,C,82.2,0,0,23574,2026-08-21 22:46:00,C,5.21,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-22 03:16:00+00:00,VIA-00983,ORD-2026-04379,CAM-08,PROD-022,3.16,C,83.1,0,0,23575,2026-08-21 23:16:00,C,3.16,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-22 03:46:00+00:00,VIA-00983,ORD-2026-04379,CAM-08,PROD-022,3.34,C,77.0,0,0,23576,2026-08-21 23:46:00,C,3.34,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-22 04:16:00+00:00,VIA-00983,ORD-2026-04379,CAM-08,PROD-022,2.85,C,80.8,0,0,23577,2026-08-22 00:16:00,C,2.85,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-22 04:46:00+00:00,VIA-00983,ORD-2026-04379,CAM-08,PROD-022,3.92,C,83.7,0,0,23578,2026-08-22 00:46:00,C,3.92,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-22 05:16:00+00:00,VIA-00983,ORD-2026-04379,CAM-08,PROD-022,3.53,C,75.4,0,0,23579,2026-08-22 01:16:00,C,3.53,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-22 05:46:00+00:00,VIA-00983,ORD-2026-04379,CAM-08,PROD-022,3.85,C,85.6,0,0,23580,2026-08-22 01:46:00,C,3.85,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-22 06:16:00+00:00,VIA-00983,ORD-2026-04379,CAM-08,PROD-022,4.21,C,67.9,0,0,23581,2026-08-22 02:16:00,C,4.21,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-22 06:46:00+00:00,VIA-00983,ORD-2026-04379,CAM-08,PROD-022,3.0,C,80.7,0,0,23582,2026-08-22 02:46:00,C,3.0,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-22 07:16:00+00:00,VIA-00983,ORD-2026-04379,CAM-08,PROD-022,3.9,C,67.7,0,0,23583,2026-08-22 03:16:00,C,3.9,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-22 07:46:00+00:00,VIA-00983,ORD-2026-04379,CAM-08,PROD-022,4.18,C,80.4,0,0,23584,2026-08-22 03:46:00,C,4.18,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-22 08:16:00+00:00,VIA-00983,ORD-2026-04379,CAM-08,PROD-022,2.85,C,80.3,0,0,23585,2026-08-22 04:16:00,C,2.85,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-22 08:46:00+00:00,VIA-00983,ORD-2026-04379,CAM-08,PROD-022,4.53,C,89.5,0,0,23586,2026-08-22 04:46:00,C,4.53,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-22 09:16:00+00:00,VIA-00983,ORD-2026-04379,CAM-08,PROD-022,5.54,C,75.5,0,0,23587,2026-08-22 05:16:00,C,5.54,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-22 09:46:00+00:00,VIA-00983,ORD-2026-04379,CAM-08,PROD-022,5.01,C,81.4,0,0,23588,2026-08-22 05:46:00,C,5.01,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-22 10:16:00+00:00,VIA-00983,ORD-2026-04379,CAM-08,PROD-022,2.85,C,75.5,0,0,23589,2026-08-22 06:16:00,C,2.85,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-22 10:46:00+00:00,VIA-00983,ORD-2026-04379,CAM-08,PROD-022,4.25,C,72.0,0,0,23590,2026-08-22 06:46:00,C,4.25,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-22 11:16:00+00:00,VIA-00983,ORD-2026-04379,CAM-08,PROD-022,4.83,C,68.8,0,0,23591,2026-08-22 07:16:00,C,4.83,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-22 11:46:00+00:00,VIA-00983,ORD-2026-04379,CAM-08,PROD-022,4.48,C,70.6,0,0,23592,2026-08-22 07:46:00,C,4.48,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-22 12:16:00+00:00,VIA-00983,ORD-2026-04379,CAM-08,PROD-022,3.13,C,78.0,0,0,23593,2026-08-22 08:16:00,C,3.13,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-08 16:52:00+00:00,VIA-00984,ORD-2026-02983,CAM-24,PROD-058,-17.04,C,73.4,0,0,23594,2026-08-08 12:52:00,C,-17.04,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-08 17:22:00+00:00,VIA-00984,ORD-2026-02983,CAM-24,PROD-058,-17.91,C,66.8,0,0,23595,2026-08-08 13:22:00,C,-17.91,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-08 17:52:00+00:00,VIA-00984,ORD-2026-02983,CAM-24,PROD-058,-17.84,C,65.1,0,0,23596,2026-08-08 13:52:00,C,-17.84,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-08 18:22:00+00:00,VIA-00984,ORD-2026-02983,CAM-24,PROD-058,-17.11,C,82.8,0,0,23597,2026-08-08 14:22:00,C,-17.11,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-08 18:52:00+00:00,VIA-00984,ORD-2026-02983,CAM-24,PROD-058,-18.2,C,66.4,0,0,23598,2026-08-08 14:52:00,C,-18.2,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-08 19:22:00+00:00,VIA-00984,ORD-2026-02983,CAM-24,PROD-058,-18.21,C,58.4,0,0,23599,2026-08-08 15:22:00,C,-18.21,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-08 19:52:00+00:00,VIA-00984,ORD-2026-02983,CAM-24,PROD-058,-17.05,C,63.7,0,0,23600,2026-08-08 15:52:00,C,-17.05,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-08 20:22:00+00:00,VIA-00984,ORD-2026-02983,CAM-24,PROD-058,-17.66,C,66.3,0,0,23601,2026-08-08 16:22:00,C,-17.66,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-08 21:22:00+00:00,VIA-00984,ORD-2026-02983,CAM-24,PROD-058,-18.08,C,66.6,0,0,23603,2026-08-08 17:22:00,C,-18.08,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-08 21:52:00+00:00,VIA-00984,ORD-2026-02983,CAM-24,PROD-058,-18.28,C,64.7,0,0,23604,2026-08-08 17:52:00,C,-18.28,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-08 22:22:00+00:00,VIA-00984,ORD-2026-02983,CAM-24,PROD-058,-18.34,C,76.0,0,0,23605,2026-08-08 18:22:00,C,-18.34,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-08 22:52:00+00:00,VIA-00984,ORD-2026-02983,CAM-24,PROD-058,-19.7,C,60.0,0,0,23606,2026-08-08 18:52:00,C,-19.7,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-08 23:22:00+00:00,VIA-00984,ORD-2026-02983,CAM-24,PROD-058,-19.29,C,69.2,0,0,23607,2026-08-08 19:22:00,C,-19.29,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-08 23:52:00+00:00,VIA-00984,ORD-2026-02983,CAM-24,PROD-058,-17.44,C,68.1,0,0,23608,2026-08-08 19:52:00,C,-17.44,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-09 00:22:00+00:00,VIA-00984,ORD-2026-02983,CAM-24,PROD-058,-18.62,C,54.2,0,0,23609,2026-08-08 20:22:00,C,-18.62,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-09 00:52:00+00:00,VIA-00984,ORD-2026-02983,CAM-24,PROD-058,-18.62,C,63.8,0,0,23610,2026-08-08 20:52:00,C,-18.62,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-09 01:22:00+00:00,VIA-00984,ORD-2026-02983,CAM-24,PROD-058,-19.89,C,79.1,0,0,23611,2026-08-08 21:22:00,C,-19.89,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-09 01:52:00+00:00,VIA-00984,ORD-2026-02983,CAM-24,PROD-058,-17.94,C,86.2,0,0,23612,2026-08-08 21:52:00,C,-17.94,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-09 02:22:00+00:00,VIA-00984,ORD-2026-02983,CAM-24,PROD-058,-18.34,C,76.9,0,0,23613,2026-08-08 22:22:00,C,-18.34,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-09 02:52:00+00:00,VIA-00984,ORD-2026-02983,CAM-24,PROD-058,-18.73,C,70.2,0,0,23614,2026-08-08 22:52:00,C,-18.73,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-09 03:22:00+00:00,VIA-00984,ORD-2026-02983,CAM-24,PROD-058,-16.91,C,75.7,0,0,23615,2026-08-08 23:22:00,C,-16.91,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-09 03:52:00+00:00,VIA-00984,ORD-2026-02983,CAM-24,PROD-058,-18.57,C,61.2,0,0,23616,2026-08-08 23:52:00,C,-18.57,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-09 04:22:00+00:00,VIA-00984,ORD-2026-02983,CAM-24,PROD-058,-17.89,C,59.5,0,0,23617,2026-08-09 00:22:00,C,-17.89,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-04 18:19:00+00:00,VIA-00985,ORD-2026-01091,CAM-19,PROD-058,-18.79,C,62.3,0,0,23619,2026-08-04 14:19:00,C,-18.79,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-04 18:49:00+00:00,VIA-00985,ORD-2026-01091,CAM-19,PROD-058,-19.54,C,70.8,0,0,23620,2026-08-04 14:49:00,C,-19.54,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-04 19:19:00+00:00,VIA-00985,ORD-2026-01091,CAM-19,PROD-058,-18.17,C,64.4,0,0,23621,2026-08-04 15:19:00,C,-18.17,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-04 19:49:00+00:00,VIA-00985,ORD-2026-01091,CAM-19,PROD-058,-18.14,C,78.5,0,0,23622,2026-08-04 15:49:00,C,-18.14,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-04 20:19:00+00:00,VIA-00985,ORD-2026-01091,CAM-19,PROD-058,-18.89,C,56.5,0,0,23623,2026-08-04 16:19:00,C,-18.89,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-04 20:49:00+00:00,VIA-00985,ORD-2026-01091,CAM-19,PROD-058,-17.84,C,73.5,0,0,23624,2026-08-04 16:49:00,C,-17.84,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-04 21:19:00+00:00,VIA-00985,ORD-2026-01091,CAM-19,PROD-058,-17.17,C,68.8,0,0,23625,2026-08-04 17:19:00,C,-17.17,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-04 21:49:00+00:00,VIA-00985,ORD-2026-01091,CAM-19,PROD-058,-18.37,C,73.9,0,0,23626,2026-08-04 17:49:00,C,-18.37,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-04 22:19:00+00:00,VIA-00985,ORD-2026-01091,CAM-19,PROD-058,-17.64,C,79.7,0,0,23627,2026-08-04 18:19:00,C,-17.64,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-04 22:49:00+00:00,VIA-00985,ORD-2026-01091,CAM-19,PROD-058,-18.16,C,65.2,0,0,23628,2026-08-04 18:49:00,C,-18.16,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-04 23:19:00+00:00,VIA-00985,ORD-2026-01091,CAM-19,PROD-058,-17.46,C,75.9,0,0,23629,2026-08-04 19:19:00,C,-17.46,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-04 23:49:00+00:00,VIA-00985,ORD-2026-01091,CAM-19,PROD-058,-19.94,C,75.9,0,0,23630,2026-08-04 19:49:00,C,-19.94,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-05 00:19:00+00:00,VIA-00985,ORD-2026-01091,CAM-19,PROD-058,-16.92,C,68.7,0,0,23631,2026-08-04 20:19:00,C,-16.92,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-05 00:49:00+00:00,VIA-00985,ORD-2026-01091,CAM-19,PROD-058,-18.33,C,79.7,0,0,23632,2026-08-04 20:49:00,C,-18.33,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-05 01:19:00+00:00,VIA-00985,ORD-2026-01091,CAM-19,PROD-058,-16.96,C,63.6,0,0,23633,2026-08-04 21:19:00,C,-16.96,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-05 01:49:00+00:00,VIA-00985,ORD-2026-01091,CAM-19,PROD-058,-17.34,C,73.9,0,0,23634,2026-08-04 21:49:00,C,-17.34,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-05 02:19:00+00:00,VIA-00985,ORD-2026-01091,CAM-19,PROD-058,-16.04,C,64.5,0,0,23635,2026-08-04 22:19:00,C,-16.04,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-05 02:49:00+00:00,VIA-00985,ORD-2026-01091,CAM-19,PROD-058,-18.87,C,65.4,0,0,23636,2026-08-04 22:49:00,C,-18.87,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-05 03:19:00+00:00,VIA-00985,ORD-2026-01091,CAM-19,PROD-058,-18.56,C,85.8,0,0,23637,2026-08-04 23:19:00,C,-18.56,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-05 03:49:00+00:00,VIA-00985,ORD-2026-01091,CAM-19,PROD-058,-19.75,C,63.7,0,0,23638,2026-08-04 23:49:00,C,-19.75,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-05 04:19:00+00:00,VIA-00985,ORD-2026-01091,CAM-19,PROD-058,-18.78,C,72.7,0,0,23639,2026-08-05 00:19:00,C,-18.78,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-05 04:49:00+00:00,VIA-00985,ORD-2026-01091,CAM-19,PROD-058,-17.36,C,81.0,0,0,23640,2026-08-05 00:49:00,C,-17.36,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-05 05:19:00+00:00,VIA-00985,ORD-2026-01091,CAM-19,PROD-058,-18.08,C,72.1,0,0,23641,2026-08-05 01:19:00,C,-18.08,fecha_local_bolivia_convertida_utc,1,,valida
2026-08-06 14:58:00+00:00,VIA-00986,ORD-2026-05313,CAM-27,PROD-014,22.94,C,45.4,0,0,23642,2026-08-06 10:58:00,C,22.94,fecha_local_bolivia_convertida_utc,1,IOT-REF-001 | IOT-REF-002 | IOT-REF-003,valida
2026-08-06 15:28:00+00:00,VIA-00986,ORD-2026-05313,CAM-27,PROD-014,17.3,C,47.9,0,0,23643,2026-08-06 11:28:00,C,17.3,fecha_local_bolivia_convertida_utc,1,IOT-REF-001 | IOT-REF-002 | IOT-REF-003,valida
2026-08-06 15:58:00+00:00,VIA-00986,ORD-2026-05313,CAM-27,PROD-014,19.9,C,49.9,0,0,23644,2026-08-06 11:58:00,C,19.9,fecha_local_bolivia_convertida_utc,1,IOT-REF-001 | IOT-REF-002 | IOT-REF-003,valida
2026-08-06 16:28:00+00:00,VIA-00986,ORD-2026-05313,CAM-27,PROD-014,21.36,C,51.4,0,0,23645,2026-08-06 12:28:00,C,21.36,fecha_local_bolivia_convertida_utc,1,IOT-REF-001 | IOT-REF-002 | IOT-REF-003,valida
2026-08-06 16:58:00+00:00,VIA-00986,ORD-2026-05313,CAM-27,PROD-014,16.8,C,33.4,0,0,23646,2026-08-06 12:58:00,C,16.8,fecha_local_bolivia_convertida_utc,1,IOT-REF-001 | IOT-REF-002 | IOT-REF-003,valida
2026-08-06 17:28:00+00:00,VIA-00986,ORD-2026-05313,CAM-27,PROD-014,22.73,C,52.3,0,0,23647,2026-08-06 13:28:00,C,22.73,fecha_local_bolivia_convertida_utc,1,IOT-REF-001 | IOT-REF-002 | IOT-REF-003,valida
2026-08-06 17:58:00+00:00,VIA-00986,ORD-2026-05313,CAM-27,PROD-014,17.74,C,43.1,0,0,23648,2026-08-06 13:58:00,C,17.74,fecha_local_bolivia_convertida_utc,1,IOT-REF-001 | IOT-REF-002 | IOT-REF-003,valida
2026-08-06 18:28:00+00:00,VIA-00986,ORD-2026-05313,CAM-27,PROD-014,18.08,C,39.1,0,0,23649,2026-08-06 14:28:00,C,18.08,fecha_local_bolivia_convertida_utc,1,IOT-REF-001 | IOT-REF-002 | IOT-REF-003,valida
2026-08-06 18:58:00+00:00,VIA-00986,ORD-2026-05313,CAM-27,PROD-014,20.82,C,50.6,0,0,23650,2026-08-06 14:58:00,C,20.82,fecha_local_bolivia_convertida_utc,1,IOT-REF-001 | IOT-REF-002 | IOT-REF-003,valida
2026-08-06 19:28:00+00:00,VIA-00986,ORD-2026-05313,CAM-27,PROD-014,18.67,C,40.8,0,0,23651,2026-08-06 15:28:00,C,18.67,fecha_local_bolivia_convertida_utc,1,IOT-REF-001 | IOT-REF-002 | IOT-REF-003,valida
2026-08-06 19:58:00+00:00,VIA-00986,ORD-2026-05313,CAM-27,PROD-014,19.43,C,60.7,0,0,23652,2026-08-06 15:58:00,C,19.43,fecha_local_bolivia_convertida_utc,1,IOT-REF-001 | IOT-REF-002 | IOT-REF-003,valida
2026-08-06 20:28:00+00:00,VIA-00986,ORD-2026-05313,CAM-27,PROD-014,21.88,C,48.0,0,0,23653,2026-08-06 16:28:00,C,21.88,fecha_local_bolivia_convertida_utc,1,IOT-REF-001 | IOT-REF-002 | IOT-REF-003,valida
2026-08-06 20:58:00+00:00,VIA-00986,ORD-2026-05313,CAM-27,PROD-014,18.88,C,44.9,0,0,23654,2026-08-06 16:58:00,C,18.88,fecha_local_bolivia_convertida_utc,1,IOT-REF-001 | IOT-REF-002 | IOT-REF-003,valida
