order_id,cliente_id,producto_id,fecha_despacho,centro_distribucion,camion_id,chofer_id,cantidad_solicitada,cantidad_entregada,tiempo_entrega_prometido_hrs,tiempo_entrega_real_hrs,otif_on_time,otif_in_full,otif
ORD-2026-05802,CLI-001,PROD-008,2026-08-08 05:54:00,Santa Cruz,CAM-20,CHO-095,162,162.0,72,56.2,1,1,1
ORD-2026-05803,CLI-021,PROD-041,2026-08-20 18:20:00,La Paz,CAM-28,CHO-148,292,292.0,48,33.1,1,1,1
ORD-2026-05804,CLI-053,PROD-057,2026-08-03 11:36:00,Santa Cruz,CAM-25,CHO-095,173,173.0,72,61.6,1,1,1
ORD-2026-05805,CLI-017,PROD-015,2026-08-01 12:20:00,Santa Cruz,CAM-14,CHO-046,418,418.0,24,14.9,1,1,1
ORD-2026-05806,CLI-038,PROD-030,2026-08-23 00:02:00,Cochabamba,CAM-01,CHO-140,483,483.0,48,33.5,1,1,1
ORD-2026-05807,CLI-052,PROD-022,2026-08-26 19:40:00,Oruro,CAM-05,CHO-136,95,95.0,24,20.5,1,1,1
ORD-2026-05808,CLI-020,PROD-009,2026-08-02 09:29:00,Santa Cruz,CAM-04,CHO-085,461,461.0,24,19.7,1,1,1
ORD-2026-05809,CLI-089,PROD-039,2026-08-05 22:44:00,Cochabamba,CAM-22,CHO-065,27,27.0,72,68.7,1,1,1
ORD-2026-05810,CLI-033,PROD-013,2026-08-16 11:10:00,Santa Cruz,CAM-13,CHO-095,117,117.0,24,20.4,1,1,1
ORD-2026-05811,CLI-080,PROD-031,2026-08-14 05:08:00,Tarija,CAM-03,CHO-045,103,103.0,48,42.1,1,1,1
ORD-2026-05812,CLI-010,PROD-036,2026-08-02 16:34:00,Cochabamba,CAM-01,CHO-112,270,270.0,48,47.2,1,1,1
ORD-2026-05813,CLI-008,PROD-034,2026-08-14 08:02:00,Cochabamba,CAM-17,CHO-108,56,56.0,24,20.0,1,1,1
ORD-2026-05814,CLI-022,PROD-012,2026-08-28 22:08:00,Tarija,CAM-12,CHO-048,238,238.0,48,52.7,0,1,0
ORD-2026-05815,CLI-063,PROD-007,2026-08-26 00:47:00,La Paz,CAM-15,CHO-063,421,421.0,24,21.7,1,1,1
ORD-2026-05816,CLI-097,PROD-057,2026-08-06 13:44:00,Santa Cruz,CAM-29,CHO-101,421,419.0,48,39.9,1,0,0
ORD-2026-05817,CLI-063,PROD-047,2026-08-12 21:01:00,La Paz,CAM-27,CHO-107,123,123.0,48,34.5,1,1,1
ORD-2026-05818,CLI-026,PROD-042,2026-08-21 19:27:00,Oruro,CAM-24,CHO-117,26,26.0,24,23.7,1,1,1
ORD-2026-05819,CLI-059,PROD-006,2026-08-29 05:37:00,Oruro,CAM-05,CHO-144,313,313.0,72,68.2,1,1,1
ORD-2026-05820,CLI-061,PROD-028,2026-08-05 19:19:00,Cochabamba,CAM-01,CHO-016,402,402.0,24,26.4,0,1,0
ORD-2026-05821,CLI-031,PROD-048,2026-08-03 17:30:00,Tarija,CAM-12,CHO-015,196,196.0,72,58.0,1,1,1
ORD-2026-05822,CLI-057,PROD-045,2026-08-27 23:29:00,Cochabamba,CAM-17,CHO-140,67,67.0,48,38.9,1,1,1
ORD-2026-05823,CLI-024,PROD-014,2026-08-14 09:07:00,Tarija,CAM-26,CHO-146,73,73.0,72,55.8,1,1,1
ORD-2026-05824,CLI-049,PROD-016,01/08/2026 23:42,Cochabamba,CAM-08,CHO-130,79,79.0,48,31.9,1,1,1
ORD-2026-05825,CLI-053,PROD-013,2026-08-26 12:51:00,Cochabamba,CAM-08,CHO-058,452,452.0,72,51.7,1,1,1
ORD-2026-05826,CLI-044,PROD-057,2026-08-30 23:32:00,Santa Cruz,CAM-20,CHO-076,176,176.0,48,38.7,1,1,1
ORD-2026-05827,CLI-011,PROD-013,2026-08-05 03:09:00,Cochabamba,CAM-01,CHO-054,93,93.0,48,32.3,1,1,1
ORD-2026-05828,CLI-048,PROD-003,2026-08-20 11:47:00,Tarija,CAM-03,CHO-010,424,414.0,24,26.8,0,0,0
ORD-2026-05829,CLI-044,PROD-016,2026-08-16 00:13:00,Oruro,CAM-24,CHO-110,444,,48,38.1,1,1,1
ORD-2026-05830,CLI-069,PROD-017,2026-08-17 21:58:00,Cochabamba,CAM-01,CHO-058,320,320.0,24,18.3,1,1,1
ORD-2026-05831,CLI-052,PROD-048,2026-08-04 23:30:00,Tarija,CAM-26,CHO-015,40,40.0,24,23.5,1,1,1
ORD-2026-05832,CLI-063,PROD-051,2026-08-07 06:16:00,Santa Cruz,CAM-20,CHO-024,275,275.0,48,42.3,1,1,1
ORD-2026-05833,CLI-077,PROD-050,2026-08-22 23:10:00,La Paz,CAM-09,CHO-102,117,117.0,24,19.1,1,1,1
ORD-2026-05834,CLI-054,PROD-031,2026-08-28 21:20:00,La Paz,CAM-28,CHO-040,193,193.0,24,20.0,1,1,1
ORD-2026-05835,CLI-027,PROD-014,2026-08-25 06:38:00,Tarija,CAM-12,CHO-008,269,250.0,24,18.2,1,0,0
ORD-2026-05836,CLI-039,PROD-045,2026-08-27 09:12:00,La Paz,CAM-27,CHO-063,70,70.0,48,38.7,1,1,1
ORD-2026-05837,CLI-041,PROD-044,2026-08-19 19:55:00,Tarija,CAM-03,CHO-082,89,89.0,24,20.8,1,1,1
ORD-2026-05838,CLI-034,PROD-021,2026-08-21 09:18:00,Tarija,CAM-26,CHO-056,427,427.0,24,19.6,1,1,1
ORD-2026-05839,CLI-082,PROD-013,2026-08-28 08:53:00,Cochabamba,CAM-08,CHO-068,61,61.0,24,14.1,1,1,1
ORD-2026-05840,CLI-019,PROD-032,2026-08-05 10:59:00,Oruro,CAM-07,CHO-144,67,60.0,24,20.7,1,0,0
ORD-2026-05841,CLI-096,PROD-025,2026-08-05 05:42:00,La Paz,CAM-15,CHO-148,113,113.0,48,41.1,1,1,1
ORD-2026-05842,CLI-072,PROD-027,2026-08-17 18:29:00,La Paz,CAM-28,CHO-063,84,84.0,24,20.3,1,1,1
ORD-2026-05843,CLI-030,PROD-013,2026-08-26 06:57:00,Tarija,CAM-03,CHO-043,455,455.0,48,31.4,1,1,1
ORD-2026-05844,CLI-040,PROD-045,2026-08-27 08:13:00,Tarija,CAM-12,CHO-132,266,266.0,24,21.1,1,1,1
ORD-2026-05845,CLI-031,PROD-035,2026-08-10 05:55:00,Santa Cruz,CAM-20,CHO-060,291,291.0,72,78.5,0,1,0
ORD-2026-05846,CLI-005,PROD-034,2026-08-27 06:37:00,Tarija,CAM-12,CHO-043,474,474.0,24,9.1,1,1,1
ORD-2026-05847,CLI-014,PROD-019,2026-08-12 08:35:00,Tarija,CAM-03,CHO-012,365,365.0,48,16.8,1,1,1
ORD-2026-05848,CLI-067,PROD-006,2026-08-12 03:59:00,Cochabamba,CAM-23,CHO-073,48,48.0,72,74.7,0,1,0
ORD-2026-05849,CLI-058,PROD-003,2026-08-29 14:18:00,Oruro,CAM-05,CHO-119,264,,24,20.8,1,1,1
ORD-2026-05850,CLI-047,PROD-047,2026-08-03 07:44:00,Cochabamba,CAM-01,CHO-006,331,331.0,24,20.5,1,1,1
ORD-2026-05851,CLI-019,PROD-030,2026-08-25 12:12:00,Oruro,CAM-05,CHO-032,388,388.0,24,17.0,1,1,1
ORD-2026-05852,CLI-037,PROD-007,2026-08-25 05:08:00,Oruro,CAM-02,CHO-136,161,161.0,72,64.0,1,1,1
ORD-2026-05853,CLI-059,PROD-021,2026-08-30 03:29:00,Oruro,CAM-02,CHO-038,187,187.0,48,41.0,1,1,1
ORD-2026-05854,CLI-095,PROD-054,2026-08-22 03:42:00,Tarija,CAM-26,CHO-010,298,298.0,48,33.5,1,1,1
ORD-2026-05855,CLI-076,PROD-004,2026-08-01 12:15:00,Tarija,CAM-03,CHO-015,495,495.0,48,37.5,1,1,1
ORD-2026-05856,CLI-097,PROD-031,2026-08-12 23:22:00,Oruro,CAM-05,CHO-144,344,344.0,72,67.0,1,1,1
ORD-2026-05857,CLI-027,PROD-038,2026-08-30 21:48:00,Cochabamba,CAM-19,CHO-111,269,269.0,24,25.2,0,1,0
ORD-2026-05858,CLI-076,PROD-005,2026-08-16 23:45:00,Santa Cruz,CAM-20,CHO-060,79,79.0,72,65.0,1,1,1
ORD-2026-05859,CLI-046,PROD-009,2026-08-09 09:26:00,Cochabamba,CAM-19,CHO-130,87,87.0,24,14.6,1,1,1
ORD-2026-05860,CLI-034,PROD-015,2026-08-03 17:43:00,Oruro,CAM-05,CHO-118,39,39.0,48,26.1,1,1,1
ORD-2026-05861,CLI-037,PROD-006,2026-08-19 06:19:00,Tarija,CAM-12,CHO-105,301,301.0,48,33.6,1,1,1
ORD-2026-05862,CLI-036,PROD-033,2026-08-04 15:45:00,Santa Cruz,CAM-10,CHO-013,352,352.0,24,19.7,1,1,1
ORD-2026-05863,CLI-054,PROD-047,2026-08-18 18:22:00,Santa Cruz,CAM-06,CHO-062,489,470.0,72,62.8,1,0,0
ORD-2026-05864,CLI-007,PROD-013,2026-08-02 06:39:00,Santa Cruz,CAM-13,CHO-128,118,118.0,24,19.2,1,1,1
ORD-2026-05865,CLI-093,PROD-004,2026-08-03 20:40:00,Cochabamba,CAM-23,CHO-094,155,155.0,24,13.4,1,1,1
ORD-2026-05866,CLI-018,PROD-042,2026-08-30 15:57:00,Oruro,CAM-02,CHO-150,217,217.0,72,63.4,1,1,1
ORD-2026-05867,CLI-032,PROD-013,2026-08-09 09:43:00,Santa Cruz,CAM-14,CHO-075,153,153.0,48,40.4,1,1,1
ORD-2026-05868,CLI-044,PROD-043,2026-08-23 13:07:00,Tarija,CAM-03,CHO-010,251,251.0,48,35.6,1,1,1
ORD-2026-05869,CLI-073,PROD-032,2026-08-13 09:33:00,Oruro,CAM-24,CHO-150,104,101.0,48,31.7,1,0,0
ORD-2026-05870,CLI-062,PROD-001,2026-08-07 10:54:00,Santa Cruz,CAM-13,CHO-013,403,403.0,48,40.7,1,1,1
ORD-2026-05871,CLI-070,PROD-047,2026-08-05 03:25:00,Cochabamba,CAM-08,CHO-140,350,350.0,48,43.8,1,1,1
ORD-2026-05872,CLI-036,PROD-010,2026-08-05 09:39:00,Santa Cruz,CAM-21,CHO-037,458,458.0,48,33.1,1,1,1
ORD-2026-05873,CLI-025,PROD-039,2026-08-04 09:15:00,Cochabamba,CAM-08,CHO-111,290,290.0,48,27.3,1,1,1
ORD-2026-05874,CLI-008,PROD-022,2026-08-09 08:38:00,Tarija,CAM-12,CHO-031,306,306.0,72,53.4,1,1,1
ORD-2026-05875,CLI-049,PROD-002,2026-08-13 22:08:00,Oruro,CAM-05,CHO-150,282,282.0,24,21.1,1,1,1
ORD-2026-05876,CLI-028,PROD-039,2026-08-18 06:56:00,La Paz,CAM-27,CHO-021,486,486.0,72,38.3,1,1,1
ORD-2026-05877,CLI-072,PROD-008,2026-08-13 08:14:00,Cochabamba,CAM-22,CHO-068,125,125.0,24,15.4,1,1,1
ORD-2026-05878,CLI-050,PROD-038,2026-08-29 09:03:00,La Paz,CAM-09,CHO-137,266,266.0,72,64.4,1,1,1
ORD-2026-05879,CLI-092,PROD-004,2026-08-13 00:56:00,Oruro,CAM-16,CHO-051,31,31.0,48,31.0,1,1,1
ORD-2026-05880,CLI-036,PROD-003,2026-08-29 01:03:00,Cochabamba,CAM-22,CHO-069,116,116.0,48,35.5,1,1,1
ORD-2026-05881,CLI-099,PROD-007,2026-08-13 13:04:00,La Paz,CAM-27,CHO-042,125,125.0,24,20.0,1,1,1
ORD-2026-05882,CLI-061,PROD-019,2026-08-29 20:28:00,La Paz,CAM-09,CHO-042,427,427.0,24,18.0,1,1,1
ORD-2026-05883,CLI-079,PROD-048,2026-08-29 11:38:00,La Paz,CAM-27,CHO-063,393,393.0,48,38.3,1,1,1
ORD-2026-05884,CLI-025,PROD-011,2026-08-30 00:05:00,Oruro,CAM-05,CHO-119,333,333.0,48,44.5,1,1,1
ORD-2026-05885,CLI-050,PROD-005,2026-08-14 20:54:00,Cochabamba,CAM-22,CHO-073,96,96.0,72,68.3,1,1,1
ORD-2026-05886,CLI-080,PROD-048,2026-08-18 03:34:00,Santa Cruz,CAM-13,CHO-121,309,309.0,24,20.6,1,1,1
ORD-2026-05887,CLI-017,PROD-049,2026-08-02 21:34:00,Tarija,CAM-12,CHO-026,326,326.0,48,25.5,1,1,1
ORD-2026-05888,CLI-029,PROD-019,2026-08-11 03:32:00,Cochabamba,CAM-19,CHO-131,70,70.0,48,46.6,1,1,1
ORD-2026-05889,CLI-008,PROD-003,2026-08-09 09:40:00,Santa Cruz,CAM-14,CHO-128,242,242.0,48,42.4,1,1,1
ORD-2026-05890,CLI-034,PROD-021,2026-08-03 06:41:00,La Paz,CAM-27,CHO-039,239,239.0,24,17.1,1,1,1
ORD-2026-05891,CLI-059,PROD-034,2026-08-04 09:26:00,La Paz,CAM-28,CHO-091,246,246.0,72,57.2,1,1,1
ORD-2026-05892,CLI-078,PROD-007,2026-08-24 05:14:00,Santa Cruz,CAM-04,CHO-096,162,162.0,24,18.8,1,1,1
ORD-2026-05893,CLI-042,PROD-037,2026-08-05 00:42:00,Santa Cruz,CAM-29,CHO-035,174,174.0,72,-51.8,1,1,1
ORD-2026-05894,CLI-086,PROD-032,2026-08-22 23:47:00,La Paz,CAM-09,CHO-137,166,166.0,24,16.3,1,1,1
ORD-2026-05895,CLI-060,PROD-035,2026-08-29 15:32:00,Cochabamba,CAM-01,CHO-094,320,320.0,24,21.0,1,1,1
ORD-2026-05896,CLI-047,PROD-029,2026-08-01 08:09:00,Oruro,CAM-02,CHO-032,424,424.0,48,47.3,1,1,1
ORD-2026-05897,CLI-053,PROD-031,2026-08-10 13:50:00,Santa Cruz,CAM-13,CHO-121,349,349.0,48,39.9,1,1,1
ORD-2026-05898,CLI-009,PROD-027,2026-08-02 07:19:00,Santa Cruz,CAM-29,CHO-034,175,175.0,48,40.2,1,1,1
ORD-2026-05899,CLI-015,PROD-020,2026-08-19 21:12:00,Tarija,CAM-03,CHO-043,164,164.0,24,18.9,1,1,1
ORD-2026-05900,CLI-041,PROD-059,2026-08-19 11:47:00,Oruro,CAM-05,CHO-110,246,246.0,48,40.0,1,1,1
ORD-2026-05901,CLI-099,PROD-055,2026-08-17 16:34:00,Cochabamba,CAM-23,CHO-065,304,304.0,72,75.3,0,1,0
ORD-2026-05902,CLI-093,PROD-020,2026-08-30 20:54:00,Santa Cruz,CAM-14,CHO-106,92,92.0,24,12.6,1,1,1
ORD-2026-05903,CLI-060,PROD-018,2026-08-19 18:03:00,Cochabamba,CAM-22,CHO-090,406,406.0,24,23.0,1,1,1
ORD-2026-05904,CLI-090,PROD-006,2026-08-29 16:47:00,La Paz,CAM-28,CHO-023,87,87.0,48,26.9,1,1,1
ORD-2026-05905,CLI-040,PROD-003,2026-08-14 21:10:00,La Paz,CAM-09,CHO-084,43,43.0,48,31.0,1,1,1
ORD-2026-05906,CLI-052,PROD-047,2026-08-20 02:16:00,Tarija,CAM-12,CHO-132,382,382.0,48,38.9,1,1,1
ORD-2026-05907,CLI-017,PROD-028,2026-08-15 07:16:00,Santa Cruz,CAM-04,CHO-103,108,94.0,24,26.6,0,0,0
ORD-2026-05908,CLI-094,PROD-047,2026-08-28 17:07:00,Oruro,CAM-24,CHO-098,435,435.0,24,21.4,1,1,1
ORD-2026-05909,CLI-060,PROD-001,2026-08-21 12:48:00,Oruro,CAM-05,CHO-003,262,262.0,48,31.3,1,1,1
ORD-2026-05910,CLI-095,PROD-051,2026-08-19 08:56:00,Oruro,CAM-05,CHO-110,248,248.0,48,41.3,1,1,1
ORD-2026-05911,CLI-005,PROD-022,2026-08-22 09:10:00,Cochabamba,CAM-01,CHO-131,128,128.0,24,26.5,0,1,0
ORD-2026-05912,CLI-046,PROD-027,2026-08-18 01:03:00,Cochabamba,CAM-19,CHO-055,363,363.0,48,46.9,1,1,1
ORD-2026-05913,CLI-092,PROD-040,2026-08-10 14:02:00,Cochabamba,CAM-08,CHO-112,97,97.0,24,22.8,1,1,1
ORD-2026-05914,CLI-056,PROD-037,2026-08-23 01:02:00,Oruro,CAM-07,CHO-150,201,201.0,72,55.9,1,1,1
ORD-2026-05915,CLI-056,PROD-058,2026-08-11 10:02:00,Santa Cruz,CAM-10,CHO-030,14,14.0,72,33.0,1,1,1
ORD-2026-05916,CLI-064,PROD-002,2026-08-27 02:29:00,La Paz,CAM-30,CHO-091,143,143.0,24,16.7,1,1,1
ORD-2026-05917,CLI-061,PROD-006,2026-08-09 07:38:00,Tarija,CAM-26,CHO-026,118,118.0,24,26.9,0,1,0
ORD-2026-05918,CLI-094,PROD-006,2026-08-14 02:24:00,Oruro,CAM-07,CHO-038,205,187.0,48,41.3,1,0,0
ORD-2026-05919,CLI-024,PROD-022,2026-08-05 10:02:00,La Paz,CAM-28,CHO-093,442,442.0,48,39.0,1,1,1
ORD-2026-05920,CLI-061,PROD-039,2026-08-13 16:13:00,Cochabamba,CAM-01,CHO-116,354,354.0,48,33.1,1,1,1
ORD-2026-05921,CLI-049,PROD-019,2026-08-13 03:37:00,Santa Cruz,CAM-20,CHO-095,327,327.0,24,28.4,0,1,0
ORD-2026-05922,CLI-025,PROD-014,2026-08-14 11:11:00,Santa Cruz,CAM-18,CHO-100,19,19.0,24,21.8,1,1,1
ORD-2026-05923,CLI-063,PROD-028,2026-08-19 16:32:00,Tarija,CAM-26,CHO-088,249,249.0,48,45.7,1,1,1
ORD-2026-05924,CLI-076,PROD-056,2026-08-24 21:11:00,La Paz,CAM-09,CHO-002,347,347.0,24,18.2,1,1,1
ORD-2026-05925,CLI-043,PROD-002,2026-08-25 15:14:00,Oruro,CAM-05,CHO-117,499,499.0,48,28.5,1,1,1
ORD-2026-05926,CLI-094,PROD-026,2026-08-12 07:16:00,La Paz,CAM-15,CHO-063,174,174.0,48,41.4,1,1,1
ORD-2026-05927,CLI-067,PROD-039,2026-08-16 00:11:00,Santa Cruz,CAM-18,CHO-059,326,326.0,48,37.0,1,1,1
ORD-2026-05928,CLI-018,PROD-039,2026-08-25 04:20:00,Tarija,CAM-12,CHO-056,354,354.0,48,38.9,1,1,1
ORD-2026-05929,CLI-037,PROD-011,2026-08-30 22:01:00,Cochabamba,CAM-22,CHO-016,193,193.0,48,39.2,1,1,1
ORD-2026-05930,CLI-069,PROD-011,2026-08-12 04:09:00,Cochabamba,CAM-22,CHO-138,326,315.0,24,22.0,1,0,0
ORD-2026-05931,CLI-100,PROD-050,2026-08-02 09:49:00,Santa Cruz,CAM-20,CHO-020,280,280.0,72,59.0,1,1,1
ORD-2026-05932,CLI-087,PROD-056,2026-08-15 14:56:00,Cochabamba,CAM-23,CHO-094,156,156.0,24,22.6,1,1,1
ORD-2026-05933,CLI-084,PROD-038,2026-08-26 13:41:00,Oruro,CAM-07,CHO-032,126,126.0,48,37.6,1,1,1
ORD-2026-05934,CLI-070,PROD-015,2026-08-11 05:33:00,Santa Cruz,CAM-13,CHO-076,368,368.0,24,13.7,1,1,1
ORD-2026-05935,CLI-019,PROD-017,2026-08-21 20:54:00,Tarija,CAM-12,CHO-012,24,24.0,24,18.8,1,1,1
ORD-2026-05936,CLI-056,PROD-020,2026-08-26 07:14:00,Oruro,CAM-07,CHO-022,479,479.0,48,32.4,1,1,1
ORD-2026-05937,CLI-001,PROD-026,2026-08-23 01:32:00,Cochabamba,CAM-19,CHO-047,58,58.0,48,43.6,1,1,1
ORD-2026-05938,CLI-077,PROD-060,2026-08-25 15:18:00,Santa Cruz,CAM-20,CHO-004,365,365.0,48,46.8,1,1,1
ORD-2026-05939,CLI-096,PROD-038,2026-08-02 04:22:00,Cochabamba,CAM-22,CHO-087,313,295.0,48,33.9,1,0,0
ORD-2026-05940,CLI-022,PROD-009,2026-08-16 18:23:00,Tarija,CAM-12,CHO-050,242,242.0,48,37.7,1,1,1
ORD-2026-05941,CLI-066,PROD-002,2026-08-16 19:24:00,Oruro,CAM-05,CHO-032,62,62.0,24,22.5,1,1,1
 ord-2026-05942 ,CLI-012,PROD-003,2026-08-02 11:15:00,Oruro,CAM-05,CHO-003,289,289.0,24,19.2,1,1,1
ORD-2026-05943,CLI-015,PROD-006,2026-08-22 06:59:00,Oruro,CAM-07,CHO-003,69,69.0,48,50.0,0,1,0
ORD-2026-05944,CLI-058,PROD-002,2026-08-08 22:10:00,Cochabamba,CAM-22,CHO-130,447,447.0,24,15.3,1,1,1
ORD-2026-05945,CLI-026,PROD-030,2026-08-28 08:01:00,Cochabamba,CAM-08,CHO-094,464,464.0,72,60.7,1,1,1
ORD-2026-05946,CLI-023,PROD-047,2026-08-29 07:55:00,Santa Cruz,CAM-13,CHO-059,298,298.0,48,34.6,1,1,1
ORD-2026-05947,CLI-083,PROD-011,2026-08-07 14:31:00,Cochabamba,CAM-23,CHO-138,164,164.0,48,44.0,1,1,1
ORD-2026-05948,CLI-034,PROD-009,2026-08-18 23:31:00,Oruro,CAM-05,CHO-051,46,46.0,72,68.4,1,1,1
ORD-2026-05949,CLI-046,PROD-010,2026-08-07 12:36:00,La Paz,CAM-28,CHO-039,23,23.0,72,66.8,1,1,1
ORD-2026-05950,CLI-090,PROD-011,2026-08-26 14:29:00,Tarija,CAM-03,CHO-009,219,219.0,24,20.3,1,1,1
ORD-2026-05951,CLI-066,PROD-057,2026-08-18 09:11:00,La Paz,CAM-27,CHO-134,293,293.0,24,17.1,1,1,1
ORD-2026-05952,CLI-023,PROD-007,2026-08-19 14:54:00,Santa Cruz,CAM-20,CHO-149,235,235.0,24,23.9,1,1,1
ORD-2026-05953,CLI-086,PROD-004,2026-08-23 11:39:00,Tarija,CAM-12,CHO-008,183,183.0,48,43.8,1,1,1
ORD-2026-05954,CLI-038,PROD-060,2026-08-04 23:54:00,Tarija,CAM-03,CHO-015,483,483.0,24,13.1,1,1,1
ORD-2026-05955,CLI-047,PROD-021,2026-08-29 23:06:00,Oruro,CAM-24,CHO-032,60,60.0,24,17.8,1,1,1
ORD-2026-05956,CLI-014,PROD-003,2026-08-13 14:56:00,La Paz,CAM-09,CHO-057,131,131.0,48,24.3,1,1,1
ORD-2026-05957,CLI-038,PROD-021,2026-08-29 07:50:00,Oruro,CAM-16,CHO-144,417,417.0,72,82.9,0,1,0
ORD-2026-05958,CLI-052,PROD-055,2026-08-26 22:36:00,Cochabamba,CAM-23,CHO-006,175,175.0,72,51.3,1,1,1
ORD-2026-05959,CLI-098,PROD-025,2026-08-28 03:29:00,Santa Cruz,CAM-13,CHO-149,477,477.0,48,43.6,1,1,1
ORD-2026-05960,CLI-008,PROD-013,2026-08-20 13:57:00,Santa Cruz,CAM-13,CHO-142,321,321.0,48,35.5,1,1,1
ORD-2026-05961,CLI-020,PROD-011,2026-08-07 03:57:00,Tarija,CAM-26,CHO-031,94,94.0,48,39.7,1,1,1
ORD-2026-05962,CLI-046,PROD-035,2026-08-06 03:45:00,Santa Cruz,CAM-11,CHO-100,454,454.0,48,35.3,1,1,1
ORD-2026-05963,CLI-078,PROD-025,2026-08-27 16:23:00,Cochabamba,CAM-22,CHO-135,125,125.0,24,10.2,1,1,1
ORD-2026-05964,CLI-049,PROD-032,2026-08-15 17:15:00,Oruro,CAM-16,CHO-144,29,29.0,24,9.8,1,1,1
ORD-2026-05965,CLI-067,PROD-013,2026-08-19 13:43:00,Cochabamba,CAM-08,CHO-019,445,440.0,72,58.0,1,0,0
ORD-2026-05966,CLI-019,PROD-039,2026-08-01 13:21:00,La Paz,CAM-15,CHO-040,174,174.0,24,21.9,1,1,1
ORD-2026-05967,CLI-100,PROD-002,2026-08-09 02:02:00,Oruro,CAM-05,CHO-098,417,411.0,24,14.8,1,0,0
ORD-2026-05968,CLI-005,PROD-004,2026-08-18 12:10:00,Tarija,CAM-26,CHO-061,240,240.0,24,17.5,1,1,1
ORD-2026-05969, cli-087 ,PROD-057,2026-08-06 14:10:00,Tarija,CAM-12,CHO-010,22,22.0,72,55.1,1,1,1
ORD-2026-05970,CLI-074,PROD-019,2026-08-26 15:08:00,Santa Cruz,CAM-13,CHO-149,132,132.0,24,18.1,1,1,1
ORD-2026-05971,CLI-040,PROD-003,2026-08-05 03:12:00,Tarija,CAM-12,CHO-031,220,220.0,48,44.8,1,1,1
ORD-2026-05972,CLI-046,PROD-004,2026-08-14 01:09:00,Cochabamba,CAM-22,CHO-094,262,262.0,48,36.3,1,1,1
ORD-2026-05973,CLI-055,PROD-003,2026-08-30 20:17:00,Santa Cruz,CAM-13,CHO-096,429,429.0,48,33.6,1,1,1
ORD-2026-05974,CLI-038,PROD-039,2026-08-22 18:26:00,Cochabamba,CAM-23,CHO-111,321,321.0,48,45.8,1,1,1
ORD-2026-05975,CLI-020,PROD-053,2026-08-07 08:32:00,Cochabamba,CAM-01,CHO-094,347,347.0,24,25.6,0,1,0
ORD-2026-05976,CLI-076,PROD-030,2026-08-13 19:15:00,Oruro,CAM-16,CHO-067,374,374.0,48,36.3,1,1,1
ORD-2026-05977,CLI-079,PROD-039,2026-08-14 20:01:00,Santa Cruz,CAM-21,CHO-097,112,112.0,24,12.8,1,1,1
ORD-2026-05978,CLI-044,PROD-019,2026-08-06 00:25:00,Tarija,CAM-12,CHO-044,207,207.0,48,51.1,0,1,0
ORD-2026-05979,CLI-051,PROD-014,2026-08-26 17:39:00,Tarija,CAM-26,CHO-082,321,321.0,24,25.1,0,1,0
ORD-2026-05980,CLI-078,PROD-028,2026-08-11 07:30:00,Cochabamba,CAM-22,CHO-115,187,187.0,24,20.9,1,1,1
ORD-2026-05981,CLI-051,PROD-012,2026-08-05 15:05:00,Santa Cruz,CAM-14,CHO-142,478,478.0,24,15.7,1,1,1
ORD-2026-05982,CLI-085,PROD-001,2026-08-11 00:51:00,Oruro,CAM-05,CHO-118,495,495.0,24,28.4,0,1,0
ORD-2026-05983,CLI-069,PROD-060,2026-08-08 13:02:00,Cochabamba,CAM-08,CHO-090,48,48.0,24,13.4,1,1,1
ORD-2026-05984,CLI-079,PROD-009,2026-08-24 17:34:00,Cochabamba,CAM-17,CHO-014,448,448.0,48,35.7,1,1,1
ORD-2026-05985,CLI-054,PROD-048,2026-08-26 01:22:00,Tarija,CAM-12,CHO-061,467,467.0,72,60.5,1,1,1
ORD-2026-05986,CLI-035,PROD-060,2026-08-23 01:47:00,Cochabamba,CAM-08,CHO-054,493,493.0,72,73.8,0,1,0
ORD-2026-05987,CLI-060,PROD-058,2026-08-03 04:44:00,La Paz,CAM-27,CHO-091,125,106.0,24,18.7,1,0,0
ORD-2026-05988,CLI-066,PROD-040,2026-08-24 16:31:00,Tarija,CAM-12,CHO-036,109,109.0,24,14.4,1,1,1
ORD-2026-05989,CLI-047,PROD-013,2026-08-10 07:28:00,Santa Cruz,CAM-20,CHO-011,393,393.0,72,65.7,1,1,1
ORD-2026-05990,CLI-044,PROD-032,2026-08-19 03:30:00,La Paz,CAM-15,CHO-091,98,98.0,48,45.4,1,1,1
ORD-2026-05991,CLI-006,PROD-039,2026-08-28 23:37:00,Oruro,CAM-07,CHO-110,344,344.0,48,40.2,1,1,1
ORD-2026-05992,CLI-003,PROD-009,2026-08-17 23:48:00,La Paz,CAM-28,CHO-126,31,26.0,72,61.5,1,0,0
ORD-2026-05993,CLI-050,PROD-036,2026-08-06 08:51:00,Santa Cruz,CAM-13,CHO-095,263,263.0,24,18.3,1,1,1
ORD-2026-05994,CLI-015,PROD-007,2026-08-26 09:09:00,Oruro,CAM-02,CHO-118,499,499.0,72,64.6,1,1,1
ORD-2026-05995,CLI-092,PROD-027,2026-08-27 10:48:00,Santa Cruz,CAM-25,CHO-100,154,154.0,48,40.8,1,1,1
ORD-2026-05996,CLI-034,PROD-043,2026-08-08 15:02:00,Santa Cruz,CAM-20,CHO-099,243,243.0,48,39.0,1,1,1
