fila_bronze,viaje_id,timestamp_bolivia,clasificacion_objetivo_60min,probabilidad_mlp,prediccion_mlp_umbral_050
21152,VIA-00882,2026-08-24 00:32:00,0,0.07260707,0
21153,VIA-00882,2026-08-24 01:02:00,0,0.09173266,0
21154,VIA-00882,2026-08-24 01:32:00,0,0.094769165,0
21155,VIA-00882,2026-08-24 02:02:00,0,0.12411411,0
21156,VIA-00882,2026-08-24 02:32:00,0,0.11795708,0
21157,VIA-00882,2026-08-24 03:02:00,0,0.14560606,0
21158,VIA-00882,2026-08-24 03:32:00,0,0.12789124,0
21160,VIA-00882,2026-08-24 04:32:00,0,0.114757605,0
21161,VIA-00882,2026-08-24 05:02:00,0,0.10371245,0
21162,VIA-00882,2026-08-24 05:32:00,0,0.08746347,0
21163,VIA-00882,2026-08-24 06:02:00,0,0.057788055,0
21164,VIA-00882,2026-08-24 06:32:00,0,0.06431259,0
21165,VIA-00882,2026-08-24 07:02:00,0,0.036642153,0
21166,VIA-00882,2026-08-24 07:32:00,0,0.03579905,0
21167,VIA-00882,2026-08-24 08:02:00,0,0.03535383,0
21168,VIA-00882,2026-08-24 08:32:00,0,0.027734224,0
21217,VIA-00885,2026-08-25 17:07:00,0,0.051292576,0
21218,VIA-00885,2026-08-25 17:37:00,1,0.05697981,0
21219,VIA-00885,2026-08-25 18:07:00,1,0.044234842,0
21220,VIA-00885,2026-08-25 18:37:00,0,0.117271274,0
21221,VIA-00885,2026-08-25 19:07:00,0,0.079332076,0
21222,VIA-00885,2026-08-25 19:37:00,0,0.09218765,0
21223,VIA-00885,2026-08-25 20:07:00,0,0.1269916,0
21224,VIA-00885,2026-08-25 20:37:00,0,0.1234037,0
21225,VIA-00885,2026-08-25 21:07:00,0,0.10686737,0
21226,VIA-00885,2026-08-25 21:37:00,0,0.12352916,0
21227,VIA-00885,2026-08-25 22:07:00,0,0.123195745,0
21228,VIA-00885,2026-08-25 22:37:00,0,0.15791465,0
21229,VIA-00885,2026-08-25 23:07:00,0,0.17872004,0
21230,VIA-00885,2026-08-25 23:37:00,0,0.15560567,0
21231,VIA-00885,2026-08-26 00:07:00,0,0.1231367,0
21232,VIA-00885,2026-08-26 00:37:00,0,0.074773446,0
21233,VIA-00885,2026-08-26 01:07:00,0,0.09567464,0
21234,VIA-00885,2026-08-26 01:37:00,0,0.067693606,0
21235,VIA-00885,2026-08-26 02:07:00,0,0.07303713,0
21236,VIA-00885,2026-08-26 02:37:00,0,0.048532058,0
21237,VIA-00885,2026-08-26 03:07:00,0,0.04787835,0
21238,VIA-00885,2026-08-26 03:37:00,0,0.034636274,0
21239,VIA-00885,2026-08-26 04:07:00,0,0.017106676,0
21289,VIA-00888,2026-08-22 14:18:00,0,0.020531636,0
21290,VIA-00888,2026-08-22 14:48:00,0,0.002287949,0
21291,VIA-00888,2026-08-22 15:18:00,0,0.017258441,0
21292,VIA-00888,2026-08-22 15:48:00,0,0.007832435,0
21293,VIA-00888,2026-08-22 16:18:00,0,0.019866267,0
21294,VIA-00888,2026-08-22 16:48:00,0,0.02026607,0
21295,VIA-00888,2026-08-22 17:18:00,0,0.008818487,0
21296,VIA-00888,2026-08-22 17:48:00,0,0.02191076,0
21297,VIA-00888,2026-08-22 18:18:00,0,0.006160581,0
21298,VIA-00888,2026-08-22 18:48:00,0,0.030362679,0
21299,VIA-00888,2026-08-22 19:18:00,0,0.024399161,0
21300,VIA-00888,2026-08-22 19:48:00,0,0.03184305,0
21301,VIA-00888,2026-08-22 20:18:00,0,0.037402768,0
21302,VIA-00888,2026-08-22 20:48:00,0,0.011726822,0
21303,VIA-00888,2026-08-22 21:18:00,0,0.08714185,0
21304,VIA-00888,2026-08-22 21:48:00,0,0.007967107,0
21305,VIA-00888,2026-08-22 22:18:00,0,0.016485337,0
21306,VIA-00888,2026-08-22 22:48:00,0,0.009512452,0
21307,VIA-00888,2026-08-22 23:18:00,0,0.015855365,0
21308,VIA-00888,2026-08-22 23:48:00,0,0.009324065,0
21309,VIA-00888,2026-08-23 00:18:00,0,0.012896903,0
21310,VIA-00888,2026-08-23 00:48:00,0,0.0065527693,0
21311,VIA-00888,2026-08-23 01:18:00,0,0.00534516,0
21312,VIA-00888,2026-08-23 01:48:00,0,0.0030691177,0
21361,VIA-00891,2026-08-23 03:12:00,0,0.033547163,0
21362,VIA-00891,2026-08-23 03:42:00,0,0.022001678,0
21363,VIA-00891,2026-08-23 04:12:00,0,0.0114576025,0
21364,VIA-00891,2026-08-23 04:42:00,0,0.012095257,0
21365,VIA-00891,2026-08-23 05:12:00,0,0.011386342,0
21366,VIA-00891,2026-08-23 05:42:00,0,0.014906994,0
21367,VIA-00891,2026-08-23 06:12:00,0,0.014040749,0
21368,VIA-00891,2026-08-23 06:42:00,0,0.011699696,0
21369,VIA-00891,2026-08-23 07:12:00,0,0.014043092,0
21370,VIA-00891,2026-08-23 07:42:00,0,0.0135942735,0
21371,VIA-00891,2026-08-23 08:12:00,0,0.010137669,0
21372,VIA-00891,2026-08-23 08:42:00,0,0.020668332,0
21373,VIA-00891,2026-08-23 09:12:00,0,0.02274055,0
21374,VIA-00891,2026-08-23 09:42:00,0,0.012135268,0
21375,VIA-00891,2026-08-23 10:12:00,0,0.019450253,0
21376,VIA-00891,2026-08-23 10:42:00,0,0.012108448,0
21377,VIA-00891,2026-08-23 11:12:00,0,0.017293675,0
21378,VIA-00891,2026-08-23 11:42:00,0,0.020087786,0
21379,VIA-00891,2026-08-23 12:12:00,0,0.0064658416,0
21380,VIA-00891,2026-08-23 12:42:00,0,0.0031262795,0
21381,VIA-00891,2026-08-23 13:12:00,0,0.009497955,0
21382,VIA-00891,2026-08-23 13:42:00,0,0.00462677,0
21383,VIA-00891,2026-08-23 14:12:00,0,0.0016720137,0
21384,VIA-00891,2026-08-23 14:42:00,0,0.0016338036,0
21457,VIA-00895,2026-08-22 21:05:00,0,0.010289959,0
21458,VIA-00895,2026-08-22 21:35:00,0,0.01196497,0
21459,VIA-00895,2026-08-22 22:05:00,0,0.018595684,0
21461,VIA-00895,2026-08-22 23:05:00,0,0.019722328,0
21462,VIA-00895,2026-08-22 23:35:00,0,0.032895688,0
21463,VIA-00895,2026-08-23 00:05:00,0,0.038838208,0
21464,VIA-00895,2026-08-23 00:35:00,0,0.029537115,0
21465,VIA-00895,2026-08-23 01:05:00,0,0.092569426,0
21466,VIA-00895,2026-08-23 01:35:00,0,0.05991904,0
21467,VIA-00895,2026-08-23 02:05:00,0,0.09953631,0
21468,VIA-00895,2026-08-23 02:35:00,0,0.05021213,0
21469,VIA-00895,2026-08-23 03:05:00,0,0.109188356,0
21470,VIA-00895,2026-08-23 03:35:00,0,0.087563686,0
21471,VIA-00895,2026-08-23 04:05:00,0,0.09867538,0
21472,VIA-00895,2026-08-23 04:35:00,0,0.08754818,0
21473,VIA-00895,2026-08-23 05:05:00,0,0.07996976,0
21474,VIA-00895,2026-08-23 05:35:00,0,0.076944895,0
21475,VIA-00895,2026-08-23 06:05:00,0,0.066988476,0
21476,VIA-00895,2026-08-23 06:35:00,0,0.05776937,0
21477,VIA-00895,2026-08-23 07:05:00,0,0.05362342,0
21478,VIA-00895,2026-08-23 07:35:00,0,0.044896446,0
21479,VIA-00895,2026-08-23 08:05:00,0,0.04114369,0
21480,VIA-00895,2026-08-23 08:35:00,0,0.03376364,0
21817,VIA-00910,2026-08-24 20:59:00,0,0.040697478,0
21818,VIA-00910,2026-08-24 21:29:00,0,0.015838157,0
21819,VIA-00910,2026-08-24 21:59:00,0,0.013633609,0
21820,VIA-00910,2026-08-24 22:29:00,0,0.019301496,0
21821,VIA-00910,2026-08-24 22:59:00,0,0.01964928,0
21822,VIA-00910,2026-08-24 23:29:00,0,0.013330552,0
21823,VIA-00910,2026-08-24 23:59:00,0,0.025258739,0
21824,VIA-00910,2026-08-25 00:29:00,0,0.013003569,0
21825,VIA-00910,2026-08-25 00:59:00,0,0.020708213,0
21826,VIA-00910,2026-08-25 01:29:00,0,0.03020495,0
21827,VIA-00910,2026-08-25 01:59:00,0,0.022272797,0
21828,VIA-00910,2026-08-25 02:29:00,0,0.022162871,0
21829,VIA-00910,2026-08-25 02:59:00,0,0.029039556,0
21830,VIA-00910,2026-08-25 03:29:00,0,0.03968001,0
21831,VIA-00910,2026-08-25 03:59:00,1,0.021858063,0
21832,VIA-00910,2026-08-25 04:29:00,1,0.03640221,0
21833,VIA-00910,2026-08-25 04:59:00,0,0.29238203,0
21834,VIA-00910,2026-08-25 05:29:00,0,0.014805982,0
21835,VIA-00910,2026-08-25 05:59:00,0,0.010883083,0
21836,VIA-00910,2026-08-25 06:29:00,0,0.011272731,0
21837,VIA-00910,2026-08-25 06:59:00,0,0.0084332805,0
21838,VIA-00910,2026-08-25 07:29:00,0,0.035875794,0
21839,VIA-00910,2026-08-25 07:59:00,0,0.004981403,0
21840,VIA-00910,2026-08-25 08:29:00,0,0.0079584215,0
21937,VIA-00915,2026-08-24 22:15:00,0,0.011854897,0
21938,VIA-00915,2026-08-24 22:45:00,0,0.008120269,0
21939,VIA-00915,2026-08-24 23:15:00,0,0.015465368,0
21940,VIA-00915,2026-08-24 23:45:00,0,0.0135499565,0
21941,VIA-00915,2026-08-25 00:15:00,0,0.028000172,0
21942,VIA-00915,2026-08-25 00:45:00,0,0.025145166,0
21943,VIA-00915,2026-08-25 01:15:00,0,0.047718033,0
21944,VIA-00915,2026-08-25 01:45:00,0,0.03177366,0
21945,VIA-00915,2026-08-25 02:15:00,0,0.07221134,0
21946,VIA-00915,2026-08-25 02:45:00,0,0.08204404,0
21947,VIA-00915,2026-08-25 03:15:00,0,0.107407205,0
21948,VIA-00915,2026-08-25 03:45:00,0,0.10512819,0
21949,VIA-00915,2026-08-25 04:15:00,0,0.10866467,0
21950,VIA-00915,2026-08-25 04:45:00,0,0.1145062,0
21951,VIA-00915,2026-08-25 05:15:00,0,0.121690296,0
21952,VIA-00915,2026-08-25 05:45:00,0,0.11717497,0
21953,VIA-00915,2026-08-25 06:15:00,0,0.09376503,0
21954,VIA-00915,2026-08-25 06:45:00,0,0.10143952,0
21955,VIA-00915,2026-08-25 07:15:00,0,0.07784194,0
21956,VIA-00915,2026-08-25 07:45:00,0,0.06366855,0
21957,VIA-00915,2026-08-25 08:15:00,0,0.054886483,0
21958,VIA-00915,2026-08-25 08:45:00,0,0.046237934,0
21959,VIA-00915,2026-08-25 09:15:00,0,0.034257103,0
21960,VIA-00915,2026-08-25 09:45:00,0,0.032664046,0
21961,VIA-00916,2026-08-22 02:32:00,0,0.039715625,0
21962,VIA-00916,2026-08-22 03:02:00,0,0.012773052,0
21963,VIA-00916,2026-08-22 03:32:00,0,0.01927559,0
21964,VIA-00916,2026-08-22 04:02:00,0,0.030493129,0
21965,VIA-00916,2026-08-22 04:32:00,0,0.005765416,0
21966,VIA-00916,2026-08-22 05:02:00,0,0.015797455,0
21967,VIA-00916,2026-08-22 05:32:00,0,0.017558282,0
21968,VIA-00916,2026-08-22 06:02:00,0,0.024716279,0
21969,VIA-00916,2026-08-22 06:32:00,0,0.011454007,0
21970,VIA-00916,2026-08-22 07:02:00,0,0.046199843,0
21971,VIA-00916,2026-08-22 07:32:00,0,0.028958911,0
21972,VIA-00916,2026-08-22 08:02:00,0,0.025827203,0
21973,VIA-00916,2026-08-22 08:32:00,0,0.018158259,0
21974,VIA-00916,2026-08-22 09:02:00,0,0.01629429,0
21975,VIA-00916,2026-08-22 09:32:00,0,0.013307134,0
21976,VIA-00916,2026-08-22 10:02:00,0,0.029986065,0
21977,VIA-00916,2026-08-22 10:32:00,0,0.013186069,0
21978,VIA-00916,2026-08-22 11:02:00,0,0.007650811,0
21979,VIA-00916,2026-08-22 11:32:00,0,0.012638252,0
21980,VIA-00916,2026-08-22 12:02:00,0,0.005324018,0
21981,VIA-00916,2026-08-22 12:32:00,0,0.0037728068,0
21982,VIA-00916,2026-08-22 13:02:00,0,0.0027647007,0
21983,VIA-00916,2026-08-22 13:32:00,0,0.007875838,0
21984,VIA-00916,2026-08-22 14:02:00,0,0.005292853,0
22057,VIA-00920,2026-08-24 14:30:00,0,0.03842706,0
22058,VIA-00920,2026-08-24 15:00:00,0,0.0115618175,0
22059,VIA-00920,2026-08-24 15:30:00,0,0.031820606,0
22060,VIA-00920,2026-08-24 16:00:00,0,0.008090997,0
22061,VIA-00920,2026-08-24 16:30:00,0,0.034984812,0
22062,VIA-00920,2026-08-24 17:00:00,0,0.029682249,0
22063,VIA-00920,2026-08-24 17:30:00,0,0.025511218,0
22064,VIA-00920,2026-08-24 18:00:00,0,0.025564985,0
22065,VIA-00920,2026-08-24 18:30:00,0,0.025795057,0
22066,VIA-00920,2026-08-24 19:00:00,0,0.04721832,0
22067,VIA-00920,2026-08-24 19:30:00,0,0.055717982,0
22068,VIA-00920,2026-08-24 20:00:00,0,0.03302625,0
22069,VIA-00920,2026-08-24 20:30:00,0,0.0142959235,0
22070,VIA-00920,2026-08-24 21:00:00,0,0.029643545,0
22071,VIA-00920,2026-08-24 21:30:00,0,0.01826622,0
22072,VIA-00920,2026-08-24 22:00:00,0,0.1299129,0
22073,VIA-00920,2026-08-24 22:30:00,0,0.012387291,0
22074,VIA-00920,2026-08-24 23:00:00,0,0.008752108,0
22075,VIA-00920,2026-08-24 23:30:00,0,0.009692857,0
22076,VIA-00920,2026-08-25 00:00:00,0,0.0063085537,0
22077,VIA-00920,2026-08-25 00:30:00,0,0.0036682158,0
22078,VIA-00920,2026-08-25 01:00:00,0,0.0028003051,0
22079,VIA-00920,2026-08-25 01:30:00,0,0.002980204,0
22080,VIA-00920,2026-08-25 02:00:00,0,0.001879852,0
22081,VIA-00921,2026-08-23 01:34:00,0,0.013671383,0
22082,VIA-00921,2026-08-23 02:04:00,0,0.0069652526,0
22083,VIA-00921,2026-08-23 02:34:00,0,0.0053067333,0
22084,VIA-00921,2026-08-23 03:04:00,0,0.0044224933,0
22085,VIA-00921,2026-08-23 03:34:00,0,0.0066629634,0
22086,VIA-00921,2026-08-23 04:04:00,0,0.008361702,0
22087,VIA-00921,2026-08-23 04:34:00,0,0.0058504352,0
22088,VIA-00921,2026-08-23 05:04:00,0,0.010641688,0
22089,VIA-00921,2026-08-23 05:34:00,0,0.006758083,0
22090,VIA-00921,2026-08-23 06:04:00,0,0.0045455764,0
22091,VIA-00921,2026-08-23 06:34:00,0,0.015210268,0
22092,VIA-00921,2026-08-23 07:04:00,0,0.018539248,0
22093,VIA-00921,2026-08-23 07:34:00,0,0.01577945,0
22094,VIA-00921,2026-08-23 08:04:00,0,0.018265842,0
22095,VIA-00921,2026-08-23 08:34:00,0,0.014168116,0
22096,VIA-00921,2026-08-23 09:04:00,0,0.010937244,0
22097,VIA-00921,2026-08-23 09:34:00,0,0.021178208,0
22098,VIA-00921,2026-08-23 10:04:00,0,0.0268667,0
22099,VIA-00921,2026-08-23 10:34:00,0,0.021653906,0
22100,VIA-00921,2026-08-23 11:04:00,0,0.013937087,0
22101,VIA-00921,2026-08-23 11:34:00,0,0.01605552,0
22102,VIA-00921,2026-08-23 12:04:00,0,0.034614947,0
22103,VIA-00921,2026-08-23 12:34:00,0,0.003696639,0
22104,VIA-00921,2026-08-23 13:04:00,0,0.006405863,0
22129,VIA-00923,2026-08-21 12:10:00,0,0.029826185,0
22130,VIA-00923,2026-08-21 12:40:00,0,0.009605958,0
22131,VIA-00923,2026-08-21 13:10:00,0,0.006189707,0
22132,VIA-00923,2026-08-21 13:40:00,0,0.0109668,0
22133,VIA-00923,2026-08-21 14:10:00,0,0.009972934,0
22134,VIA-00923,2026-08-21 14:40:00,0,0.014590153,0
22135,VIA-00923,2026-08-21 15:10:00,0,0.0077546346,0
22136,VIA-00923,2026-08-21 15:40:00,0,0.011812676,0
22137,VIA-00923,2026-08-21 16:10:00,0,0.01349524,0
22138,VIA-00923,2026-08-21 16:40:00,0,0.011529243,0
22139,VIA-00923,2026-08-21 17:10:00,0,0.02650112,0
22140,VIA-00923,2026-08-21 17:40:00,0,0.010038499,0
22141,VIA-00923,2026-08-21 18:10:00,0,0.016037805,0
22142,VIA-00923,2026-08-21 18:40:00,0,0.011857791,0
22143,VIA-00923,2026-08-21 19:10:00,0,0.00833702,0
22144,VIA-00923,2026-08-21 19:40:00,0,0.018069694,0
22145,VIA-00923,2026-08-21 20:10:00,0,0.0067071184,0
22146,VIA-00923,2026-08-21 20:40:00,0,0.0065283347,0
22147,VIA-00923,2026-08-21 21:10:00,0,0.003049545,0
22148,VIA-00923,2026-08-21 21:40:00,0,0.010233258,0
22149,VIA-00923,2026-08-21 22:10:00,0,0.0025266167,0
22150,VIA-00923,2026-08-21 22:40:00,0,0.0018346675,0
22151,VIA-00923,2026-08-21 23:10:00,0,0.0021858113,0
22152,VIA-00923,2026-08-21 23:40:00,0,0.0022721079,0
22177,VIA-00925,2026-08-21 16:45:00,0,0.045024022,0
22178,VIA-00925,2026-08-21 17:15:00,1,0.0104673235,0
22179,VIA-00925,2026-08-21 17:45:00,1,0.012840439,0
22180,VIA-00925,2026-08-21 18:15:00,0,0.012019298,0
22181,VIA-00925,2026-08-21 18:45:00,0,0.015613498,0
22182,VIA-00925,2026-08-21 19:15:00,0,0.017862083,0
22183,VIA-00925,2026-08-21 19:45:00,0,0.023839612,0
22184,VIA-00925,2026-08-21 20:15:00,0,0.024536802,0
22185,VIA-00925,2026-08-21 20:45:00,0,0.027330095,0
22186,VIA-00925,2026-08-21 21:15:00,0,0.02774141,0
22187,VIA-00925,2026-08-21 21:45:00,0,0.038572934,0
22188,VIA-00925,2026-08-21 22:15:00,0,0.03409818,0
22189,VIA-00925,2026-08-21 22:45:00,0,0.031295247,0
22190,VIA-00925,2026-08-21 23:15:00,0,0.017844265,0
22191,VIA-00925,2026-08-21 23:45:00,0,0.030007849,0
22192,VIA-00925,2026-08-22 00:15:00,0,0.017559534,0
22193,VIA-00925,2026-08-22 00:45:00,0,0.019983854,0
22194,VIA-00925,2026-08-22 01:15:00,0,0.014056414,0
22195,VIA-00925,2026-08-22 01:45:00,0,0.01618294,0
22196,VIA-00925,2026-08-22 02:15:00,0,0.014073527,0
22197,VIA-00925,2026-08-22 02:45:00,0,0.009416365,0
22198,VIA-00925,2026-08-22 03:15:00,0,0.008546048,0
22199,VIA-00925,2026-08-22 03:45:00,0,0.005833608,0
22200,VIA-00925,2026-08-22 04:15:00,0,0.006492897,0
22393,VIA-00934,2026-08-22 05:51:00,0,0.034436658,0
22394,VIA-00934,2026-08-22 06:21:00,1,0.013068932,0
22395,VIA-00934,2026-08-22 06:51:00,1,0.019021275,0
22396,VIA-00934,2026-08-22 07:21:00,0,0.04431998,0
22397,VIA-00934,2026-08-22 07:51:00,0,0.014087925,0
22398,VIA-00934,2026-08-22 08:21:00,0,0.02202758,0
22399,VIA-00934,2026-08-22 08:51:00,0,0.020230077,0
22400,VIA-00934,2026-08-22 09:21:00,0,0.026719324,0
22401,VIA-00934,2026-08-22 09:51:00,0,0.01599164,0
22402,VIA-00934,2026-08-22 10:21:00,0,0.035904948,0
22403,VIA-00934,2026-08-22 10:51:00,0,0.028335346,0
22404,VIA-00934,2026-08-22 11:21:00,0,0.020961337,0
22405,VIA-00934,2026-08-22 11:51:00,0,0.018414246,0
22406,VIA-00934,2026-08-22 12:21:00,0,0.009499597,0
22407,VIA-00934,2026-08-22 12:51:00,0,0.012072539,0
22408,VIA-00934,2026-08-22 13:21:00,0,0.0056540538,0
22409,VIA-00934,2026-08-22 13:51:00,0,0.006231959,0
22410,VIA-00934,2026-08-22 14:21:00,1,0.00954801,0
22411,VIA-00934,2026-08-22 14:51:00,1,0.005421557,0
22412,VIA-00934,2026-08-22 15:21:00,0,0.009766955,0
22413,VIA-00934,2026-08-22 15:51:00,0,0.0048300726,0
22414,VIA-00934,2026-08-22 16:21:00,0,0.00697108,0
22415,VIA-00934,2026-08-22 16:51:00,0,0.0015319277,0
22416,VIA-00934,2026-08-22 17:21:00,0,0.001167772,0
23137,VIA-00965,2026-08-25 04:16:00,0,0.036830448,0
23138,VIA-00965,2026-08-25 04:46:00,0,0.01790965,0
23139,VIA-00965,2026-08-25 05:16:00,0,0.026640868,0
23140,VIA-00965,2026-08-25 05:46:00,0,0.025061434,0
23141,VIA-00965,2026-08-25 06:16:00,0,0.035634752,0
23142,VIA-00965,2026-08-25 06:46:00,0,0.010110116,0
23143,VIA-00965,2026-08-25 07:16:00,0,0.034548387,0
23144,VIA-00965,2026-08-25 07:46:00,0,0.031163506,0
23145,VIA-00965,2026-08-25 08:16:00,0,0.015463509,0
23146,VIA-00965,2026-08-25 08:46:00,0,0.015283933,0
23147,VIA-00965,2026-08-25 09:16:00,0,0.0247617,0
23148,VIA-00965,2026-08-25 09:46:00,0,0.04030621,0
23149,VIA-00965,2026-08-25 10:16:00,0,0.020059489,0
23150,VIA-00965,2026-08-25 10:46:00,0,0.032808904,0
23151,VIA-00965,2026-08-25 11:16:00,0,0.01095587,0
23152,VIA-00965,2026-08-25 11:46:00,0,0.012436657,0
23153,VIA-00965,2026-08-25 12:16:00,0,0.008406368,0
23154,VIA-00965,2026-08-25 12:46:00,0,0.010047359,0
23155,VIA-00965,2026-08-25 13:16:00,0,0.011830434,0
23156,VIA-00965,2026-08-25 13:46:00,0,0.0040433723,0
23157,VIA-00965,2026-08-25 14:16:00,0,0.0054041008,0
23158,VIA-00965,2026-08-25 14:46:00,0,0.0058100913,0
23159,VIA-00965,2026-08-25 15:16:00,0,0.0022631802,0
23160,VIA-00965,2026-08-25 15:46:00,0,0.0017698294,0
23257,VIA-00970,2026-08-25 02:14:00,0,0.02480388,0
23258,VIA-00970,2026-08-25 02:44:00,0,0.0031211327,0
23259,VIA-00970,2026-08-25 03:14:00,0,0.0034778602,0
23260,VIA-00970,2026-08-25 03:44:00,0,0.0055086175,0
23261,VIA-00970,2026-08-25 04:14:00,0,0.004391119,0
23262,VIA-00970,2026-08-25 04:44:00,0,0.0071506966,0
23263,VIA-00970,2026-08-25 05:14:00,0,0.005381234,0
23264,VIA-00970,2026-08-25 05:44:00,0,0.007900913,0
23265,VIA-00970,2026-08-25 06:14:00,0,0.0042380393,0
23266,VIA-00970,2026-08-25 06:44:00,0,0.0060797986,0
23267,VIA-00970,2026-08-25 07:14:00,0,0.0060678893,0
23268,VIA-00970,2026-08-25 07:44:00,0,0.005172882,0
23269,VIA-00970,2026-08-25 08:14:00,0,0.0065559945,0
23270,VIA-00970,2026-08-25 08:44:00,0,0.0053134053,0
23271,VIA-00970,2026-08-25 09:14:00,0,0.008111586,0
23272,VIA-00970,2026-08-25 09:44:00,0,0.019978711,0
23273,VIA-00970,2026-08-25 10:14:00,0,0.0025010067,0
23274,VIA-00970,2026-08-25 10:44:00,0,0.0063601583,0
23275,VIA-00970,2026-08-25 11:14:00,0,0.0024668048,0
23276,VIA-00970,2026-08-25 11:44:00,0,0.0051788827,0
23277,VIA-00970,2026-08-25 12:14:00,0,0.0064820573,0
23278,VIA-00970,2026-08-25 12:44:00,0,0.0040433872,0
23279,VIA-00970,2026-08-25 13:14:00,0,0.00098525,0
23280,VIA-00970,2026-08-25 13:44:00,0,0.0017282992,0
23425,VIA-00977,2026-08-21 16:00:00,0,0.03325865,0
23427,VIA-00977,2026-08-21 17:00:00,0,0.013138242,0
23428,VIA-00977,2026-08-21 17:30:00,0,0.011176519,0
23429,VIA-00977,2026-08-21 18:00:00,0,0.01564188,0
23430,VIA-00977,2026-08-21 18:30:00,0,0.02337867,0
23431,VIA-00977,2026-08-21 19:00:00,0,0.021313675,0
23432,VIA-00977,2026-08-21 19:30:00,0,0.03057176,0
23433,VIA-00977,2026-08-21 20:00:00,0,0.033273876,0
23434,VIA-00977,2026-08-21 20:30:00,0,0.04436128,0
23435,VIA-00977,2026-08-21 21:00:00,0,0.055756453,0
23436,VIA-00977,2026-08-21 21:30:00,0,0.061997194,0
23437,VIA-00977,2026-08-21 22:00:00,0,0.08598189,0
23438,VIA-00977,2026-08-21 22:30:00,0,0.09707004,0
23439,VIA-00977,2026-08-21 23:00:00,0,0.088455126,0
23440,VIA-00977,2026-08-21 23:30:00,0,0.0596973,0
23441,VIA-00977,2026-08-22 00:00:00,0,0.077363685,0
23442,VIA-00977,2026-08-22 00:30:00,0,0.05537467,0
23443,VIA-00977,2026-08-22 01:00:00,0,0.060410384,0
23444,VIA-00977,2026-08-22 01:30:00,0,0.037324883,0
23445,VIA-00977,2026-08-22 02:00:00,0,0.040357154,0
23446,VIA-00977,2026-08-22 02:30:00,0,0.024306815,0
23447,VIA-00977,2026-08-22 03:00:00,0,0.014501283,0
23448,VIA-00977,2026-08-22 03:30:00,0,0.017905803,0
23569,VIA-00983,2026-08-21 20:46:00,0,0.04133787,0
23570,VIA-00983,2026-08-21 21:16:00,0,0.016955629,0
23571,VIA-00983,2026-08-21 21:46:00,0,0.029330581,0
23572,VIA-00983,2026-08-21 22:16:00,0,0.039597496,0
23573,VIA-00983,2026-08-21 22:46:00,0,0.050879,0
23574,VIA-00983,2026-08-21 23:16:00,0,0.049165864,0
23575,VIA-00983,2026-08-21 23:46:00,0,0.05740977,0
23576,VIA-00983,2026-08-22 00:16:00,0,0.070543654,0
23577,VIA-00983,2026-08-22 00:46:00,0,0.082785465,0
23578,VIA-00983,2026-08-22 01:16:00,0,0.077277005,0
23579,VIA-00983,2026-08-22 01:46:00,0,0.10553536,0
23580,VIA-00983,2026-08-22 02:16:00,0,0.07982631,0
23581,VIA-00983,2026-08-22 02:46:00,0,0.119795784,0
23582,VIA-00983,2026-08-22 03:16:00,0,0.08164859,0
23583,VIA-00983,2026-08-22 03:46:00,0,0.10980767,0
23584,VIA-00983,2026-08-22 04:16:00,0,0.089819856,0
23585,VIA-00983,2026-08-22 04:46:00,0,0.07996488,0
23586,VIA-00983,2026-08-22 05:16:00,0,0.06459495,0
23587,VIA-00983,2026-08-22 05:46:00,0,0.052977126,0
23588,VIA-00983,2026-08-22 06:16:00,0,0.03361702,0
23589,VIA-00983,2026-08-22 06:46:00,0,0.030633364,0
23590,VIA-00983,2026-08-22 07:16:00,0,0.02197763,0
23591,VIA-00983,2026-08-22 07:46:00,0,0.01590475,0
23592,VIA-00983,2026-08-22 08:16:00,0,0.013126377,0
23737,VIA-00990,2026-08-21 05:08:00,0,0.04003926,0
23738,VIA-00990,2026-08-21 05:38:00,0,0.0039825384,0
23739,VIA-00990,2026-08-21 06:08:00,0,0.023461707,0
23740,VIA-00990,2026-08-21 06:38:00,0,0.015271328,0
23741,VIA-00990,2026-08-21 07:08:00,0,0.01782094,0
23742,VIA-00990,2026-08-21 07:38:00,0,0.026532097,0
23743,VIA-00990,2026-08-21 08:08:00,0,0.024855789,0
23744,VIA-00990,2026-08-21 08:38:00,0,0.017296769,0
23745,VIA-00990,2026-08-21 09:08:00,0,0.029972652,0
23746,VIA-00990,2026-08-21 09:38:00,0,0.025583798,0
23747,VIA-00990,2026-08-21 10:08:00,0,0.03297839,0
23748,VIA-00990,2026-08-21 10:38:00,0,0.018417755,0
23749,VIA-00990,2026-08-21 11:08:00,0,0.012645002,0
23750,VIA-00990,2026-08-21 11:38:00,0,0.014033661,0
23751,VIA-00990,2026-08-21 12:08:00,0,0.0134700425,0
23752,VIA-00990,2026-08-21 12:38:00,0,0.010843875,0
23753,VIA-00990,2026-08-21 13:08:00,0,0.009786325,0
23754,VIA-00990,2026-08-21 13:38:00,0,0.009557372,0
23755,VIA-00990,2026-08-21 14:08:00,0,0.029400233,0
23756,VIA-00990,2026-08-21 14:38:00,0,0.004469392,0
23757,VIA-00990,2026-08-21 15:08:00,0,0.005402005,0
23758,VIA-00990,2026-08-21 15:38:00,0,0.0035289524,0
23759,VIA-00990,2026-08-21 16:08:00,0,0.0023120914,0
