fila_bronze,timestamp,viaje_id,order_id,camion_id,producto_id,temperatura_cabina_c,temp_unit,humedad_cabina_pct,desviacion_termica_flag,desviacion_proximos_60min_flag,timestamp_en_cuarentena,timestamp_motivo,viaje_id_en_cuarentena,viaje_id_motivo,order_id_en_cuarentena,order_id_motivo,camion_id_en_cuarentena,camion_id_motivo,producto_id_en_cuarentena,producto_id_motivo,temperatura_cabina_c_en_cuarentena,temperatura_cabina_c_motivo,temp_unit_en_cuarentena,temp_unit_motivo,humedad_cabina_pct_en_cuarentena,humedad_cabina_pct_motivo,desviacion_termica_flag_en_cuarentena,desviacion_termica_flag_motivo,desviacion_proximos_60min_flag_en_cuarentena,desviacion_proximos_60min_flag_motivo,en_cuarentena_diagnostico,zona_horaria_origen,acciones_tratamiento,motivos_tratamiento,camion_id_tratado,temp_unit_tratado,temperatura_cabina_c_tratada,temperatura_convertida_f_a_c,humedad_cabina_pct_tratada,timestamp_bolivia_tratado,temperatura_imputada,humedad_imputada,motivo_cuarentena_final,en_cuarentena_final,decision_tratamiento,umbral_producto_evaluable,flag_termico_coherente,apta_kpi_termico,categoria_producto_maestro,tipo_camion_maestro,compatibilidad_tipo_camion_estado,posible_incompatibilidad_termica,compatibilidad_tipo_camion_motivo,apta_objetivo_60min
27854,2026-08-09 02:25:00,VIA-01161,ORD-2026-05416,CAM-03,PROD-014,23.3,C,54.2,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-03,C,23.3,False,54.2,2026-08-09 02:25:00,False,False,,False,SILVER,True,True,True,Seco,Seco,SIN_ALERTA,False,,True
27855,2026-08-09 02:55:00,VIA-01161,ORD-2026-05416,CAM-03,PROD-014,17.06,C,49.7,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-03,C,17.06,False,49.7,2026-08-09 02:55:00,False,False,,False,SILVER,True,True,True,Seco,Seco,SIN_ALERTA,False,,True
27856,2026-08-09 03:25:00,VIA-01161,ORD-2026-05416,CAM-03,PROD-014,21.41,C,41.5,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-03,C,21.41,False,41.5,2026-08-09 03:25:00,False,False,,False,SILVER,True,True,True,Seco,Seco,SIN_ALERTA,False,,True
27857,2026-08-09 03:55:00,VIA-01161,ORD-2026-05416,CAM-03,PROD-014,20.16,C,58.6,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-03,C,20.16,False,58.6,2026-08-09 03:55:00,False,False,,False,SILVER,True,True,True,Seco,Seco,SIN_ALERTA,False,,True
27858,2026-08-09 04:25:00,VIA-01161,ORD-2026-05416,CAM-03,PROD-014,19.06,C,56.9,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-03,C,19.06,False,56.9,2026-08-09 04:25:00,False,False,,False,SILVER,True,True,True,Seco,Seco,SIN_ALERTA,False,,True
27859,2026-08-09 04:55:00,VIA-01161,ORD-2026-05416,CAM-03,PROD-014,21.63,C,41.2,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-03,C,21.63,False,41.2,2026-08-09 04:55:00,False,False,,False,SILVER,True,True,True,Seco,Seco,SIN_ALERTA,False,,True
27860,2026-08-09 05:25:00,VIA-01161,ORD-2026-05416,CAM-03,PROD-014,23.69,C,54.2,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-03,C,23.69,False,54.2,2026-08-09 05:25:00,False,False,,False,SILVER,True,True,True,Seco,Seco,SIN_ALERTA,False,,True
27861,2026-08-09 05:55:00,VIA-01161,ORD-2026-05416,CAM-03,PROD-014,21.74,C,43.3,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-03,C,21.74,False,43.3,2026-08-09 05:55:00,False,False,,False,SILVER,True,True,True,Seco,Seco,SIN_ALERTA,False,,True
27862,2026-08-09 06:25:00,VIA-01161,ORD-2026-05416,CAM-03,PROD-014,19.8,C,50.5,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-03,C,19.8,False,50.5,2026-08-09 06:25:00,False,False,,False,SILVER,True,True,True,Seco,Seco,SIN_ALERTA,False,,True
27863,2026-08-09 06:55:00,VIA-01161,ORD-2026-05416,CAM-03,PROD-014,16.63,C,37.6,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-03,C,16.63,False,37.6,2026-08-09 06:55:00,False,False,,False,SILVER,True,True,True,Seco,Seco,SIN_ALERTA,False,,True
27864,2026-08-09 07:25:00,VIA-01161,ORD-2026-05416,CAM-03,PROD-014,22.92,C,43.5,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-03,C,22.92,False,43.5,2026-08-09 07:25:00,False,False,,False,SILVER,True,True,True,Seco,Seco,SIN_ALERTA,False,,True
27865,2026-08-07 16:20:00,VIA-01162,ORD-2026-04121,CAM-01,PROD-025,-18.18,C,78.9,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-01,C,-18.18,False,78.9,2026-08-07 16:20:00,False,False,,False,SILVER,True,True,True,Congelado,Refrigerado,SIN_ALERTA,False,,True
27866,2026-08-07 16:50:00,VIA-01162,ORD-2026-04121,CAM-01,PROD-025,-17.29,C,66.3,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-01,C,-17.29,False,66.3,2026-08-07 16:50:00,False,False,,False,SILVER,True,True,True,Congelado,Refrigerado,SIN_ALERTA,False,,True
27867,2026-08-07 17:20:00,VIA-01162,ORD-2026-04121,CAM-01,PROD-025,-19.09,C,64.6,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-01,C,-19.09,False,64.6,2026-08-07 17:20:00,False,False,,False,SILVER,True,True,True,Congelado,Refrigerado,SIN_ALERTA,False,,True
27868,2026-08-07 17:50:00,VIA-01162,ORD-2026-04121,CAM-01,PROD-025,-17.8,C,69.8,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-01,C,-17.8,False,69.8,2026-08-07 17:50:00,False,False,,False,SILVER,True,True,True,Congelado,Refrigerado,SIN_ALERTA,False,,True
27869,2026-08-07 18:20:00,VIA-01162,ORD-2026-04121,CAM-01,PROD-025,-18.11,C,76.8,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-01,C,-18.11,False,76.8,2026-08-07 18:20:00,False,False,,False,SILVER,True,True,True,Congelado,Refrigerado,SIN_ALERTA,False,,True
27870,2026-08-07 18:50:00,VIA-01162,ORD-2026-04121,CAM-01,PROD-025,-18.7,C,60.9,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-01,C,-18.7,False,60.9,2026-08-07 18:50:00,False,False,,False,SILVER,True,True,True,Congelado,Refrigerado,SIN_ALERTA,False,,True
27871,2026-08-07 19:20:00,VIA-01162,ORD-2026-04121,CAM-01,PROD-025,-19.12,C,79.8,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-01,C,-19.12,False,79.8,2026-08-07 19:20:00,False,False,,False,SILVER,True,True,True,Congelado,Refrigerado,SIN_ALERTA,False,,True
27872,2026-08-07 19:50:00,VIA-01162,ORD-2026-04121,CAM-01,PROD-025,-18.47,C,63.8,0,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-01,C,-18.47,False,63.8,2026-08-07 19:50:00,False,False,,False,SILVER,True,True,True,Congelado,Refrigerado,SIN_ALERTA,False,,True
27873,2026-08-07 20:20:00,VIA-01162,ORD-2026-04121,CAM-01,PROD-025,-17.04,C,69.7,0,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-01,C,-17.04,False,69.7,2026-08-07 20:20:00,False,False,,False,SILVER,True,True,True,Congelado,Refrigerado,SIN_ALERTA,False,,True
27874,2026-08-07 20:50:00,VIA-01162,ORD-2026-04121,CAM-01,PROD-025,-10.6,C,64.5,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-01,C,-10.6,False,64.5,2026-08-07 20:50:00,False,False,,False,SILVER,True,True,True,Congelado,Refrigerado,SIN_ALERTA,False,,True
27875,2026-08-07 21:20:00,VIA-01162,ORD-2026-04121,CAM-01,PROD-025,-10.9,C,79.5,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-01,C,-10.9,False,79.5,2026-08-07 21:20:00,False,False,,False,SILVER,True,True,True,Congelado,Refrigerado,SIN_ALERTA,False,,True
27876,2026-08-07 21:50:00,VIA-01162,ORD-2026-04121,CAM-01,PROD-025,-10.33,C,70.4,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-01,C,-10.33,False,70.4,2026-08-07 21:50:00,False,False,,False,SILVER,True,True,True,Congelado,Refrigerado,SIN_ALERTA,False,,True
27877,2026-08-07 22:20:00,VIA-01162,ORD-2026-04121,CAM-01,PROD-025,-9.86,C,82.4,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-01,C,-9.86,False,82.4,2026-08-07 22:20:00,False,False,,False,SILVER,True,True,True,Congelado,Refrigerado,SIN_ALERTA,False,,True
27878,2026-08-07 22:50:00,VIA-01162,ORD-2026-04121,CAM-01,PROD-025,-10.07,C,59.1,1,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-01,C,-10.07,False,59.1,2026-08-07 22:50:00,False,False,,False,SILVER,True,True,True,Congelado,Refrigerado,SIN_ALERTA,False,,True
27879,2026-08-07 23:20:00,VIA-01162,ORD-2026-04121,CAM-01,PROD-025,-18.18,C,64.2,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-01,C,-18.18,False,64.2,2026-08-07 23:20:00,False,False,,False,SILVER,True,True,True,Congelado,Refrigerado,SIN_ALERTA,False,,True
27880,2026-08-07 23:50:00,VIA-01162,ORD-2026-04121,CAM-01,PROD-025,-18.55,C,63.1,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-01,C,-18.55,False,63.1,2026-08-07 23:50:00,False,False,,False,SILVER,True,True,True,Congelado,Refrigerado,SIN_ALERTA,False,,True
27881,2026-08-08 00:20:00,VIA-01162,ORD-2026-04121,CAM-01,PROD-025,-16.54,C,79.7,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-01,C,-16.54,False,79.7,2026-08-08 00:20:00,False,False,,False,SILVER,True,True,True,Congelado,Refrigerado,SIN_ALERTA,False,,True
27882,2026-08-08 00:50:00,VIA-01162,ORD-2026-04121,CAM-01,PROD-025,-17.18,C,74.6,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-01,C,-17.18,False,74.6,2026-08-08 00:50:00,False,False,,False,SILVER,True,True,True,Congelado,Refrigerado,SIN_ALERTA,False,,True
27883,2026-08-08 01:20:00,VIA-01162,ORD-2026-04121,CAM-01,PROD-025,-18.16,C,62.1,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-01,C,-18.16,False,62.1,2026-08-08 01:20:00,False,False,,False,SILVER,True,True,True,Congelado,Refrigerado,SIN_ALERTA,False,,True
27884,2026-08-08 01:50:00,VIA-01162,ORD-2026-04121,CAM-01,PROD-025,-19.19,C,75.1,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-01,C,-19.19,False,75.1,2026-08-08 01:50:00,False,False,,False,SILVER,True,True,True,Congelado,Refrigerado,SIN_ALERTA,False,,True
27885,2026-08-08 02:20:00,VIA-01162,ORD-2026-04121,CAM-01,PROD-025,-17.38,C,61.1,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-01,C,-17.38,False,61.1,2026-08-08 02:20:00,False,False,,False,SILVER,True,True,True,Congelado,Refrigerado,SIN_ALERTA,False,,True
27886,2026-08-08 02:50:00,VIA-01162,ORD-2026-04121,CAM-01,PROD-025,-19.65,C,74.0,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-01,C,-19.65,False,74.0,2026-08-08 02:50:00,False,False,,False,SILVER,True,True,True,Congelado,Refrigerado,SIN_ALERTA,False,,True
27887,2026-08-08 03:20:00,VIA-01162,ORD-2026-04121,CAM-01,PROD-025,-19.24,C,69.9,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-01,C,-19.24,False,69.9,2026-08-08 03:20:00,False,False,,False,SILVER,True,True,True,Congelado,Refrigerado,SIN_ALERTA,False,,True
27888,2026-08-08 03:50:00,VIA-01162,ORD-2026-04121,CAM-01,PROD-025,-18.84,C,80.7,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-01,C,-18.84,False,80.7,2026-08-08 03:50:00,False,False,,False,SILVER,True,True,True,Congelado,Refrigerado,SIN_ALERTA,False,,True
27889,2026-08-01 14:13:00,VIA-01163,ORD-2026-03346,CAM-08,PROD-058,-17.04,C,74.7,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-08,C,-17.04,False,74.7,2026-08-01 14:13:00,False,False,,False,SILVER,True,True,True,Congelado,Refrigerado,SIN_ALERTA,False,,True
27890,2026-08-01 14:43:00,VIA-01163,ORD-2026-03346,CAM-08,PROD-058,-18.18,C,71.9,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-08,C,-18.18,False,71.9,2026-08-01 14:43:00,False,False,,False,SILVER,True,True,True,Congelado,Refrigerado,SIN_ALERTA,False,,True
27891,2026-08-01 15:13:00,VIA-01163,ORD-2026-03346,CAM-08,PROD-058,-18.08,C,66.0,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-08,C,-18.08,False,66.0,2026-08-01 15:13:00,False,False,,False,SILVER,True,True,True,Congelado,Refrigerado,SIN_ALERTA,False,,True
27892,2026-08-01 15:43:00,VIA-01163,ORD-2026-03346,CAM-08,PROD-058,-17.35,C,76.4,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-08,C,-17.35,False,76.4,2026-08-01 15:43:00,False,False,,False,SILVER,True,True,True,Congelado,Refrigerado,SIN_ALERTA,False,,True
27893,2026-08-01 16:13:00,VIA-01163,ORD-2026-03346,CAM-08,PROD-058,-17.99,C,77.8,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-08,C,-17.99,False,77.8,2026-08-01 16:13:00,False,False,,False,SILVER,True,True,True,Congelado,Refrigerado,SIN_ALERTA,False,,True
27894,2026-08-01 16:43:00,VIA-01163,ORD-2026-03346,CAM-08,PROD-058,-17.32,C,69.0,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-08,C,-17.32,False,69.0,2026-08-01 16:43:00,False,False,,False,SILVER,True,True,True,Congelado,Refrigerado,SIN_ALERTA,False,,True
27895,2026-08-01 17:13:00,VIA-01163,ORD-2026-03346,CAM-08,PROD-058,-18.23,C,66.8,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-08,C,-18.23,False,66.8,2026-08-01 17:13:00,False,False,,False,SILVER,True,True,True,Congelado,Refrigerado,SIN_ALERTA,False,,True
27896,2026-08-01 17:43:00,VIA-01163,ORD-2026-03346,CAM-08,PROD-058,-18.62,C,73.6,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-08,C,-18.62,False,73.6,2026-08-01 17:43:00,False,False,,False,SILVER,True,True,True,Congelado,Refrigerado,SIN_ALERTA,False,,True
27897,2026-08-01 18:13:00,VIA-01163,ORD-2026-03346,CAM-08,PROD-058,-17.57,C,67.0,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-08,C,-17.57,False,67.0,2026-08-01 18:13:00,False,False,,False,SILVER,True,True,True,Congelado,Refrigerado,SIN_ALERTA,False,,True
27898,2026-08-01 18:43:00,VIA-01163,ORD-2026-03346,CAM-08,PROD-058,-17.51,C,77.4,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-08,C,-17.51,False,77.4,2026-08-01 18:43:00,False,False,,False,SILVER,True,True,True,Congelado,Refrigerado,SIN_ALERTA,False,,True
27899,2026-08-01 19:13:00,VIA-01163,ORD-2026-03346,CAM-08,PROD-058,-16.56,C,55.0,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-08,C,-16.56,False,55.0,2026-08-01 19:13:00,False,False,,False,SILVER,True,True,True,Congelado,Refrigerado,SIN_ALERTA,False,,True
27900,2026-08-01 19:43:00,VIA-01163,ORD-2026-03346,CAM-08,PROD-058,-17.47,C,74.5,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-08,C,-17.47,False,74.5,2026-08-01 19:43:00,False,False,,False,SILVER,True,True,True,Congelado,Refrigerado,SIN_ALERTA,False,,True
27901,2026-08-01 20:13:00,VIA-01163,ORD-2026-03346,CAM-08,PROD-058,-18.59,C,74.6,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-08,C,-18.59,False,74.6,2026-08-01 20:13:00,False,False,,False,SILVER,True,True,True,Congelado,Refrigerado,SIN_ALERTA,False,,True
27902,2026-08-01 20:43:00,VIA-01163,ORD-2026-03346,CAM-08,PROD-058,-18.07,C,71.9,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-08,C,-18.07,False,71.9,2026-08-01 20:43:00,False,False,,False,SILVER,True,True,True,Congelado,Refrigerado,SIN_ALERTA,False,,True
27903,2026-08-01 21:13:00,VIA-01163,ORD-2026-03346,CAM-08,PROD-058,-17.99,C,58.3,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-08,C,-17.99,False,58.3,2026-08-01 21:13:00,False,False,,False,SILVER,True,True,True,Congelado,Refrigerado,SIN_ALERTA,False,,True
27904,2026-08-01 21:43:00,VIA-01163,ORD-2026-03346, cam-08 ,PROD-058,-18.97,C,73.9,0,0,False,,False,,False,,True,Formato esperado: CAM-\d{2},False,,False,,False,,False,,False,,False,,True,America/La_Paz,NORMALIZAR_CAMION_ID,Mayúsculas y espacios normalizados,CAM-08,C,-18.97,False,73.9,2026-08-01 21:43:00,False,False,,False,SILVER,True,True,True,Congelado,Refrigerado,SIN_ALERTA,False,,True
27905,2026-08-01 22:13:00,VIA-01163,ORD-2026-03346,CAM-08,PROD-058,-17.62,C,75.6,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-08,C,-17.62,False,75.6,2026-08-01 22:13:00,False,False,,False,SILVER,True,True,True,Congelado,Refrigerado,SIN_ALERTA,False,,True
27906,2026-08-01 22:43:00,VIA-01163,ORD-2026-03346,CAM-08,PROD-058,-18.23,C,64.5,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-08,C,-18.23,False,64.5,2026-08-01 22:43:00,False,False,,False,SILVER,True,True,True,Congelado,Refrigerado,SIN_ALERTA,False,,True
27907,2026-08-01 23:13:00,VIA-01163,ORD-2026-03346,CAM-08,PROD-058,-17.96,C,80.2,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-08,C,-17.96,False,80.2,2026-08-01 23:13:00,False,False,,False,SILVER,True,True,True,Congelado,Refrigerado,SIN_ALERTA,False,,True
27908,2026-08-01 23:43:00,VIA-01163,ORD-2026-03346,CAM-08,PROD-058,-17.62,C,67.8,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-08,C,-17.62,False,67.8,2026-08-01 23:43:00,False,False,,False,SILVER,True,True,True,Congelado,Refrigerado,SIN_ALERTA,False,,True
27909,2026-08-02 00:13:00,VIA-01163,ORD-2026-03346,CAM-08,PROD-058,-17.94,C,78.4,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-08,C,-17.94,False,78.4,2026-08-02 00:13:00,False,False,,False,SILVER,True,True,True,Congelado,Refrigerado,SIN_ALERTA,False,,True
27910,2026-08-02 00:43:00,VIA-01163,ORD-2026-03346,CAM-08,PROD-058,-17.02,C,78.2,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-08,C,-17.02,False,78.2,2026-08-02 00:43:00,False,False,,False,SILVER,True,True,True,Congelado,Refrigerado,SIN_ALERTA,False,,True
27911,2026-08-02 01:13:00,VIA-01163,ORD-2026-03346,CAM-08,PROD-058,-16.76,C,68.7,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-08,C,-16.76,False,68.7,2026-08-02 01:13:00,False,False,,False,SILVER,True,True,True,Congelado,Refrigerado,SIN_ALERTA,False,,True
27912,2026-08-02 01:43:00,VIA-01163,ORD-2026-03346,CAM-08,PROD-058,-17.88,C,55.8,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-08,C,-17.88,False,55.8,2026-08-02 01:43:00,False,False,,False,SILVER,True,True,True,Congelado,Refrigerado,SIN_ALERTA,False,,True
27913,2026-08-03 03:15:00,VIA-01164,ORD-2026-05578,CAM-04,PROD-003,20.96,C,51.3,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-04,C,20.96,False,51.3,2026-08-03 03:15:00,False,False,,False,SILVER,True,True,True,Seco,Seco,SIN_ALERTA,False,,True
27914,2026-08-03 03:45:00,VIA-01164,ORD-2026-05578,CAM-04,PROD-003,18.28,C,56.9,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-04,C,18.28,False,56.9,2026-08-03 03:45:00,False,False,,False,SILVER,True,True,True,Seco,Seco,SIN_ALERTA,False,,True
27915,2026-08-03 04:15:00,VIA-01164,ORD-2026-05578,CAM-04,PROD-003,20.18,C,44.7,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-04,C,20.18,False,44.7,2026-08-03 04:15:00,False,False,,False,SILVER,True,True,True,Seco,Seco,SIN_ALERTA,False,,True
27916,2026-08-03 04:45:00,VIA-01164,ORD-2026-05578,CAM-04,PROD-003,19.47,C,44.7,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-04,C,19.47,False,44.7,2026-08-03 04:45:00,False,False,,False,SILVER,True,True,True,Seco,Seco,SIN_ALERTA,False,,True
27917,2026-08-03 05:15:00,VIA-01164,ORD-2026-05578,CAM-04,PROD-003,21.16,C,40.9,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-04,C,21.16,False,40.9,2026-08-03 05:15:00,False,False,,False,SILVER,True,True,True,Seco,Seco,SIN_ALERTA,False,,True
27918,2026-08-03 05:45:00,VIA-01164,ORD-2026-05578,CAM-04,PROD-003,17.15,C,31.8,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-04,C,17.15,False,31.8,2026-08-03 05:45:00,False,False,,False,SILVER,True,True,True,Seco,Seco,SIN_ALERTA,False,,True
27919,2026-08-03 06:15:00,VIA-01164,ORD-2026-05578,CAM-04,PROD-003,21.74,C,47.7,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-04,C,21.74,False,47.7,2026-08-03 06:15:00,False,False,,False,SILVER,True,True,True,Seco,Seco,SIN_ALERTA,False,,True
27920,2026-08-03 06:45:00,VIA-01164,ORD-2026-05578,CAM-04,PROD-003,16.93,C,39.8,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-04,C,16.93,False,39.8,2026-08-03 06:45:00,False,False,,False,SILVER,True,True,True,Seco,Seco,SIN_ALERTA,False,,True
27921,2026-08-03 07:15:00,VIA-01164,ORD-2026-05578,CAM-04,PROD-003,22.89,C,40.1,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-04,C,22.89,False,40.1,2026-08-03 07:15:00,False,False,,False,SILVER,True,True,True,Seco,Seco,SIN_ALERTA,False,,True
27922,2026-08-03 07:45:00,VIA-01164,ORD-2026-05578,CAM-04,PROD-003,18.8,C,62.5,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-04,C,18.8,False,62.5,2026-08-03 07:45:00,False,False,,False,SILVER,True,True,True,Seco,Seco,SIN_ALERTA,False,,True
27923,2026-08-03 08:15:00,VIA-01164,ORD-2026-05578,CAM-04,PROD-003,22.36,C,42.4,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-04,C,22.36,False,42.4,2026-08-03 08:15:00,False,False,,False,SILVER,True,True,True,Seco,Seco,SIN_ALERTA,False,,True
27924,2026-08-03 08:45:00,VIA-01164,ORD-2026-05578,CAM-04,PROD-003,20.29,C,52.8,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-04,C,20.29,False,52.8,2026-08-03 08:45:00,False,False,,False,SILVER,True,True,True,Seco,Seco,SIN_ALERTA,False,,True
27925,2026-08-03 09:15:00,VIA-01164,ORD-2026-05578,CAM-04,PROD-003,20.21,C,63.3,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-04,C,20.21,False,63.3,2026-08-03 09:15:00,False,False,,False,SILVER,True,True,True,Seco,Seco,SIN_ALERTA,False,,True
27926,2026-08-03 09:45:00,VIA-01164,ORD-2026-05578,CAM-04,PROD-003,18.43,C,52.3,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-04,C,18.43,False,52.3,2026-08-03 09:45:00,False,False,,False,SILVER,True,True,True,Seco,Seco,SIN_ALERTA,False,,True
27927,2026-08-03 10:15:00,VIA-01164,ORD-2026-05578,CAM-04,PROD-003,20.2,C,48.4,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-04,C,20.2,False,48.4,2026-08-03 10:15:00,False,False,,False,SILVER,True,True,True,Seco,Seco,SIN_ALERTA,False,,True
27928,2026-08-03 10:45:00,VIA-01164,ORD-2026-05578,CAM-04,PROD-003,19.65,C,55.9,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz,,,CAM-04,C,19.65,False,55.9,2026-08-03 10:45:00,False,False,,False,SILVER,True,True,True,Seco,Seco,SIN_ALERTA,False,,True
