fila_bronze,order_id,cliente_id,producto_id,fecha_despacho,centro_distribucion,camion_id,chofer_id,cantidad_solicitada,cantidad_entregada,tiempo_entrega_prometido_hrs,tiempo_entrega_real_hrs,otif_on_time,otif_in_full,otif,order_id_en_cuarentena,order_id_motivo,cliente_id_en_cuarentena,cliente_id_motivo,producto_id_en_cuarentena,producto_id_motivo,fecha_despacho_en_cuarentena,fecha_despacho_motivo,centro_distribucion_en_cuarentena,centro_distribucion_motivo,camion_id_en_cuarentena,camion_id_motivo,chofer_id_en_cuarentena,chofer_id_motivo,cantidad_solicitada_en_cuarentena,cantidad_solicitada_motivo,cantidad_entregada_en_cuarentena,cantidad_entregada_motivo,tiempo_entrega_prometido_hrs_en_cuarentena,tiempo_entrega_prometido_hrs_motivo,tiempo_entrega_real_hrs_en_cuarentena,tiempo_entrega_real_hrs_motivo,otif_on_time_en_cuarentena,otif_on_time_motivo,otif_in_full_en_cuarentena,otif_in_full_motivo,otif_en_cuarentena,otif_motivo,en_cuarentena
6008,ORD-2026-06008,CLI-055,PROD-006,2026-08-08 13:17:00,Tarija,CAM-21,CHO-067,129,129.0,72,32.5,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6009,ORD-2026-06009,CLI-100,PROD-047,2026-08-08 15:47:00,Oruro,CAM-20,CHO-027,490,490.0,48,48.3,0,1,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6010,ORD-2026-06010,CLI-051,PROD-018,2026-08-06 17:53:00,Santa Cruz,CAM-09,CHO-048,225,225.0,48,54.5,0,1,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6011,ORD-2026-06011,CLI-024,PROD-034,2026-08-18 21:59:00,Santa Cruz,CAM-08,CHO-100,16,16.0,48,46.1,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6012,ORD-2026-06012,CLI-090,PROD-001,2026-08-11 03:28:00,Cochabamba,CAM-11,CHO-109,141,141.0,24,16.3,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6013,ORD-2026-06013,CLI-099,PROD-011,2026-08-19 05:41:00,Oruro,CAM-24,CHO-095,131,131.0,48,37.7,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6014,ORD-2026-06014,CLI-075,PROD-031,2026-08-07 04:23:00,Santa Cruz,CAM-08,CHO-026,197,197.0,24,18.9,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6015,ORD-2026-06015,CLI-043,PROD-024,2026-08-10 03:28:00,La Paz,CAM-04,CHO-117,202,202.0,24,21.2,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6016,ORD-2026-06016,CLI-015,PROD-036,2026-08-20 22:06:00,Oruro,CAM-24,CHO-095,34,34.0,72,73.7,0,1,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6017,ORD-2026-06017,CLI-055,PROD-040,2026-08-21 21:40:00,Tarija,CAM-21,CHO-010,352,341.0,72,60.9,1,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6018,ORD-2026-06018,CLI-045,PROD-013,2026-08-01 05:32:00,La Paz,CAM-28,CHO-035,397,397.0,48,48.0,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6019,ORD-2026-06019,CLI-049,PROD-028,2026-08-06 06:41:00,Tarija,CAM-21,CHO-078,133,133.0,24,23.4,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6020,ORD-2026-06020,CLI-071,PROD-050,2026-08-22 21:47:00,La Paz,CAM-28,CHO-101,252,252.0,48,45.3,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6021,ORD-2026-06021,CLI-057,PROD-028,2026-08-15 18:32:00,La Paz,CAM-12,CHO-035,333,333.0,24,24.8,0,1,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6022,ORD-2026-06022,CLI-013,PROD-006,2026-08-27 15:57:00,La Paz,CAM-04,CHO-035,464,464.0,24,11.6,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6023,ORD-2026-06023,CLI-052,PROD-014,2026-08-17 14:20:00,Santa Cruz,CAM-23,CHO-133,272,272.0,24,25.4,0,1,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6024,ORD-2026-06024,CLI-086,PROD-056,2026-08-13 14:55:00,La Paz,CAM-15,CHO-073,84,84.0,24,23.3,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6025,ORD-2026-06025,CLI-064,PROD-031,2026-08-21 23:00:00,La Paz,CAM-04,CHO-110,115,115.0,24,18.3,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6026,ORD-2026-06026,CLI-012,PROD-016,2026-08-14 01:48:00,Oruro,CAM-20,CHO-095,214,214.0,72,87.1,0,1,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6027,ORD-2026-06027,CLI-010,PROD-020,2026-08-11 13:06:00,Santa Cruz,CAM-09,CHO-071,213,213.0,48,44.6,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6028,ORD-2026-06028,CLI-094,PROD-001,2026-08-23 14:26:00,Tarija,CAM-26,CHO-068,345,345.0,24,17.7,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6029,ORD-2026-06029,CLI-020,PROD-041,2026-08-02 02:27:00,Tarija,CAM-19,CHO-014,475,475.0,24,23.9,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6030,ORD-2026-06030,CLI-025,PROD-034,2026-08-03 19:10:00,La Paz,CAM-28,CHO-134,198,,48,37.6,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,Valor faltante; Cantidad entregada ausente; no evaluable para KPI OTIF,False,,False,,False,,False,,False,,False
6031,ORD-2026-06031,CLI-038,PROD-020,2026-08-10 07:13:00,Oruro,CAM-16,CHO-027,156,153.0,48,32.5,1,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6032,ORD-2026-06032,CLI-007,PROD-024,2026-08-20 15:26:00,Tarija,CAM-21,CHO-084,81,81.0,24,18.4,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6033,ORD-2026-06033,CLI-025,PROD-041,2026-08-23 03:58:00,Cochabamba,CAM-27,CHO-109,314,314.0,48,40.2,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6034,ORD-2026-06034,CLI-035,PROD-046,2026-08-23 05:40:00,La Paz,CAM-15,CHO-103,353,353.0,48,45.3,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6035,ORD-2026-06035,CLI-089,PROD-053,2026-08-23 02:39:00,Tarija,CAM-19,CHO-063,329,329.0,48,38.8,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6036,ORD-2026-06036,CLI-004,PROD-018,2026-08-23 21:52:00,Cochabamba,CAM-01,CHO-044,371,371.0,24,18.9,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6037,ORD-2026-06037,CLI-016,PROD-001,2026-08-20 22:46:00,Santa Cruz,CAM-08,CHO-107,222,222.0,24,23.7,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6038,ORD-2026-06038,CLI-060,PROD-042,2026-08-30 13:15:00,Cochabamba,CAM-22,CHO-057,325,325.0,72,65.8,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6039,ORD-2026-06039,CLI-006,PROD-042,2026-08-03 08:20:00,Tarija,CAM-26,CHO-014,372,372.0,24,20.6,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6040,ORD-2026-06040,CLI-021,PROD-043,2026-08-13 19:25:00,La Paz,CAM-15,CHO-006,43,43.0,24,19.7,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6041,ORD-2026-06041,CLI-071,PROD-032,2026-08-12 13:57:00,Oruro,CAM-24,CHO-038,155,155.0,48,49.4,0,1,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6042,ORD-2026-06042,CLI-027,PROD-044,2026-08-12 11:05:00,Cochabamba,CAM-01,CHO-091,89,89.0,24,12.8,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6043,ORD-2026-06043,CLI-059,PROD-007,2026-08-02 08:19:00,La Paz,CAM-10,CHO-094,117,117.0,24,22.1,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6044,ORD-2026-06044,CLI-017,PROD-022,2026-08-10 09:24:00,Cochabamba,CAM-25,CHO-136,332,332.0,24,22.8,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6045,ORD-2026-06045,CLI-058,PROD-002,2026-08-21 22:41:00,La Paz,CAM-04,CHO-022,130,130.0,72,54.1,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6046,ORD-2026-06046,CLI-046,PROD-009,2026-08-07 04:44:00,Santa Cruz,CAM-08,CHO-150,497,497.0,48,41.3,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6047,ORD-2026-06047,CLI-001,PROD-010,2026-08-28 03:43:00,Oruro,CAM-20,CHO-038,456,456.0,72,67.6,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6048,ORD-2026-06048,CLI-021,PROD-045,2026-08-15 15:51:00,Santa Cruz,CAM-08,CHO-053,460,460.0,24,10.8,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6049,ORD-2026-06049,CLI-042,PROD-020,2026-08-28 00:09:00,Tarija,CAM-21,CHO-119,455,455.0,48,38.1,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6050,ORD-2026-06050,CLI-044,PROD-022,2026-08-19 10:01:00,Oruro,CAM-24,CHO-066,369,369.0,72,61.3,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6051,ORD-2026-06051,CLI-013,PROD-023,2026-08-20 06:36:00,Tarija,CAM-26,CHO-055,191,191.0,72,44.9,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6052,ORD-2026-06052,CLI-043,PROD-024,2026-08-26 23:34:00,La Paz,CAM-12,CHO-094,11,11.0,48,38.9,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6053,ORD-2026-06053,CLI-043,PROD-032,2026-08-20 21:27:00,Oruro,CAM-03,CHO-066,439,439.0,24,23.0,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6054,ORD-2026-06054,CLI-034,PROD-026,2026-08-19 10:09:00,Cochabamba,CAM-27,CHO-109,496,496.0,48,33.5,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6055,ORD-2026-06055,CLI-078,PROD-021,2026-08-11 11:59:00,Tarija,CAM-19,CHO-119,395,395.0,48,38.6,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6056,ORD-2026-06056,CLI-041,PROD-001,2026-08-14 12:42:00,Oruro,CAM-24,CHO-038,320,320.0,24,10.1,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6057,ORD-2026-06057,CLI-079,PROD-005,2026-08-26 21:10:00,Tarija,CAM-21,CHO-043,344,344.0,72,53.6,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6058,ORD-2026-06058,CLI-095,PROD-017,2026-08-11 05:58:00,Tarija,CAM-19,CHO-063,124,124.0,24,17.5,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6059,ORD-2026-06059,CLI-029,PROD-031,2026-08-01 00:56:00,Santa Cruz,CAM-29,CHO-144,293,293.0,72,45.7,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6060,ORD-2026-06060,CLI-067,PROD-010,2026-08-14 01:33:00,Tarija,CAM-26,CHO-084,456,456.0,24,17.2,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6061,ORD-2026-06061,CLI-006,PROD-037,2026-08-29 02:18:00,Cochabamba,CAM-27,CHO-012,380,380.0,48,32.6,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6062,ORD-2026-06062,CLI-074,PROD-050,2026-08-16 12:22:00,Oruro,CAM-20,CHO-066,49,49.0,48,49.2,0,1,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6063,ORD-2026-06063,CLI-069,PROD-036,2026-08-04 14:03:00,Tarija,CAM-26,CHO-032,278,278.0,24,17.2,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6064,ORD-2026-06064,CLI-087,PROD-039,2026-08-08 06:58:00,Santa Cruz,CAM-23,CHO-114,233,233.0,48,36.4,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6065,ORD-2026-06065,CLI-086,PROD-001,2026-08-29 07:31:00,Oruro,CAM-24,CHO-046,25,25.0,72,51.9,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6066,ORD-2026-06066,CLI-043,PROD-053,2026-08-28 18:20:00,Oruro,CAM-24,CHO-066,350,350.0,24,18.2,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6067,ORD-2026-06067,CLI-038,PROD-027,2026-08-14 17:21:00,Santa Cruz,CAM-08,CHO-112,447,447.0,48,52.2,0,1,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6068,ORD-2026-06068,CLI-027,PROD-055,2026-08-17 02:48:00,La Paz,CAM-28,CHO-147,284,273.0,48,42.4,1,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6069,ORD-2026-06069,CLI-055,PROD-037,2026-08-18 12:19:00,Santa Cruz,CAM-08,CHO-137,449,449.0,72,47.9,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6070,ORD-2026-06070,CLI-016,PROD-049,2026-08-11 14:18:00,Cochabamba,CAM-27,CHO-083,467,467.0,72,36.2,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6071,ORD-2026-06071,CLI-069,PROD-044,2026-08-28 10:36:00,Cochabamba,CAM-11,CHO-083,169,169.0,72,79.4,0,1,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6072,ORD-2026-06072,CLI-022,PROD-011,2026-08-02 09:03:00,Cochabamba,CAM-22,CHO-151,131,124.0,48,41.8,1,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6073,ORD-2026-06073,CLI-006,PROD-050,2026-08-12 17:28:00,La Paz,CAM-28,CHO-056,352,352.0,24,19.4,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6074,ORD-2026-06074,CLI-011,PROD-056,2026-08-24 05:14:00,Oruro,CAM-24,CHO-027,115,115.0,24,26.4,0,1,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6075,ORD-2026-06075,CLI-042,PROD-005,2026-08-30 05:20:00,Santa Cruz,CAM-08,CHO-132,432,432.0,48,37.6,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6076,ORD-2026-06076,CLI-080,PROD-030,2026-08-01 00:47:00,Cochabamba,CAM-11,CHO-031,160,160.0,48,45.2,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6077,ORD-2026-06077,CLI-046,PROD-036,2026-08-13 06:26:00,Oruro,CAM-24,CHO-046,164,150.0,48,42.3,1,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6078,ORD-2026-06078,CLI-014,PROD-008,2026-08-12 21:48:00,Cochabamba,CAM-01,CHO-122,121,121.0,72,52.0,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6079,ORD-2026-06079,CLI-028,PROD-028,2026-08-21 11:48:00,La Paz,CAM-10,CHO-009,118,118.0,24,17.1,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6080,ORD-2026-06080,CLI-080,PROD-034,2026-08-30 12:32:00,Cochabamba,CAM-11,CHO-070,406,401.0,48,41.0,1,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6081,ORD-2026-06081,CLI-039,PROD-018,2026-08-24 10:52:00,Tarija,CAM-26,CHO-063,183,183.0,72,58.3,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6082,ORD-2026-06082,CLI-023,PROD-001,2026-08-11 07:00:00,Santa Cruz,CAM-08,CHO-048,43,43.0,48,43.1,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6083,ORD-2026-06083,CLI-052,PROD-021,2026-08-24 17:37:00,Oruro,CAM-20,CHO-038,434,434.0,48,37.0,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6084,ORD-2026-06084,CLI-023,PROD-019,2026-08-29 14:07:00,Tarija,CAM-26,CHO-025,363,363.0,48,32.6,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6085,ORD-2026-06085,CLI-007,PROD-025,2026-08-12 03:04:00,Santa Cruz,CAM-08,CHO-100,256,256.0,24,24.4,0,1,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6086,ORD-2026-06086,CLI-022,PROD-033,2026-08-07 12:58:00,Oruro,CAM-16,CHO-066,231,231.0,24,21.3,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6087,ORD-2026-06087,CLI-026,PROD-044,2026-08-15 04:05:00,Tarija,CAM-19,CHO-068,311,311.0,48,31.9,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6088,ORD-2026-06088,CLI-002,PROD-017,2026-08-06 22:52:00,Santa Cruz,CAM-18,CHO-116,307,291.0,72,51.0,1,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6089,ORD-2026-06089,CLI-041,PROD-036,2026-08-11 21:10:00,Cochabamba,CAM-11,CHO-089,462,462.0,48,41.1,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6090,ORD-2026-06090,CLI-049,PROD-055,2026-08-19 14:16:00,Cochabamba,CAM-05,CHO-122,299,299.0,48,42.0,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6091,ORD-2026-06091,CLI-005,PROD-024,2026-08-20 10:34:00,Oruro,CAM-03,CHO-046,310,310.0,48,52.7,0,1,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6092,ORD-2026-06092,CLI-097,PROD-043,2026-08-07 01:18:00,Cochabamba,CAM-22,CHO-125,23,23.0,24,16.4,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6093,ORD-2026-06093,CLI-071,PROD-018,2026-08-27 13:14:00,Cochabamba,CAM-06,CHO-031,188,188.0,48,56.4,0,1,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6094,ORD-2026-06094,CLI-048,PROD-009,2026-08-18 07:06:00,La Paz,CAM-15,CHO-140,23,23.0,24,22.1,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6095,ORD-2026-06095,CLI-061,PROD-024,2026-08-20 10:19:00,Cochabamba,CAM-13,CHO-123,223,223.0,48,41.0,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6096,ORD-2026-06096,CLI-089,PROD-042,2026-08-26 16:16:00,La Paz,CAM-07,CHO-023,291,291.0,48,35.7,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6097,ORD-2026-06097,CLI-098,PROD-052,2026-08-20 04:18:00,Santa Cruz,CAM-08,CHO-037,318,318.0,24,20.2,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6098,ORD-2026-06098,CLI-026,PROD-031,2026-08-09 05:04:00,Cochabamba,CAM-01,CHO-109,400,400.0,48,52.7,0,1,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6099,ORD-2026-06099,CLI-008,PROD-029,2026-08-26 15:25:00,Oruro,CAM-24,CHO-027,40,40.0,72,51.5,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6100,ORD-2026-06100,CLI-056,PROD-047,2026-08-10 06:22:00,Tarija,CAM-26,CHO-074,181,181.0,48,42.4,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6101,ORD-2026-06101,CLI-086,PROD-028,2026-08-18 19:37:00,La Paz,CAM-07,CHO-134,57,57.0,48,37.8,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6102,ORD-2026-06102,CLI-060,PROD-052,2026-08-05 11:46:00,Oruro,CAM-24,CHO-095,381,381.0,72,64.4,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6103,ORD-2026-06103,CLI-096,PROD-017,2026-08-26 13:50:00,Cochabamba,CAM-06,CHO-087,28,28.0,72,45.0,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6104,ORD-2026-06104,CLI-015,PROD-020,2026-08-16 17:25:00,Oruro,CAM-20,CHO-046,195,195.0,48,49.5,0,1,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6105,ORD-2026-06105,CLI-022,PROD-014,2026-08-30 00:41:00,Cochabamba,CAM-14,CHO-029,128,128.0,24,20.9,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6106,ORD-2026-06106,CLI-061,PROD-019,2026-08-22 15:22:00,Oruro,CAM-03,CHO-095,136,136.0,48,39.8,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6107,ORD-2026-06107,CLI-018,PROD-026,2026-08-25 12:50:00,Santa Cruz,CAM-08,CHO-145,116,106.0,72,76.4,0,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6108,ORD-2026-06108,CLI-073,PROD-060,2026-08-23 17:57:00,Oruro,CAM-20,CHO-027,49,49.0,48,50.9,0,1,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6109,ORD-2026-06109,CLI-074,PROD-011,2026-08-04 18:15:00,Tarija,CAM-26,CHO-097,136,136.0,24,19.7,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6110,ORD-2026-06110,CLI-005,PROD-059,2026-08-27 21:50:00,Santa Cruz,CAM-09,CHO-034,15,1.0,48,49.6,0,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6111,ORD-2026-06111,CLI-030,PROD-042,2026-08-29 00:50:00,Tarija,CAM-21,CHO-068,458,442.0,24,21.8,1,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6112,ORD-2026-06112,CLI-004,PROD-010,2026-08-05 07:34:00,Oruro,CAM-03,CHO-066,472,472.0,72,80.9,0,1,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6113,ORD-2026-06113,CLI-009,PROD-024,2026-08-24 20:41:00,Tarija,CAM-19,CHO-078,53,53.0,24,29.9,0,1,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6114,ORD-2026-06114,CLI-049,PROD-015,2026-08-16 04:56:00,Tarija,CAM-26,CHO-067,387,387.0,48,53.5,0,1,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6115,ORD-2026-06115,CLI-019,PROD-056,2026-08-25 10:29:00,Oruro,CAM-24,CHO-046,199,199.0,24,14.2,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6116,ORD-2026-06116,CLI-099,PROD-006,2026-08-10 16:54:00,Cochabamba,CAM-06,CHO-072,179,179.0,24,23.2,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6117,ORD-2026-06117,CLI-017,PROD-023,2026-08-03 00:42:00,Santa Cruz,CAM-08,CHO-146,108,108.0,48,37.2,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6118,ORD-2026-06118,CLI-069,PROD-006,2026-08-19 19:54:00,Tarija,CAM-19,CHO-010,387,387.0,24,22.8,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6119,ORD-2026-06119,CLI-091,PROD-002,2026-08-22 16:58:00,Tarija,CAM-21,CHO-078,173,157.0,48,39.0,1,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6120,ORD-2026-06120,CLI-018,PROD-016,2026-08-22 21:52:00,Cochabamba,CAM-25,CHO-077,149,149.0,24,14.9,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6121,ORD-2026-06121,CLI-029,PROD-052,2026-08-11 01:36:00,Cochabamba,CAM-01,CHO-061,104,104.0,48,32.3,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
