fila_bronze,timestamp,viaje_id,order_id,camion_id,producto_id,temperatura_cabina_c,temp_unit,humedad_cabina_pct,desviacion_termica_flag,desviacion_proximos_60min_flag,columnas_con_problemas,cantidad_problemas,reglas_con_problemas,incidencias_json,cantidad_critical,cantidad_warning,en_cuarentena,version_diagnostico,version_catalogo,sha256_bronze,zona_horaria_origen,reglas_no_ejecutadas,timestamp_utc,zona_horaria_origen_asumida,temperatura_c_preparada,tratamiento_temperatura,camion_id_preparado,en_cuarentena_final,motivos_finales,cobertura_producto,cobertura_flota,apto_serie,apto_termica,version_tratamiento
23034,2026-08-18 02:59:00,VIA-00960,ORD-2026-04061,CAM-20,PROD-039,20.87,C,47.9,0,0,camion_id,1,IOT-R027,"[{""rule_id"": ""IOT-R027"", ""columna_afectada"": ""camion_id"", ""codigo_error"": ""REFERENCIA_INEXISTENTE"", ""severidad"": ""WARNING"", ""accion"": ""REVISAR"", ""tipo_problema"": ""INTEGRIDAD"", ""dimension_calidad"": ""INTEGRIDAD"", ""valor_original"": ""CAM-20"", ""detalle"": ""Sin correspondencia en dimensión Silver de cobertura parcial; revisar, no inferir identificador inválido""}]",0,1,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-18T06:59:00Z,America/La_Paz,20.87,C_ORIGINAL,CAM-20,False,,True,False,True,True,GIAD-M3-S4-IOT-tratamiento-v6
23035,2026-08-18 03:29:00,VIA-00960,ORD-2026-04061,CAM-20,PROD-039,22.66,C,52.5,0,0,camion_id,1,IOT-R027,"[{""rule_id"": ""IOT-R027"", ""columna_afectada"": ""camion_id"", ""codigo_error"": ""REFERENCIA_INEXISTENTE"", ""severidad"": ""WARNING"", ""accion"": ""REVISAR"", ""tipo_problema"": ""INTEGRIDAD"", ""dimension_calidad"": ""INTEGRIDAD"", ""valor_original"": ""CAM-20"", ""detalle"": ""Sin correspondencia en dimensión Silver de cobertura parcial; revisar, no inferir identificador inválido""}]",0,1,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-18T07:29:00Z,America/La_Paz,22.66,C_ORIGINAL,CAM-20,False,,True,False,True,True,GIAD-M3-S4-IOT-tratamiento-v6
23036,2026-08-18 03:59:00,VIA-00960,ORD-2026-04061,CAM-20,PROD-039,18.15,C,33.2,0,0,camion_id,1,IOT-R027,"[{""rule_id"": ""IOT-R027"", ""columna_afectada"": ""camion_id"", ""codigo_error"": ""REFERENCIA_INEXISTENTE"", ""severidad"": ""WARNING"", ""accion"": ""REVISAR"", ""tipo_problema"": ""INTEGRIDAD"", ""dimension_calidad"": ""INTEGRIDAD"", ""valor_original"": ""CAM-20"", ""detalle"": ""Sin correspondencia en dimensión Silver de cobertura parcial; revisar, no inferir identificador inválido""}]",0,1,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-18T07:59:00Z,America/La_Paz,18.15,C_ORIGINAL,CAM-20,False,,True,False,True,True,GIAD-M3-S4-IOT-tratamiento-v6
23037,2026-08-18 04:29:00,VIA-00960,ORD-2026-04061,CAM-20,PROD-039,19.18,C,62.7,0,0,camion_id,1,IOT-R027,"[{""rule_id"": ""IOT-R027"", ""columna_afectada"": ""camion_id"", ""codigo_error"": ""REFERENCIA_INEXISTENTE"", ""severidad"": ""WARNING"", ""accion"": ""REVISAR"", ""tipo_problema"": ""INTEGRIDAD"", ""dimension_calidad"": ""INTEGRIDAD"", ""valor_original"": ""CAM-20"", ""detalle"": ""Sin correspondencia en dimensión Silver de cobertura parcial; revisar, no inferir identificador inválido""}]",0,1,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-18T08:29:00Z,America/La_Paz,19.18,C_ORIGINAL,CAM-20,False,,True,False,True,True,GIAD-M3-S4-IOT-tratamiento-v6
23038,2026-08-18 04:59:00,VIA-00960,ORD-2026-04061,CAM-20,PROD-039,20.22,C,45.3,0,0,camion_id,1,IOT-R027,"[{""rule_id"": ""IOT-R027"", ""columna_afectada"": ""camion_id"", ""codigo_error"": ""REFERENCIA_INEXISTENTE"", ""severidad"": ""WARNING"", ""accion"": ""REVISAR"", ""tipo_problema"": ""INTEGRIDAD"", ""dimension_calidad"": ""INTEGRIDAD"", ""valor_original"": ""CAM-20"", ""detalle"": ""Sin correspondencia en dimensión Silver de cobertura parcial; revisar, no inferir identificador inválido""}]",0,1,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-18T08:59:00Z,America/La_Paz,20.22,C_ORIGINAL,CAM-20,False,,True,False,True,True,GIAD-M3-S4-IOT-tratamiento-v6
23039,2026-08-18 05:29:00,VIA-00960,ORD-2026-04061,CAM-20,PROD-039,20.77,C,46.1,0,0,camion_id,1,IOT-R027,"[{""rule_id"": ""IOT-R027"", ""columna_afectada"": ""camion_id"", ""codigo_error"": ""REFERENCIA_INEXISTENTE"", ""severidad"": ""WARNING"", ""accion"": ""REVISAR"", ""tipo_problema"": ""INTEGRIDAD"", ""dimension_calidad"": ""INTEGRIDAD"", ""valor_original"": ""CAM-20"", ""detalle"": ""Sin correspondencia en dimensión Silver de cobertura parcial; revisar, no inferir identificador inválido""}]",0,1,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-18T09:29:00Z,America/La_Paz,20.77,C_ORIGINAL,CAM-20,False,,True,False,True,True,GIAD-M3-S4-IOT-tratamiento-v6
23040,2026-08-18 05:59:00,VIA-00960,ORD-2026-04061,CAM-20,PROD-039,24.1,C,44.3,0,0,camion_id,1,IOT-R027,"[{""rule_id"": ""IOT-R027"", ""columna_afectada"": ""camion_id"", ""codigo_error"": ""REFERENCIA_INEXISTENTE"", ""severidad"": ""WARNING"", ""accion"": ""REVISAR"", ""tipo_problema"": ""INTEGRIDAD"", ""dimension_calidad"": ""INTEGRIDAD"", ""valor_original"": ""CAM-20"", ""detalle"": ""Sin correspondencia en dimensión Silver de cobertura parcial; revisar, no inferir identificador inválido""}]",0,1,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-18T09:59:00Z,America/La_Paz,24.1,C_ORIGINAL,CAM-20,False,,True,False,True,True,GIAD-M3-S4-IOT-tratamiento-v6
23041,2026-08-16 08:19:00,VIA-00961,ORD-2026-06299,CAM-11,PROD-034,3.66,C,77.2,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-16T12:19:00Z,America/La_Paz,3.66,C_ORIGINAL,CAM-11,False,,True,True,True,True,GIAD-M3-S4-IOT-tratamiento-v6
23042,2026-08-16 08:49:00,VIA-00961,ORD-2026-06299,CAM-11,PROD-034,3.56,C,71.4,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-16T12:49:00Z,America/La_Paz,3.56,C_ORIGINAL,CAM-11,False,,True,True,True,True,GIAD-M3-S4-IOT-tratamiento-v6
23043,2026-08-16 09:19:00,VIA-00961,ORD-2026-06299,CAM-11,PROD-034,3.79,C,90.1,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-16T13:19:00Z,America/La_Paz,3.79,C_ORIGINAL,CAM-11,False,,True,True,True,True,GIAD-M3-S4-IOT-tratamiento-v6
23044,2026-08-16 09:49:00,VIA-00961,ORD-2026-06299,CAM-11,PROD-034,4.35,C,85.9,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-16T13:49:00Z,America/La_Paz,4.35,C_ORIGINAL,CAM-11,False,,True,True,True,True,GIAD-M3-S4-IOT-tratamiento-v6
23045,2026-08-16 10:19:00,VIA-00961,ORD-2026-06299,CAM-11,PROD-034,3.26,C,67.5,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-16T14:19:00Z,America/La_Paz,3.26,C_ORIGINAL,CAM-11,False,,True,True,True,True,GIAD-M3-S4-IOT-tratamiento-v6
23046,2026-08-16 10:49:00,VIA-00961,ORD-2026-06299,CAM-11,PROD-034,5.04,C,84.6,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-16T14:49:00Z,America/La_Paz,5.04,C_ORIGINAL,CAM-11,False,,True,True,True,True,GIAD-M3-S4-IOT-tratamiento-v6
23047,2026-08-16 11:19:00,VIA-00961,ORD-2026-06299,CAM-11,PROD-034,4.15,C,69.5,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-16T15:19:00Z,America/La_Paz,4.15,C_ORIGINAL,CAM-11,False,,True,True,True,True,GIAD-M3-S4-IOT-tratamiento-v6
23048,2026-08-16 11:49:00,VIA-00961,ORD-2026-06299,CAM-11,PROD-034,3.91,C,72.9,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-16T15:49:00Z,America/La_Paz,3.91,C_ORIGINAL,CAM-11,False,,True,True,True,True,GIAD-M3-S4-IOT-tratamiento-v6
23049,2026-08-16 12:19:00,VIA-00961,ORD-2026-06299,CAM-11,PROD-034,4.02,C,70.8,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-16T16:19:00Z,America/La_Paz,4.02,C_ORIGINAL,CAM-11,False,,True,True,True,True,GIAD-M3-S4-IOT-tratamiento-v6
23050,2026-08-16 12:49:00,VIA-00961,ORD-2026-06299,CAM-11,PROD-034,4.03,C,82.3,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-16T16:49:00Z,America/La_Paz,4.03,C_ORIGINAL,CAM-11,False,,True,True,True,True,GIAD-M3-S4-IOT-tratamiento-v6
23051,2026-08-16 13:19:00,VIA-00961,ORD-2026-06299,CAM-11,PROD-034,4.38,C,70.3,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-16T17:19:00Z,America/La_Paz,4.38,C_ORIGINAL,CAM-11,False,,True,True,True,True,GIAD-M3-S4-IOT-tratamiento-v6
23052,2026-08-16 13:49:00,VIA-00961,ORD-2026-06299,CAM-11,PROD-034,4.44,C,81.8,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-16T17:49:00Z,America/La_Paz,4.44,C_ORIGINAL,CAM-11,False,,True,True,True,True,GIAD-M3-S4-IOT-tratamiento-v6
23053,2026-08-16 14:19:00,VIA-00961,ORD-2026-06299,CAM-11,PROD-034,4.36,C,68.4,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-16T18:19:00Z,America/La_Paz,4.36,C_ORIGINAL,CAM-11,False,,True,True,True,True,GIAD-M3-S4-IOT-tratamiento-v6
23054,2026-08-16 14:49:00,VIA-00961,ORD-2026-06299,CAM-11,PROD-034,4.21,C,91.5,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-16T18:49:00Z,America/La_Paz,4.21,C_ORIGINAL,CAM-11,False,,True,True,True,True,GIAD-M3-S4-IOT-tratamiento-v6
23055,2026-08-16 15:19:00,VIA-00961,ORD-2026-06299,CAM-11,PROD-034,-999.0,C,67.0,0,0,temperatura_cabina_c,1,IOT-R018,"[{""rule_id"": ""IOT-R018"", ""columna_afectada"": ""temperatura_cabina_c"", ""codigo_error"": ""VALOR_CENTINELA"", ""severidad"": ""CRITICAL"", ""accion"": ""CUARENTENA"", ""tipo_problema"": ""VALIDEZ"", ""dimension_calidad"": ""VALIDEZ"", ""valor_original"": ""-999.0"", ""detalle"": ""-999 es centinela: lectura no evaluable para rangos térmicos""}]",1,0,True,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-16T19:19:00Z,America/La_Paz,,SIN_TRATAMIENTO,CAM-11,True,IOT-R018:VALOR_CENTINELA,True,True,False,False,GIAD-M3-S4-IOT-tratamiento-v6
23056,2026-08-16 15:49:00,VIA-00961,ORD-2026-06299,CAM-11,PROD-034,3.08,C,67.9,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-16T19:49:00Z,America/La_Paz,3.08,C_ORIGINAL,CAM-11,False,,True,True,True,True,GIAD-M3-S4-IOT-tratamiento-v6
23057,2026-08-16 16:19:00,VIA-00961,ORD-2026-06299,CAM-11,PROD-034,3.55,C,82.2,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-16T20:19:00Z,America/La_Paz,3.55,C_ORIGINAL,CAM-11,False,,True,True,True,True,GIAD-M3-S4-IOT-tratamiento-v6
23058,2026-08-16 16:49:00,VIA-00961,ORD-2026-06299,CAM-11,PROD-034,4.95,C,74.6,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-16T20:49:00Z,America/La_Paz,4.95,C_ORIGINAL,CAM-11,False,,True,True,True,True,GIAD-M3-S4-IOT-tratamiento-v6
23059,2026-08-16 17:19:00,VIA-00961,ORD-2026-06299,CAM-11,PROD-034,4.36,C,89.7,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-16T21:19:00Z,America/La_Paz,4.36,C_ORIGINAL,CAM-11,False,,True,True,True,True,GIAD-M3-S4-IOT-tratamiento-v6
23060,2026-08-16 17:49:00,VIA-00961,ORD-2026-06299,CAM-11,PROD-034,4.58,C,79.4,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-16T21:49:00Z,America/La_Paz,4.58,C_ORIGINAL,CAM-11,False,,True,True,True,True,GIAD-M3-S4-IOT-tratamiento-v6
23061,2026-08-16 18:19:00,VIA-00961,ORD-2026-06299,CAM-11,PROD-034,3.67,C,82.0,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-16T22:19:00Z,America/La_Paz,3.67,C_ORIGINAL,CAM-11,False,,True,True,True,True,GIAD-M3-S4-IOT-tratamiento-v6
23062,2026-08-16 18:49:00,VIA-00961,ORD-2026-06299,CAM-11,PROD-034,5.24,C,81.3,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-16T22:49:00Z,America/La_Paz,5.24,C_ORIGINAL,CAM-11,False,,True,True,True,True,GIAD-M3-S4-IOT-tratamiento-v6
23063,2026-08-16 19:19:00,VIA-00961,ORD-2026-06299,CAM-11,PROD-034,4.4,C,67.6,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-16T23:19:00Z,America/La_Paz,4.4,C_ORIGINAL,CAM-11,False,,True,True,True,True,GIAD-M3-S4-IOT-tratamiento-v6
23064,2026-08-16 19:49:00,VIA-00961,ORD-2026-06299,CAM-11,PROD-034,4.66,C,75.3,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-16T23:49:00Z,America/La_Paz,4.66,C_ORIGINAL,CAM-11,False,,True,True,True,True,GIAD-M3-S4-IOT-tratamiento-v6
23065,2026-08-08 20:13:00,VIA-00962,ORD-2026-07499,CAM-18,PROD-050,17.16,C,46.7,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-09T00:13:00Z,America/La_Paz,17.16,C_ORIGINAL,CAM-18,False,,True,True,True,True,GIAD-M3-S4-IOT-tratamiento-v6
23066,2026-08-08 20:43:00,VIA-00962,ORD-2026-07499,CAM-18,PROD-050,24.39,C,51.9,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-09T00:43:00Z,America/La_Paz,24.39,C_ORIGINAL,CAM-18,False,,True,True,True,True,GIAD-M3-S4-IOT-tratamiento-v6
23067,2026-08-08 21:13:00,VIA-00962,ORD-2026-07499,CAM-18,PROD-050,15.97,C,45.7,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-09T01:13:00Z,America/La_Paz,15.97,C_ORIGINAL,CAM-18,False,,True,True,True,True,GIAD-M3-S4-IOT-tratamiento-v6
23068,2026-08-08 21:43:00,VIA-00962,ORD-2026-07499,CAM-18,PROD-050,18.39,C,50.9,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-09T01:43:00Z,America/La_Paz,18.39,C_ORIGINAL,CAM-18,False,,True,True,True,True,GIAD-M3-S4-IOT-tratamiento-v6
23069,2026-08-08 22:13:00,VIA-00962,ORD-2026-07499,CAM-18,PROD-050,18.2,C,41.1,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-09T02:13:00Z,America/La_Paz,18.2,C_ORIGINAL,CAM-18,False,,True,True,True,True,GIAD-M3-S4-IOT-tratamiento-v6
23070,2026-08-08 22:43:00,VIA-00962,ORD-2026-07499,CAM-18,PROD-050,18.22,C,50.1,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-09T02:43:00Z,America/La_Paz,18.22,C_ORIGINAL,CAM-18,False,,True,True,True,True,GIAD-M3-S4-IOT-tratamiento-v6
23071,2026-08-08 23:13:00,VIA-00962,ORD-2026-07499,CAM-18,PROD-050,18.76,C,38.8,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-09T03:13:00Z,America/La_Paz,18.76,C_ORIGINAL,CAM-18,False,,True,True,True,True,GIAD-M3-S4-IOT-tratamiento-v6
23072,2026-08-08 23:43:00,VIA-00962,ORD-2026-07499,CAM-18,PROD-050,21.4,C,42.2,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-09T03:43:00Z,America/La_Paz,21.4,C_ORIGINAL,CAM-18,False,,True,True,True,True,GIAD-M3-S4-IOT-tratamiento-v6
23073,2026-08-09 00:13:00,VIA-00962,ORD-2026-07499,CAM-18,PROD-050,19.48,C,47.5,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-09T04:13:00Z,America/La_Paz,19.48,C_ORIGINAL,CAM-18,False,,True,True,True,True,GIAD-M3-S4-IOT-tratamiento-v6
23074,2026-08-09 00:43:00,VIA-00962,ORD-2026-07499,CAM-18,PROD-050,22.2,C,68.5,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-09T04:43:00Z,America/La_Paz,22.2,C_ORIGINAL,CAM-18,False,,True,True,True,True,GIAD-M3-S4-IOT-tratamiento-v6
23075,2026-08-09 01:13:00,VIA-00962,ORD-2026-07499,CAM-18,PROD-050,20.07,C,54.3,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-09T05:13:00Z,America/La_Paz,20.07,C_ORIGINAL,CAM-18,False,,True,True,True,True,GIAD-M3-S4-IOT-tratamiento-v6
23076,2026-08-09 01:43:00,VIA-00962,ORD-2026-07499,CAM-18,PROD-050,18.08,C,45.5,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-09T05:43:00Z,America/La_Paz,18.08,C_ORIGINAL,CAM-18,False,,True,True,True,True,GIAD-M3-S4-IOT-tratamiento-v6
23077,2026-08-09 02:13:00,VIA-00962,ORD-2026-07499,CAM-18,PROD-050,19.02,C,42.1,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-09T06:13:00Z,America/La_Paz,19.02,C_ORIGINAL,CAM-18,False,,True,True,True,True,GIAD-M3-S4-IOT-tratamiento-v6
23078,2026-08-09 02:43:00,VIA-00962,ORD-2026-07499,CAM-18,PROD-050,21.32,C,37.7,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-09T06:43:00Z,America/La_Paz,21.32,C_ORIGINAL,CAM-18,False,,True,True,True,True,GIAD-M3-S4-IOT-tratamiento-v6
23079,2026-08-09 03:13:00,VIA-00962,ORD-2026-07499,CAM-18,PROD-050,18.06,C,52.9,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-09T07:13:00Z,America/La_Paz,18.06,C_ORIGINAL,CAM-18,False,,True,True,True,True,GIAD-M3-S4-IOT-tratamiento-v6
23080,2026-08-09 03:43:00,VIA-00962,ORD-2026-07499,CAM-18,PROD-050,18.95,C,58.1,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-09T07:43:00Z,America/La_Paz,18.95,C_ORIGINAL,CAM-18,False,,True,True,True,True,GIAD-M3-S4-IOT-tratamiento-v6
23081,2026-08-09 04:13:00,VIA-00962,ORD-2026-07499,CAM-18,PROD-050,21.89,C,34.9,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-09T08:13:00Z,America/La_Paz,21.89,C_ORIGINAL,CAM-18,False,,True,True,True,True,GIAD-M3-S4-IOT-tratamiento-v6
23082,2026-08-09 04:43:00,VIA-00962,ORD-2026-07499,CAM-18,PROD-050,21.82,C,37.8,0,0,,0,,[],0,0,False,GIAD-M3-S4-IOT-diagnostico-v7,1.1.0,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,America/La_Paz,IOT-R028,2026-08-09T08:43:00Z,America/La_Paz,21.82,C_ORIGINAL,CAM-18,False,,True,True,True,True,GIAD-M3-S4-IOT-tratamiento-v6
